;PlatsID;Season;Order;Pollinator_individuals;ML;Visit;Insect;Transect_Grassland;flw_visited_by_pollin;pollin_species;Site_name
1625;33;2012;Diptera;1;L;2;5;A;;Eristalis_lineata;Stubbetorp_Og
1626;33;2012;Hymenoptera;2;M;5;4;C;Circium_vulgare;Megachile_versicolor;Stubbetorp_Og
1627;33;2012;Hymenoptera;1;L;4;5;C;;Andrena_subopaca;Stubbetorp_Og
1628;33;2012;Diptera;1;L;2;15;A;;Melanostoma_mellinum;Stubbetorp_Og
1629;33;2012;Diptera;3;L;2;8;D;;Eristalis_interrupta;Stubbetorp_Og
1630;33;2012;Hymenoptera;1;L;2;1;E;;Nomada_ruficornis;Stubbetorp_Og
1631;33;2012;Diptera;1;M;4;5;A;;Eupeodes_luniger;Stubbetorp_Og
1632;33;2012;Hymenoptera;1;L;2;15;D;;Bombus_hypnorum;Stubbetorp_Og
1633;33;2012;Diptera;1;L;2;16;A;;Eristalis_lineata;Stubbetorp_Og
1634;33;2012;Hymenoptera;1;L;2;14;D;;Lasioglossum_leucopus;Stubbetorp_Og
1635;33;2012;Diptera;1;L;2;5;B;;Platycheirus_clypeatus;Stubbetorp_Og
1636;33;2012;Diptera;1;M;4;11;C;Ranunculus_acris;Syrphus_ribesii;Stubbetorp_Og
1637;33;2012;Hymenoptera;1;M;5;3;C;Circium_vulgare;Bombus_ruderarius;Stubbetorp_Og
1638;33;2012;Diptera;1;L;2;5;D;;Eristalis_interrupta;Stubbetorp_Og
1639;33;2012;Diptera;1;L;2;16;D;;Sphaerophoria_scripta;Stubbetorp_Og
1640;33;2012;Hymenoptera;1;L;5;2;D;;Bombus_pascuorum;Stubbetorp_Og
1641;33;2012;Diptera;1;L;4;8;C;;Syrphus_ribesii;Stubbetorp_Og
1642;33;2012;Diptera;1;M;4;4;A;;Syrphus_ribesii;Stubbetorp_Og
1643;33;2012;Diptera;1;L;4;1;C;;Melanostoma_mellinum;Stubbetorp_Og
1644;33;2012;Diptera;1;L;2;11;A;;Melanostoma_mellinum;Stubbetorp_Og
1645;33;2012;Diptera;1;L;2;2;B;;Syrphus_ribesii;Stubbetorp_Og
1646;33;2012;Diptera;2;L;3;1;D;;Syrphus_ribesii;Stubbetorp_Og
1647;33;2012;Hymenoptera;1;L;2;7;D;;Andrena_saundersella;Stubbetorp_Og
1648;33;2012;Diptera;1;L;2;6;B;;Syrphus_ribesii;Stubbetorp_Og
1649;33;2012;Diptera;1;L;5;4;E;;Cheilosia_vicina;Stubbetorp_Og
1650;33;2012;Diptera;1;L;2;4;D;;Eristalis_interrupta;Stubbetorp_Og
1651;33;2012;Diptera;1;M;4;7;A;;Syrphus_ribesii;Stubbetorp_Og
1652;33;2012;Hymenoptera;1;L;2;19;D;;Halictus_tumulorum;Stubbetorp_Og
1653;33;2012;Hymenoptera;1;L;4;7;C;;Bombus_lapidarius;Stubbetorp_Og
1654;33;2012;Hymenoptera;1;L;5;2;E;;Bombus_pascuorum;Stubbetorp_Og
1655;33;2012;Diptera;1;M;4;1;A;Ranunculus_acris;Syrphus_ribesii;Stubbetorp_Og
1656;33;2012;Hymenoptera;1;L;1;2;B;;Bombus_bohemicus;Stubbetorp_Og
1657;33;2012;Diptera;1;L;2;14;A;;Platycheirus_clypeatus;Stubbetorp_Og
1658;33;2012;Hymenoptera;1;M;1;2;B;;Bombus_norvegicus;Stubbetorp_Og
1659;33;2012;Diptera;1;L;2;3;A;;Xylota_tarda;Stubbetorp_Og
1660;33;2012;Diptera;1;L;2;4;B;;Syrphus_ribesii;Stubbetorp_Og
1661;33;2012;Hymenoptera;1;L;2;9;B;;Bombus_lapidarius;Stubbetorp_Og
1662;33;2012;Diptera;3;M;4;3;A;;Syrphus_ribesii;Stubbetorp_Og
1663;33;2012;Diptera;1;L;2;1;C;;Eristalis_interrupta;Stubbetorp_Og
1664;33;2012;Diptera;1;L;2;13;D;;Syritta_pipiens;Stubbetorp_Og
1665;33;2012;Hymenoptera;1;L;2;12;A;;Bombus_pascuorum;Stubbetorp_Og
1666;33;2012;Hymenoptera;1;L;4;2;D;;Andrena_saundersella;Stubbetorp_Og
1667;33;2012;Hymenoptera;1;L;4;3;D;;Bombus_pascuorum;Stubbetorp_Og
1668;33;2012;Diptera;1;M;5;7;C;;Melanostoma_scalare;Stubbetorp_Og
1669;33;2012;Diptera;1;L;2;3;C;;Syrphus_ribesii;Stubbetorp_Og
1670;33;2012;Hymenoptera;1;L;3;1;C;;Bombus_lapidarius;Stubbetorp_Og
1671;33;2012;Diptera;1;L;2;1;A;;Helophilus_pendulus;Stubbetorp_Og
1672;33;2012;Hymenoptera;3;L;2;8;B;;Nomada_flavoguttata;Stubbetorp_Og
1673;33;2012;Diptera;1;L;2;6;A;;Syrphus_ribesii;Stubbetorp_Og
1674;33;2012;Diptera;1;L;4;7;D;;Syrphus_ribesii;Stubbetorp_Og
1675;33;2012;Diptera;2;L;5;2;A;;Episyrphus_balteatus;Stubbetorp_Og
1676;33;2012;Diptera;1;L;2;17;D;;x_Syrphidae;Stubbetorp_Og
1677;33;2012;Diptera;1;M;1;1;A;Taraxacum_sp;Cheilosia_pagana;Stubbetorp_Og
1678;33;2012;Diptera;1;L;5;3;D;;Melanostoma_mellinum;Stubbetorp_Og
1679;33;2012;Hymenoptera;1;L;2;10;A;;Bombus_lucorum;Stubbetorp_Og
1680;33;2012;Diptera;1;M;4;8;A;;Syrphus_ribesii;Stubbetorp_Og
1681;33;2012;Diptera;1;L;4;2;C;;Sphaerophoria_interrupta;Stubbetorp_Og
1682;33;2012;Diptera;1;M;3;1;A;Ranunculus_acris;Ferdinandea_cuprea;Stubbetorp_Og
1683;33;2012;Diptera;1;L;2;4;C;;Syrphus_ribesii;Stubbetorp_Og
1684;33;2012;Hymenoptera;1;L;1;1;B;;Bombus_bohemicus;Stubbetorp_Og
1685;33;2012;Diptera;1;L;2;2;A;;Dasysyrphus_tricinctus;Stubbetorp_Og
1686;33;2012;Diptera;1;L;2;3;B;;Syrphus_ribesii;Stubbetorp_Og
1687;33;2012;Hymenoptera;1;M;3;2;C;;Apis_mellifera;Stubbetorp_Og
1688;33;2012;Hymenoptera;1;L;4;1;D;;Bombus_lucorum;Stubbetorp_Og
1689;33;2012;Hymenoptera;1;L;2;10;D;;Lasioglossum_albipes;Stubbetorp_Og
1690;33;2012;Diptera;1;M;4;10;B;Ranunculus_acris;Syrphus_ribesii;Stubbetorp_Og
1691;34;2012;Diptera;1;M;5;65;A;Knautia_arvensis;Syrphus_ribesii;Norrang_Ryckelsby_Og
1692;34;2012;Diptera;1;M;5;48;C;Hypericum_maculatum;Syrphus_ribesii;Norrang_Ryckelsby_Og
1693;34;2012;Diptera;1;M;5;3;D;;Episyrphus_balteatus;Norrang_Ryckelsby_Og
1694;34;2012;Diptera;1;M;5;63;A;;Syrphus_ribesii;Norrang_Ryckelsby_Og
1695;34;2012;Diptera;4;M;5;1;D;;Syrphus_vitripennis;Norrang_Ryckelsby_Og
1696;34;2012;Diptera;1;M;5;17;D;Hypericum_perforatum;Eristalis_interrupta;Norrang_Ryckelsby_Og
1697;34;2012;Hymenoptera;1;M;2;15;C;;Bombus_lucorum;Norrang_Ryckelsby_Og
1698;34;2012;Diptera;1;M;5;11;D;Hypericum_perforatum;Episyrphus_balteatus;Norrang_Ryckelsby_Og
1699;34;2012;Hymenoptera;1;M;2;2;C;Anthriscus_sylvestris;Bombus_lucorum;Norrang_Ryckelsby_Og
1700;34;2012;Hymenoptera;1;M;3;2;A;Melampyrum_pratense;Bombus_lucorum;Norrang_Ryckelsby_Og
1701;34;2012;Diptera;5;M;5;10;D;Hypericum_perforatum;Episyrphus_balteatus;Norrang_Ryckelsby_Og
1702;34;2012;Diptera;1;M;5;23;D;Galium_verum;Episyrphus_balteatus;Norrang_Ryckelsby_Og
1703;34;2012;Diptera;1;M;3;4;C;Ranunculus_acris;Dasysyrphus_tricinctus;Norrang_Ryckelsby_Og
1704;34;2012;Diptera;1;M;5;6;D;;Melanostoma_mellinum;Norrang_Ryckelsby_Og
1705;34;2012;Hymenoptera;1;M;5;19;D;;Bombus_bohemicus;Norrang_Ryckelsby_Og
1706;34;2012;Diptera;3;M;5;45;C;Hypericum_maculatum;Syrphus_vitripennis;Norrang_Ryckelsby_Og
1707;34;2012;Hymenoptera;1;M;5;60;B;Melampyrum_pratense;Bombus_lucorum;Norrang_Ryckelsby_Og
1708;34;2012;Diptera;1;M;5;50;C;;Melanostoma_mellinum;Norrang_Ryckelsby_Og
1709;34;2012;Diptera;1;M;5;30;D;;Sphaerophoria_scripta;Norrang_Ryckelsby_Og
1710;34;2012;Hymenoptera;1;M;5;59;B;Melampyrum_pratense;Bombus_sylvarum;Norrang_Ryckelsby_Og
1711;34;2012;Diptera;1;M;5;27;D;Knautia_arvensis;Episyrphus_balteatus;Norrang_Ryckelsby_Og
1712;34;2012;Hymenoptera;1;M;5;8;D;Knautia_arvensis;Bombus_pascuorum;Norrang_Ryckelsby_Og
1713;34;2012;Hymenoptera;1;M;2;11;C;;Bombus_pratorum;Norrang_Ryckelsby_Og
1714;34;2012;Diptera;1;M;5;67;A;Hypericum_maculatum;Episyrphus_balteatus;Norrang_Ryckelsby_Og
1715;34;2012;Diptera;1;M;5;52;C;Hypericum_maculatum;Syrphus_ribesii;Norrang_Ryckelsby_Og
1716;34;2012;Diptera;1;M;5;61;A;Hypericum_maculatum;Episyrphus_balteatus;Norrang_Ryckelsby_Og
1717;34;2012;Hymenoptera;1;M;2;17;C;;Bombus_pascuorum;Norrang_Ryckelsby_Og
1718;34;2012;Diptera;1;M;5;33;D;Campanula_percifolia;Episyrphus_balteatus;Norrang_Ryckelsby_Og
1719;34;2012;Hymenoptera;1;M;1;7;C;;Bombus_terrestris;Norrang_Ryckelsby_Og
1720;34;2012;Diptera;1;M;5;26;D;Pimpinella_saxifraga;Eristalis_interrupta;Norrang_Ryckelsby_Og
1721;34;2012;Diptera;1;M;5;31;D;;Melanostoma_mellinum;Norrang_Ryckelsby_Og
1722;34;2012;Diptera;1;M;5;57;B;Knautia_arvensis;Syrphus_ribesii;Norrang_Ryckelsby_Og
1723;34;2012;Diptera;1;M;2;8;C;Anthriscus_sylvestris;Sphaerophoria_scripta;Norrang_Ryckelsby_Og
1724;34;2012;Diptera;1;M;5;36;D;Knautia_arvensis;Eristalis_interrupta;Norrang_Ryckelsby_Og
1725;34;2012;Diptera;1;M;5;29;D;Hypericum_perforatum;Eristalis_interrupta;Norrang_Ryckelsby_Og
1726;34;2012;Diptera;1;M;5;51;C;;Parasyrphus_lineolus;Norrang_Ryckelsby_Og
1727;34;2012;Diptera;1;M;3;12;D;;Eristalis_pseudorupium;Norrang_Ryckelsby_Og
1728;34;2012;Diptera;1;M;5;18;D;Hypericum_perforatum;Episyrphus_balteatus;Norrang_Ryckelsby_Og
1729;34;2012;Diptera;1;M;5;37;D;;Melanostoma_mellinum;Norrang_Ryckelsby_Og
1730;34;2012;Diptera;1;M;5;12;D;Hypericum_perforatum;Episyrphus_balteatus;Norrang_Ryckelsby_Og
1731;34;2012;Hymenoptera;1;M;3;5;C;;Lasioglossum_albipes;Norrang_Ryckelsby_Og
1732;34;2012;Diptera;1;M;5;40;C;;Sphaerophoria_philantha;Norrang_Ryckelsby_Og
1733;34;2012;Diptera;1;M;3;16;D;Rubus_idaeus;Eristalis_pseudorupium;Norrang_Ryckelsby_Og
1734;34;2012;Diptera;1;M;5;54;C;Hypericum_maculatum;Epistrophe_grossulariarae;Norrang_Ryckelsby_Og
1735;34;2012;Hymenoptera;1;M;1;9;B;;Bombus_pascuorum;Norrang_Ryckelsby_Og
1736;34;2012;Hymenoptera;1;M;3;1;A;Melampyrum_pratense;Bombus_hortorum;Norrang_Ryckelsby_Og
1737;34;2012;Hymenoptera;1;M;3;10;D;;Andrena_fucata;Norrang_Ryckelsby_Og
1738;34;2012;Hymenoptera;1;M;2;27;A;;Bombus_pascuorum;Norrang_Ryckelsby_Og
1739;34;2012;Diptera;1;M;4;2;C;Galium_verum;Sphaerophoria_scripta;Norrang_Ryckelsby_Og
1740;34;2012;Diptera;1;M;2;20;D;Anthriscus_sylvestris;Melanostoma_mellinum;Norrang_Ryckelsby_Og
1741;34;2012;Diptera;1;M;5;5;D;;Melanostoma_mellinum;Norrang_Ryckelsby_Og
1742;34;2012;Diptera;1;M;4;1;C;;Syrphus_ribesii;Norrang_Ryckelsby_Og
1743;34;2012;Diptera;1;M;5;47;C;Hypericum_maculatum;Syrphus_ribesii;Norrang_Ryckelsby_Og
1744;34;2012;Diptera;1;M;5;9;D;Leucanthemum_vulgare;Sphaerophoria_taeniata;Norrang_Ryckelsby_Og
1745;34;2012;Diptera;2;M;5;20;D;Galium_verum;Episyrphus_balteatus;Norrang_Ryckelsby_Og
1746;34;2012;Diptera;1;M;5;53;C;Hypericum_maculatum;Syrphus_ribesii;Norrang_Ryckelsby_Og
1747;34;2012;Diptera;1;M;3;18;D;Anthriscus_sylvestris;Eristalis_rupium;Norrang_Ryckelsby_Og
1748;34;2012;Diptera;2;M;5;16;D;Hypericum_perforatum;Syrphus_vitripennis;Norrang_Ryckelsby_Og
1749;34;2012;Diptera;1;M;5;43;C;Galium_verum;Parasyrphus_lineolus;Norrang_Ryckelsby_Og
1750;34;2012;Diptera;1;M;5;21;D;Galium_verum;Syrphus_vitripennis;Norrang_Ryckelsby_Og
1751;34;2012;Diptera;1;M;5;41;C;Hypericum_maculatum;Syrphus_vitripennis;Norrang_Ryckelsby_Og
1752;34;2012;Diptera;2;M;5;66;A;Hypericum_maculatum;Episyrphus_balteatus;Norrang_Ryckelsby_Og
1753;34;2012;Diptera;1;M;5;25;D;Galium_verum;Sphaerophoria_scripta;Norrang_Ryckelsby_Og
1754;34;2012;Diptera;1;M;3;14;D;;Sphaerophoria_scripta;Norrang_Ryckelsby_Og
1755;34;2012;Diptera;1;M;2;19;D;;Melanostoma_mellinum;Norrang_Ryckelsby_Og
1756;34;2012;Diptera;7;M;5;39;C;;Syrphus_vitripennis;Norrang_Ryckelsby_Og
1757;34;2012;Hymenoptera;1;M;3;17;D;Rubus_idaeus;Andrena_nitida;Norrang_Ryckelsby_Og
1758;34;2012;Diptera;3;M;5;4;D;Knautia_arvensis;Episyrphus_balteatus;Norrang_Ryckelsby_Og
1759;34;2012;Hymenoptera;1;M;1;11;A;;Bombus_soroeensis;Norrang_Ryckelsby_Og
1760;34;2012;Diptera;1;M;5;15;D;Hypericum_perforatum;Sphaerophoria_taeniata;Norrang_Ryckelsby_Og
1761;34;2012;Diptera;1;M;5;55;B;Melampyrum_pratense;Eupeodes_corollae;Norrang_Ryckelsby_Og
1762;34;2012;Diptera;1;M;5;28;D;;Eupeodes_corollae;Norrang_Ryckelsby_Og
1763;34;2012;Diptera;1;M;5;46;C;Hypericum_maculatum;Sphaerophoria_taeniata;Norrang_Ryckelsby_Og
1764;34;2012;Hymenoptera;1;M;3;9;D;;Andrena_fucata;Norrang_Ryckelsby_Og
1765;34;2012;Diptera;1;M;5;22;D;Galium_verum;Syrphus_ribesii;Norrang_Ryckelsby_Og
1766;34;2012;Diptera;1;M;5;24;D;Galium_verum;Syrphus_vitripennis;Norrang_Ryckelsby_Og
1767;34;2012;Diptera;1;M;2;14;C;;Meliscaeva_cinctella;Norrang_Ryckelsby_Og
1768;34;2012;Diptera;1;M;3;15;D;;Sphaerophoria_scripta;Norrang_Ryckelsby_Og
1769;34;2012;Hymenoptera;1;M;3;7;C;Rubus_idaeus;Andrena_fucata;Norrang_Ryckelsby_Og
1770;34;2012;Diptera;2;M;5;32;D;;Episyrphus_balteatus;Norrang_Ryckelsby_Og
1771;34;2012;Diptera;8;M;5;2;D;Galium_verum;Syrphus_vitripennis;Norrang_Ryckelsby_Og
1772;34;2012;Diptera;1;M;2;7;C;;Syrphus_vitripennis;Norrang_Ryckelsby_Og
1773;34;2012;Diptera;1;M;4;3;C;Galium_verum;Syrphus_ribesii;Norrang_Ryckelsby_Og
1774;34;2012;Diptera;1;M;5;34;D;Knautia_arvensis;Volucella_pellucens;Norrang_Ryckelsby_Og
1775;34;2012;Diptera;1;M;2;22;D;;Sphaerophoria_taeniata;Norrang_Ryckelsby_Og
1776;34;2012;Diptera;2;M;5;56;B;Knautia_arvensis;Episyrphus_balteatus;Norrang_Ryckelsby_Og
1777;34;2012;Diptera;1;M;5;13;D;Hypericum_perforatum;Syrphus_vitripennis;Norrang_Ryckelsby_Og
1778;34;2012;Diptera;1;M;4;4;C;;Sphaerophoria_taeniata;Norrang_Ryckelsby_Og
1779;34;2012;Diptera;1;M;5;14;D;Hypericum_perforatum;Syrphus_vitripennis;Norrang_Ryckelsby_Og
1780;34;2012;Diptera;2;M;5;69;A;;Episyrphus_balteatus;Norrang_Ryckelsby_Og
1781;34;2012;Diptera;1;M;5;44;C;Galium_verum;Chrysotoxum_bicinctum;Norrang_Ryckelsby_Og
1782;34;2012;Diptera;1;M;2;24;D;;Sphaerophoria_virgata;Norrang_Ryckelsby_Og
1783;34;2012;Diptera;1;M;3;11;D;Knautia_arvensis;Syrphus_ribesii;Norrang_Ryckelsby_Og
1784;34;2012;Diptera;6;M;5;38;C;;Episyrphus_balteatus;Norrang_Ryckelsby_Og
1785;34;2012;Diptera;3;M;5;62;A;;Melanostoma_scalare;Norrang_Ryckelsby_Og
1786;34;2012;Diptera;1;M;5;49;C;Hypericum_maculatum;Syrphus_vitripennis;Norrang_Ryckelsby_Og
1787;35;2012;Hymenoptera;1;L;5;6;F;;Bombus_lucorum;Johns_Hage_Valla
1788;35;2012;Hymenoptera;1;L;3;7;B;;Bombus_lapidarius;Johns_Hage_Valla
1789;35;2012;Hymenoptera;1;M;4;1;D;Sedum_acre;Andrena_subopaca;Johns_Hage_Valla
1790;35;2012;Diptera;1;M;4;5;C;;Helophilus_pendulus;Johns_Hage_Valla
1791;35;2012;Hymenoptera;1;L;1;4;D;;Apis_mellifera;Johns_Hage_Valla
1792;35;2012;Hymenoptera;1;L;2;16;D;;Bombus_ruderarius;Johns_Hage_Valla
1793;35;2012;Hymenoptera;1;M;4;3;D;Sedum_acre;Andrena_fucata;Johns_Hage_Valla
1794;35;2012;Hymenoptera;1;M;3;26;A;;Andrena_subopaca;Johns_Hage_Valla
1795;35;2012;Hymenoptera;1;L;1;10;A;;Andrena_haemorrhoa;Johns_Hage_Valla
1796;35;2012;Hymenoptera;1;M;3;23;B;Ranunculus_acris;Bombus_soroeensis;Johns_Hage_Valla
1797;35;2012;Hymenoptera;1;L;4;13;H;;Apis_mellifera;Johns_Hage_Valla
1798;35;2012;Diptera;21;L;5;11;B;;Syrphus_vitripennis;Johns_Hage_Valla
1799;35;2012;Hymenoptera;1;L;4;6;C;;Bombus_lucorum;Johns_Hage_Valla
1800;35;2012;Diptera;1;L;4;10;D;;Helophilus_pendulus;Johns_Hage_Valla
1801;35;2012;Hymenoptera;1;M;3;5;B;;Apis_mellifera;Johns_Hage_Valla
1802;35;2012;Hymenoptera;1;L;3;9;D;;Bombus_subterraneus;Johns_Hage_Valla
1803;35;2012;Hymenoptera;1;L;5;9;F;;Bombus_lapidarius;Johns_Hage_Valla
1804;35;2012;Diptera;1;L;2;4;F;;Rhingia_campestris;Johns_Hage_Valla
1805;35;2012;Hymenoptera;1;M;3;1;B;Trifolium_pratense;Bombus_pascuorum;Johns_Hage_Valla
1806;35;2012;Hymenoptera;1;L;4;6;F;;Andrena_subopaca;Johns_Hage_Valla
1807;35;2012;Hymenoptera;1;M;5;2;B;Trifolium_repens;Bombus_pascuorum;Johns_Hage_Valla
1808;35;2012;Hymenoptera;1;L;5;32;C;;Apis_mellifera;Johns_Hage_Valla
1809;35;2012;Diptera;1;L;5;63;D;;Melanostoma_mellinum;Johns_Hage_Valla
1810;35;2012;Hymenoptera;1;L;1;7;C;;Andrena_cineraria;Johns_Hage_Valla
1811;35;2012;Hymenoptera;1;L;5;15;D;;Apis_mellifera;Johns_Hage_Valla
1812;35;2012;Hymenoptera;1;L;4;2;A;;Apis_mellifera;Johns_Hage_Valla
1813;35;2012;Hymenoptera;1;M;3;12;B;Trifolium_repens;Apis_mellifera;Johns_Hage_Valla
1814;35;2012;Diptera;1;L;4;4;B;;Helophilus_pendulus;Johns_Hage_Valla
1815;35;2012;Hymenoptera;1;L;5;4;F;;Bombus_lapidarius;Johns_Hage_Valla
1816;35;2012;Hymenoptera;1;L;5;17;B;;Bombus_terrestris;Johns_Hage_Valla
1817;35;2012;Hymenoptera;1;L;1;2;D;;Apis_mellifera;Johns_Hage_Valla
1818;35;2012;Hymenoptera;1;L;1;5;C;;Andrena_helvola;Johns_Hage_Valla
1819;35;2012;Diptera;1;L;3;4;G;;Sphaerophoria_scripta;Johns_Hage_Valla
1820;35;2012;Hymenoptera;1;L;1;4;A;;Andrena_haemorrhoa;Johns_Hage_Valla
1821;35;2012;Diptera;1;L;5;4;C;;Sphaerophoria_scripta;Johns_Hage_Valla
1822;35;2012;Hymenoptera;1;L;1;8;D;;Apis_mellifera;Johns_Hage_Valla
1823;35;2012;Diptera;50;L;3;5;D;;Eristalis_interrupta;Johns_Hage_Valla
1824;35;2012;Hymenoptera;1;L;1;10;D;;Andrena_haemorrhoa;Johns_Hage_Valla
1825;35;2012;Hymenoptera;1;M;3;8;B;;Apis_mellifera;Johns_Hage_Valla
1826;35;2012;Diptera;1;L;5;29;A;;Sphaerophoria_scripta;Johns_Hage_Valla
1827;35;2012;Hymenoptera;1;L;5;20;D;;Bombus_lapidarius;Johns_Hage_Valla
1828;35;2012;Hymenoptera;1;M;1;12;D;;Andrena_haemorrhoa;Johns_Hage_Valla
1829;35;2012;Diptera;2;L;4;4;G;;Syrphus_vitripennis;Johns_Hage_Valla
1830;35;2012;Hymenoptera;1;L;1;15;D;;Bombus_lapidarius;Johns_Hage_Valla
1831;35;2012;Hymenoptera;1;L;4;14;C;;Bombus_pascuorum;Johns_Hage_Valla
1832;35;2012;Hymenoptera;1;L;2;12;D;;Andrena_haemorrhoa;Johns_Hage_Valla
1833;35;2012;Hymenoptera;1;L;5;1;F;;Bombus_pascuorum;Johns_Hage_Valla
1834;35;2012;Hymenoptera;1;L;5;3;F;;Bombus_lucorum;Johns_Hage_Valla
1835;35;2012;Hymenoptera;1;L;5;6;C;;Bombus_pascuorum;Johns_Hage_Valla
1836;35;2012;Hymenoptera;1;L;1;11;D;;Apis_mellifera;Johns_Hage_Valla
1837;35;2012;Hymenoptera;1;L;5;2;F;;Bombus_lapidarius;Johns_Hage_Valla
1838;35;2012;Hymenoptera;1;L;3;13;D;;Apis_mellifera;Johns_Hage_Valla
1839;35;2012;Hymenoptera;1;L;5;4;D;;Bombus_lapidarius;Johns_Hage_Valla
1840;35;2012;Diptera;1;L;4;9;F;;Helophilus_pendulus;Johns_Hage_Valla
1841;35;2012;Hymenoptera;1;L;4;3;C;;Apis_mellifera;Johns_Hage_Valla
1842;35;2012;Diptera;2;L;1;13;A;;Syrphus_vitripennis;Johns_Hage_Valla
1843;35;2012;Diptera;1;L;5;1;D;;Eristalis_interrupta;Johns_Hage_Valla
1844;35;2012;Hymenoptera;4;L;1;5;F;;Andrena_haemorrhoa;Johns_Hage_Valla
1845;35;2012;Hymenoptera;1;L;5;7;A;;Bombus_barbutellus;Johns_Hage_Valla
1846;35;2012;Hymenoptera;1;L;2;6;F;;Halictus_tumulorum;Johns_Hage_Valla
1847;35;2012;Hymenoptera;1;L;2;2;F;;Nomada_ruficornis;Johns_Hage_Valla
1848;35;2012;Diptera;1;L;5;6;D;;Syrphus_ribesii;Johns_Hage_Valla
1849;35;2012;Hymenoptera;1;L;5;11;H;;Bombus_pascuorum;Johns_Hage_Valla
1850;35;2012;Hymenoptera;1;L;1;9;D;;Andrena_haemorrhoa;Johns_Hage_Valla
1851;35;2012;Diptera;1;L;5;72;D;;Sphaerophoria_taeniata;Johns_Hage_Valla
1852;35;2012;Diptera;1;L;3;19;H;;Cheilosia_albitarsis;Johns_Hage_Valla
1853;35;2012;Diptera;1;L;5;9;A;;Platycheirus_fulviventris;Johns_Hage_Valla
1854;35;2012;Diptera;1;L;4;15;C;;Syrphus_ribesii;Johns_Hage_Valla
1855;35;2012;Hymenoptera;1;L;1;3;H;;Lasioglossum_calceatum;Johns_Hage_Valla
1856;35;2012;Hymenoptera;1;L;4;13;D;;Bombus_pascuorum;Johns_Hage_Valla
1857;35;2012;Diptera;1;L;5;5;A;;Episyrphus_balteatus;Johns_Hage_Valla
1858;35;2012;Hymenoptera;1;L;1;4;H;;Bombus_terrestris;Johns_Hage_Valla
1859;35;2012;Hymenoptera;1;L;1;14;A;;Lasioglossum_morio;Johns_Hage_Valla
1860;35;2012;Hymenoptera;1;L;2;8;F;;Bombus_bohemicus;Johns_Hage_Valla
1861;35;2012;Hymenoptera;1;L;3;4;A;;Bombus_bohemicus;Johns_Hage_Valla
1862;35;2012;Hymenoptera;1;L;4;3;H;;Bombus_bohemicus;Johns_Hage_Valla
1863;35;2012;Diptera;1;L;5;94;D;;Sphaerophoria_taeniata;Johns_Hage_Valla
1864;35;2012;Hymenoptera;1;L;2;6;B;;Andrena_carantonica;Johns_Hage_Valla
1865;35;2012;Diptera;1;L;3;3;F;;Helophilus_pendulus;Johns_Hage_Valla
1866;35;2012;Hymenoptera;1;L;1;17;A;;Andrena_cineraria;Johns_Hage_Valla
1867;35;2012;Hymenoptera;1;L;4;2;F;;Apis_mellifera;Johns_Hage_Valla
1868;35;2012;Diptera;1;L;3;11;D;;Scaeva_selenitica;Johns_Hage_Valla
1869;35;2012;Diptera;1;L;2;8;D;;Sphaerophoria_scripta;Johns_Hage_Valla
1870;35;2012;Diptera;2;L;1;11;A;;Syrphus_vitripennis;Johns_Hage_Valla
1871;35;2012;Hymenoptera;1;L;4;7;C;;Apis_mellifera;Johns_Hage_Valla
1872;35;2012;Hymenoptera;1;L;4;20;D;;Bombus_pascuorum;Johns_Hage_Valla
1873;35;2012;Hymenoptera;1;L;2;5;B;;Nomada_goodeniana;Johns_Hage_Valla
1874;35;2012;Hymenoptera;1;L;4;5;G;;Anthidium_punctatum;Johns_Hage_Valla
1875;35;2012;Hymenoptera;1;L;3;4;D;;Bombus_lapidarius;Johns_Hage_Valla
1876;35;2012;Diptera;1;L;5;9;D;;Sphaerophoria_scripta;Johns_Hage_Valla
1877;35;2012;Hymenoptera;1;L;5;12;C;;Bombus_pascuorum;Johns_Hage_Valla
1878;35;2012;Diptera;1;L;5;76;D;;Episyrphus_balteatus;Johns_Hage_Valla
1879;35;2012;Diptera;1;L;5;97;D;;Episyrphus_balteatus;Johns_Hage_Valla
1880;35;2012;Hymenoptera;3;L;4;1;G;;Apis_mellifera;Johns_Hage_Valla
1881;35;2012;Diptera;1;L;3;12;H;;Helophilus_pendulus;Johns_Hage_Valla
1882;35;2012;Hymenoptera;1;L;4;3;D;;Apis_mellifera;Johns_Hage_Valla
1883;35;2012;Hymenoptera;1;M;3;18;B;;Bombus_lapidarius;Johns_Hage_Valla
1884;35;2012;Hymenoptera;1;M;3;28;A;;Bombus_lapidarius;Johns_Hage_Valla
1885;35;2012;Hymenoptera;1;L;5;84;D;;Bombus_lapidarius;Johns_Hage_Valla
1886;35;2012;Diptera;1;L;5;1;H;;Syrphus_ribesii;Johns_Hage_Valla
1887;35;2012;Diptera;1;L;2;2;D;;Pipizella_viduata;Johns_Hage_Valla
1888;35;2012;Diptera;1;L;1;5;D;;Eristalis_interrupta;Johns_Hage_Valla
1889;35;2012;Hymenoptera;1;L;4;13;A;;Bombus_ruderarius;Johns_Hage_Valla
1890;35;2012;Diptera;1;L;5;7;H;;Syrphus_ribesii;Johns_Hage_Valla
1891;35;2012;Hymenoptera;2;L;3;6;B;;Apis_mellifera;Johns_Hage_Valla
