Day,Month,Year,Site_id,Plant_species,Flower_count,FloralArea,Comment
29,7,2018,Michelle.Larkin_Keelhilla.Co.Clare_3.2018_GS1.WS1,Trifolium.pratense,4,60,
15,10,2018,Michelle.Larkin_Keelhilla.Co.Clare_3.2018_GS1.WS1,Trifolium.pratense,6,90,
30,8,2018,Michelle.Larkin_Keelhilla.Co.Clare_3.2018_GS1.WS1,Odontites.vernus,11,99,
8,6,2018,Michelle.Larkin_Keelhilla.Co.Clare_3.2018_GS1.WS1,Lotus.corniculatus,7,112,
27,9,2018,Michelle.Larkin_Keelhilla.Co.Clare_3.2018_GS1.WS1,Scorzoneroides.autumnalis,4,120,
15,9,2018,Michelle.Larkin_Keelhilla.Co.Clare_3.2018_GS1.WS1,Succisa.pratensis,6,150,
27,9,2018,Michelle.Larkin_Keelhilla.Co.Clare_3.2018_GS1.WS1,Succisa.pratensis,6,150,
15,9,2018,Michelle.Larkin_Keelhilla.Co.Clare_3.2018_GS1.WS1,Trifolium.pratense,11,165,
29,7,2018,Michelle.Larkin_Keelhilla.Co.Clare_3.2018_GS1.WS1,Centaurea.nigra,9,360,
15,10,2018,Michelle.Larkin_Keelhilla.Co.Clare_3.2018_GS1.WS1,Ranunculus.repens,12,360,
11,7,2018,Michelle.Larkin_Keelhilla.Co.Clare_3.2018_GS1.WS1,Potentilla.anserina,19,380,
8,6,2018,Michelle.Larkin_Keelhilla.Co.Clare_3.2018_GS1.WS1,Trifolium.pratense,26,390,
19,8,2018,Michelle.Larkin_Keelhilla.Co.Clare_3.2018_GS1.WS1,Centaurea.nigra,18,720,
27,9,2018,Michelle.Larkin_Keelhilla.Co.Clare_3.2018_GS1.WS1,Centaurea.nigra,18,720,
21,6,2018,Michelle.Larkin_Keelhilla.Co.Clare_3.2018_GS1.WS1,Ranunculus.repens,168,5040,
19,4,2018,Michelle.Larkin_Keelhilla.Co.Clare_3.2018_GS1.WS1,Ficaria.verna,330,9900,
7,5,2018,Michelle.Larkin_Keelhilla.Co.Clare_3.2018_GS1.WS1,Prunus.spinosa,NA,NA,
21,6,2018,Michelle.Larkin_Keelhilla.Co.Clare_3.2018_GS1.WS1,Rubus.fruticosus,NA,NA,
29,7,2018,Michelle.Larkin_Keelhilla.Co.Clare_3.2018_GS1.WS1,Rubus.fruticosus,NA,NA,
30,6,2017,Michelle.Larkin_Kilcorkan.Co.Clare_22.2017_GS1,Vicia.sepium,3,45,
30,6,2017,Michelle.Larkin_Kilcorkan.Co.Clare_22.2017_GS1,Ranunculus.bulbosus,2,60,
30,6,2017,Michelle.Larkin_Kilcorkan.Co.Clare_22.2017_GS1,Galium.verum,29,87,
1,9,2017,Michelle.Larkin_Kilcorkan.Co.Clare_22.2017_GS1,Trifolium.pratense,19,285,
1,8,2017,Michelle.Larkin_Kilcorkan.Co.Clare_22.2017_GS1,Trifolium.pratense,53,795,
30,6,2017,Michelle.Larkin_Kilcorkan.Co.Clare_22.2017_GS1,Ranunculus.acris,55,1375,
1,9,2017,Michelle.Larkin_Kilcorkan.Co.Clare_22.2017_GS1,Leontodon.saxatilis,63,1575,
1,9,2017,Michelle.Larkin_Kilcorkan.Co.Clare_22.2017_GS1,Centaurea.nigra,47,1880,
1,9,2017,Michelle.Larkin_Kilcorkan.Co.Clare_22.2017_GS1,Knautia.arvensis,61,2440,
30,6,2017,Michelle.Larkin_Kilcorkan.Co.Clare_22.2017_GS1,Leontodon.hispidus,NA,NA,
26,8,2017,Michelle.Larkin_Newtown.Co.Clare_7.2017_GS1,Knautia.arvensis,3,120,
24,7,2017,Michelle.Larkin_Newtown.Co.Clare_7.2017_GS1,Centaurea.nigra,5,200,
26,8,2017,Michelle.Larkin_Newtown.Co.Clare_7.2017_GS1,Potentilla.erecta,17,255,
24,7,2017,Michelle.Larkin_Newtown.Co.Clare_7.2017_GS1,Lotus.corniculatus,31,496,
26,8,2017,Michelle.Larkin_Newtown.Co.Clare_7.2017_GS1,Leontodon.saxatilis,24,600,
24,7,2017,Michelle.Larkin_Newtown.Co.Clare_7.2017_GS1,Trifolium.pratense,54,810,
26,8,2017,Michelle.Larkin_Newtown.Co.Clare_7.2017_GS1,Centaurea.nigra,25,1000,
9,9,2017,Michelle.Larkin_Poulnalour.Co.Clare_10.2017_GA1,Prunella.vulgaris,1,15,
9,9,2017,Michelle.Larkin_Poulnalour.Co.Clare_10.2017_GA1,Trifolium.pratense,5,75,
14,7,2017,Michelle.Larkin_Poulnalour.Co.Clare_10.2017_GA1,Leontodon.saxatilis,6,150,
30,5,2017,Michelle.Larkin_Poulnalour.Co.Clare_10.2017_GA1,Trifolium.repens,34,442,
30,5,2017,Michelle.Larkin_Poulnalour.Co.Clare_10.2017_GA1,Trifolium.pratense,52,780,
14,7,2017,Michelle.Larkin_Poulnalour.Co.Clare_10.2017_GA1,Trifolium.pratense,60,900,
14,7,2017,Michelle.Larkin_Poulnalour.Co.Clare_10.2017_GA1,Ranunculus.repens,54,1620,
30,5,2017,Michelle.Larkin_Poulnalour.Co.Clare_10.2017_GA1,Bellis.perennis,79,1975,
30,5,2017,Michelle.Larkin_Poulnalour.Co.Clare_10.2017_GA1,Ranunculus.repens,105,3150,
1,9,2017,Michelle.Larkin_Rannagh.West.Carron.Co.Clare_21.2017_GA1,Ranunculus.repens,14,420,
1,8,2017,Michelle.Larkin_Rannagh.West.Carron.Co.Clare_21.2017_GA1,Ranunculus.repens,31,930,
31,5,2017,Michelle.Larkin_Rannagh.West.Carron.Co.Clare_21.2017_GA1,Ranunculus.repens,248,7440,
1,9,2017,Michelle.Larkin_Rannagh.West.Carron.Co.Clare_21.2017_GA1,Holcus.lanatus,NA,NA,
27,5,2018,Michelle.Larkin_Sheshodonnell.East.Carron.Co.Clare_8.2018_GS1.WS1,Geum.rivale,1,15,
9,6,2018,Michelle.Larkin_Sheshodonnell.East.Carron.Co.Clare_8.2018_GS1.WS1,Vicia.sepium,2,30,
13,9,2018,Michelle.Larkin_Sheshodonnell.East.Carron.Co.Clare_8.2018_GS1.WS1,Odontites.vernus,5,45,
6,5,2018,Michelle.Larkin_Sheshodonnell.East.Carron.Co.Clare_8.2018_GS1.WS1,Taraxacum.agg,1,50,
10,7,2018,Michelle.Larkin_Sheshodonnell.East.Carron.Co.Clare_8.2018_GS1.WS1,Teucrium.scorodonia,1,50,
27,7,2018,Michelle.Larkin_Sheshodonnell.East.Carron.Co.Clare_8.2018_GS1.WS1,Teucrium.scorodonia,1,50,
24,6,2018,Michelle.Larkin_Sheshodonnell.East.Carron.Co.Clare_8.2018_GS1.WS1,Lathyrus.pratensis,4,60,
29,8,2018,Michelle.Larkin_Sheshodonnell.East.Carron.Co.Clare_8.2018_GS1.WS1,Trifolium.pratense,7,105,
29,8,2018,Michelle.Larkin_Sheshodonnell.East.Carron.Co.Clare_8.2018_GS1.WS1,Hypericum.perforatum,7,175,
9,6,2018,Michelle.Larkin_Sheshodonnell.East.Carron.Co.Clare_8.2018_GS1.WS1,Trifolium.repens,15,195,
27,5,2018,Michelle.Larkin_Sheshodonnell.East.Carron.Co.Clare_8.2018_GS1.WS1,Vicia.sepium,14,210,
15,8,2018,Michelle.Larkin_Sheshodonnell.East.Carron.Co.Clare_8.2018_GS1.WS1,Centaurea.nigra,6,240,
29,8,2018,Michelle.Larkin_Sheshodonnell.East.Carron.Co.Clare_8.2018_GS1.WS1,Centaurea.nigra,6,240,
9,6,2018,Michelle.Larkin_Sheshodonnell.East.Carron.Co.Clare_8.2018_GS1.WS1,Lotus.corniculatus,36,576,
15,8,2018,Michelle.Larkin_Sheshodonnell.East.Carron.Co.Clare_8.2018_GS1.WS1,Succisa.pratensis,26,650,
29,8,2018,Michelle.Larkin_Sheshodonnell.East.Carron.Co.Clare_8.2018_GS1.WS1,Succisa.pratensis,26,650,
13,9,2018,Michelle.Larkin_Sheshodonnell.East.Carron.Co.Clare_8.2018_GS1.WS1,Succisa.pratensis,66,1650,
27,9,2018,Michelle.Larkin_Sheshodonnell.East.Carron.Co.Clare_8.2018_GS1.WS1,Succisa.pratensis,66,1650,
27,5,2018,Michelle.Larkin_Sheshodonnell.East.Carron.Co.Clare_8.2018_GS1.WS1,Lotus.corniculatus,126,2016,
27,7,2018,Michelle.Larkin_Sheshodonnell.East.Carron.Co.Clare_8.2018_GS1.WS1,Centaurea.nigra,79,3160,
29,8,2018,Michelle.Larkin_Sheshodonnell.East.Carron.Co.Clare_8.2018_GS1.WS1,Rhinanthus.minor,NA,NA,
13,9,2018,Michelle.Larkin_Sheshodonnell.East.Carron.Co.Clare_8.2018_GS1.WS1,Vicia.sepium,NA,NA,
16,6,2017,Michelle.Larkin_Teeskagh.Carron.Co.Clare_8.2017_GA1,Trifolium.pratense,1,15,
14,7,2017,Michelle.Larkin_Teeskagh.Carron.Co.Clare_8.2017_GA1,Ranunculus.acris,17,425,
16,6,2017,Michelle.Larkin_Teeskagh.Carron.Co.Clare_8.2017_GA1,Trifolium.repens,66,858,
14,7,2017,Michelle.Larkin_Teeskagh.Carron.Co.Clare_8.2017_GA1,Trifolium.repens,132,1716,
16,6,2017,Michelle.Larkin_Teeskagh.Carron.Co.Clare_8.2017_GA1,Ranunculus.repens,80,2400,
16,6,2017,Michelle.Larkin_Teeskagh.Carron.Co.Clare_8.2017_GA1,Bellis.perennis,104,2600,
14,7,2017,Michelle.Larkin_Teeskagh.Carron.Co.Clare_8.2017_GA1,Ranunculus.repens,116,3480,
26,8,2017,Michelle.Larkin_Tonarussa.Co.Clare_5.2017_GA1,Taraxacum.agg,6,300,
8,7,2017,Michelle.Larkin_Tonarussa.Co.Clare_5.2017_GA1,Trifolium.repens,277,3601,
8,7,2017,Michelle.Larkin_Tonarussa.Co.Clare_5.2017_GA1,Ranunculus.repens,NA,NA,
26,8,2017,Michelle.Larkin_Tonarussa.Co.Clare_5.2017_GA1,Poa.annua,NA,NA,
4,6,2011,Sarah.Mullen_All.Saints_1_GS1,Leontodon.saxatilis,1,25,
4,8,2010,Sarah.Mullen_All.Saints_6_GS1,Leontodon.saxatilis,2,50,
25,5,2010,Sarah.Mullen_All.Saints_4_GS1,Cerastium.fontanum,9,63,
24,6,2010,Sarah.Mullen_All.Saints_5_GS1,Leontodon.saxatilis,4,100,
14,7,2011,Sarah.Mullen_All.Saints_2_GS1,Trifolium.repens,8,104,
14,7,2011,Sarah.Mullen_All.Saints_2_GS1,Galium.verum,59,177,
25,5,2010,Sarah.Mullen_All.Saints_4_GS1,Ranunculus.repens,6,180,
25,5,2010,Sarah.Mullen_All.Saints_4_GS1,Potentilla.erecta,13,195,
14,7,2011,Sarah.Mullen_All.Saints_2_GS1,Thymus.polytrichus,50,200,
24,6,2010,Sarah.Mullen_All.Saints_5_GS1,Potentilla.erecta,15,225,
14,7,2011,Sarah.Mullen_All.Saints_2_GS1,Rhinanthus.minor,15,225,
14,7,2011,Sarah.Mullen_All.Saints_2_GS1,Ranunculus.repens,8,240,
14,7,2011,Sarah.Mullen_All.Saints_2_GS1,Prunella.vulgaris,16,240,
9,8,2011,Sarah.Mullen_All.Saints_3_GS1,Potentilla.erecta,21,315,
9,8,2011,Sarah.Mullen_All.Saints_3_GS1,Leontodon.saxatilis,13,325,
24,6,2010,Sarah.Mullen_All.Saints_5_GS1,Trifolium.pratense,22,330,
4,6,2011,Sarah.Mullen_All.Saints_1_GS1,Trifolium.pratense,29,435,
4,8,2010,Sarah.Mullen_All.Saints_6_GS1,Centaurea.nigra,11,440,
14,7,2011,Sarah.Mullen_All.Saints_2_GS1,Leontodon.saxatilis,18,450,
9,8,2011,Sarah.Mullen_All.Saints_3_GS1,Knautia.arvensis,12,480,
14,7,2011,Sarah.Mullen_All.Saints_2_GS1,Linum.catharticum,131,524,
9,8,2011,Sarah.Mullen_All.Saints_3_GS1,Daucus.carota,5,625,
14,7,2011,Sarah.Mullen_All.Saints_2_GS1,Lotus.corniculatus,42,672,
25,5,2010,Sarah.Mullen_All.Saints_4_GS1,Plantago.lanceolata,18,720,
9,8,2011,Sarah.Mullen_All.Saints_3_GS1,Pimpinella.saxifraga,97,737.2,
9,8,2011,Sarah.Mullen_All.Saints_3_GS1,Trifolium.pratense,55,825,
25,5,2010,Sarah.Mullen_All.Saints_4_GS1,Lotus.corniculatus,52,832,
14,7,2011,Sarah.Mullen_All.Saints_2_GS1,Leucanthemum.vulgare,17,850,
9,8,2011,Sarah.Mullen_All.Saints_3_GS1,Centaurea.nigra,47,1880,
4,6,2011,Sarah.Mullen_All.Saints_1_GS1,Ranunculus.repens,90,2700,
4,6,2011,Sarah.Mullen_All.Saints_1_GS1,Lotus.corniculatus,229,3664,
25,5,2010,Sarah.Mullen_All.Saints_4_GS1,Orchis.morio,NA,NA,
4,8,2010,Sarah.Mullen_All.Saints_6_GS1,Senecio.jacobaea,NA,NA,
4,8,2010,Sarah.Mullen_All.Saints_6_GS1,Succisa.pratensis,NA,NA,
14,7,2011,Sarah.Mullen_All.Saints_2_GS1,Vicia.cracca,NA,NA,
25,5,2010,Sarah.Mullen_All.Saints_4_GS1,Trifolium.pratense,NA,NA,
13,7,2011,Sarah.Mullen_Ardmullen_2_GS1,Trifolium.pratense,3,45,
2,8,2010,Sarah.Mullen_Ardmullen_6_GS1,Leontodon.saxatilis,2,50,
5,8,2011,Sarah.Mullen_Ardmullen_3_GS1,Pimpinella.saxifraga,11,83.6,
5,8,2011,Sarah.Mullen_Ardmullen_3_GS1,Trifolium.pratense,9,135,
2,8,2010,Sarah.Mullen_Ardmullen_6_GS1,Plantago.lanceolata,4,160,
2,8,2010,Sarah.Mullen_Ardmullen_6_GS1,Lotus.corniculatus,10,160,
1,7,2010,Sarah.Mullen_Ardmullen_5_GS1,Potentilla.erecta,15,225,
5,8,2011,Sarah.Mullen_Ardmullen_3_GS1,Hypericum.sp,11,275,
13,7,2011,Sarah.Mullen_Ardmullen_2_GS1,Cirsium.palustre,14,280,
2,8,2010,Sarah.Mullen_Ardmullen_6_GS1,Potentilla.erecta,22,330,
5,8,2011,Sarah.Mullen_Ardmullen_3_GS1,Potentilla.erecta,26,390,
13,7,2011,Sarah.Mullen_Ardmullen_2_GS1,Potentilla.erecta,28,420,
5,8,2011,Sarah.Mullen_Ardmullen_3_GS1,Cirsium.palustre,44,880,
1,7,2010,Sarah.Mullen_Ardmullen_5_GS1,Cirsium.palustre,64,1280,
1,7,2010,Sarah.Mullen_Ardmullen_5_GS1,Trifolium.repens,109,1417,
2,8,2010,Sarah.Mullen_Ardmullen_6_GS1,Cirsium.palustre,102,2040,
22,6,2011,Sarah.Mullen_Ardmullen_1_GS1,Trifolium.repens,187,2431,
13,7,2011,Sarah.Mullen_Ardmullen_2_GS1,Trifolium.repens,259,3367,
22,6,2011,Sarah.Mullen_Ardmullen_1_GS1,Ranunculus.repens,NA,NA,
5,8,2011,Sarah.Mullen_Ardmullen_3_GS1,Vicia.cracca,NA,NA,
24,8,2011,Sarah.Mullen_Ballinasloe_3_GS1,Cirsium.palustre,1,20,
17,7,2011,Sarah.Mullen_Ballinasloe_2_GS1,Cirsium.arvense,1,25,
24,8,2011,Sarah.Mullen_Ballinasloe_3_GS1,Cirsium.vulgare,1,30,
5,6,2011,Sarah.Mullen_Ballinasloe_1_GS1,Taraxacum.agg,2,100,
5,8,2010,Sarah.Mullen_Ballinasloe_6_GS1,Leontodon.saxatilis,8,200,
7,7,2010,Sarah.Mullen_Ballinasloe_5_GS1,Cirsium.palustre,35,700,
5,8,2010,Sarah.Mullen_Ballinasloe_6_GS1,Cirsium.arvense,30,750,
17,7,2011,Sarah.Mullen_Ballinasloe_2_GS1,Trifolium.repens,87,1131,
10,6,2010,Sarah.Mullen_Ballinasloe_4_GS1,Trifolium.repens,105,1365,
10,6,2010,Sarah.Mullen_Ballinasloe_4_GS1,Bellis.perennis,58,1450,
24,8,2011,Sarah.Mullen_Ballinasloe_3_GS1,Leontodon.saxatilis,81,2025,
23,7,2010,Sarah.Mullen_Ballyduff_6_GS1,Cirsium.palustre,1,20,
17,8,2011,Sarah.Mullen_Ballyduff_3_GS1,Potentilla.erecta,3,45,
23,7,2010,Sarah.Mullen_Ballyduff_6_GS1,Cerastium.fontanum,8,56,
23,7,2010,Sarah.Mullen_Ballyduff_6_GS1,Trifolium.repens,6,78,
30,6,2010,Sarah.Mullen_Ballyduff_5_GS1,Hypochaeris.radicata,7,175,
17,7,2011,Sarah.Mullen_Ballyduff_2_GS1,Trifolium.pratense,16,240,
17,8,2011,Sarah.Mullen_Ballyduff_3_GS1,Cirsium.vulgare,9,270,
23,7,2010,Sarah.Mullen_Ballyduff_6_GS1,Cirsium.arvense,11,275,
17,8,2011,Sarah.Mullen_Ballyduff_3_GS1,Medicago.lupulina,39,312,
23,7,2010,Sarah.Mullen_Ballyduff_6_GS1,Linum.catharticum,87,348,
23,7,2010,Sarah.Mullen_Ballyduff_6_GS1,Bellis.perennis,14,350,
17,8,2011,Sarah.Mullen_Ballyduff_3_GS1,Prunella.vulgaris,27,405,
23,7,2010,Sarah.Mullen_Ballyduff_6_GS1,Trifolium.pratense,36,540,
30,6,2010,Sarah.Mullen_Ballyduff_5_GS1,Leontodon.saxatilis,25,625,
11,6,2011,Sarah.Mullen_Ballyduff_1_GS1,Trifolium.repens,58,754,
17,8,2011,Sarah.Mullen_Ballyduff_3_GS1,Plantago.lanceolata,23,920,
17,8,2011,Sarah.Mullen_Ballyduff_3_GS1,Lotus.corniculatus,61,976,
23,7,2010,Sarah.Mullen_Ballyduff_6_GS1,Prunella.vulgaris,70,1050,
30,6,2010,Sarah.Mullen_Ballyduff_5_GS1,Prunella.vulgaris,73,1095,
17,7,2011,Sarah.Mullen_Ballyduff_2_GS1,Prunella.vulgaris,74,1110,
17,7,2011,Sarah.Mullen_Ballyduff_2_GS1,Leontodon.saxatilis,45,1125,
17,8,2011,Sarah.Mullen_Ballyduff_3_GS1,Leontodon.saxatilis,53,1325,
11,6,2011,Sarah.Mullen_Ballyduff_1_GS1,Ranunculus.repens,48,1440,
23,7,2010,Sarah.Mullen_Ballyduff_6_GS1,Leontodon.saxatilis,62,1550,
22,5,2010,Sarah.Mullen_Ballyduff_4_GS1,Lotus.corniculatus,103,1648,
22,5,2010,Sarah.Mullen_Ballyduff_4_GS1,Trifolium.repens,129,1677,
30,6,2010,Sarah.Mullen_Ballyduff_5_GS1,Trifolium.repens,129,1677,
17,8,2011,Sarah.Mullen_Ballyduff_3_GS1,Euphrasia.sp,342,3420,
22,5,2010,Sarah.Mullen_Ballyduff_4_GS1,Bellis.perennis,296,7400,
11,6,2011,Sarah.Mullen_Ballyduff_1_GS1,Plantago.lanceolata,NA,NA,
23,7,2010,Sarah.Mullen_Ballyduff_6_GS1,Senecio.jacobaea,NA,NA,
23,7,2010,Sarah.Mullen_Ballyduff_6_GS1,Centaurium.erythraea,NA,NA,
2,6,2011,Sarah.Mullen_Breeole_1_GS1,Leontodon.saxatilis,1,25,
27,7,2010,Sarah.Mullen_Breeole_6_GS1,Galium.verum,24,72,
27,7,2010,Sarah.Mullen_Breeole_6_GS1,Cirsium.palustre,4,80,
13,8,2011,Sarah.Mullen_Breeole_3_GS1,Hypericum.sp,4,100,
15,6,2010,Sarah.Mullen_Breeole_5_GS1,Ranunculus.repens,4,120,
13,8,2011,Sarah.Mullen_Breeole_3_GS1,Gymnadenia.conopsea,1,150,
15,6,2010,Sarah.Mullen_Breeole_5_GS1,Pilosella.officinarum,5,150,
15,6,2010,Sarah.Mullen_Breeole_5_GS1,Thymus.polytrichus,50,200,
4,7,2011,Sarah.Mullen_Breeole_2_GS1,Hypericum.sp,9,225,
13,8,2011,Sarah.Mullen_Breeole_3_GS1,Centaurea.nigra,6,240,
2,6,2011,Sarah.Mullen_Breeole_1_GS1,Polygala.vulgaris,45,360,
27,7,2010,Sarah.Mullen_Breeole_6_GS1,Thymus.polytrichus,93,372,
13,8,2011,Sarah.Mullen_Breeole_3_GS1,Trifolium.pratense,25,375,
13,8,2011,Sarah.Mullen_Breeole_3_GS1,Cirsium.palustre,19,380,
13,8,2011,Sarah.Mullen_Breeole_3_GS1,Leontodon.saxatilis,19,475,
27,7,2010,Sarah.Mullen_Breeole_6_GS1,Potentilla.erecta,46,690,
4,7,2011,Sarah.Mullen_Breeole_2_GS1,Leontodon.saxatilis,35,875,
15,6,2010,Sarah.Mullen_Breeole_5_GS1,Lotus.corniculatus,67,1072,
2,6,2011,Sarah.Mullen_Breeole_1_GS1,Lotus.corniculatus,73,1168,
15,6,2010,Sarah.Mullen_Breeole_5_GS1,Potentilla.erecta,78,1170,
4,7,2011,Sarah.Mullen_Breeole_2_GS1,Plantago.lanceolata,31,1240,
13,8,2011,Sarah.Mullen_Breeole_3_GS1,Plantago.lanceolata,31,1240,
14,5,2010,Sarah.Mullen_Breeole_4_GS1,Potentilla.erecta,96,1440,
13,8,2011,Sarah.Mullen_Breeole_3_GS1,Potentilla.erecta,104,1560,
4,7,2011,Sarah.Mullen_Breeole_2_GS1,Potentilla.erecta,253,3795,
2,6,2011,Sarah.Mullen_Breeole_1_GS1,Potentilla.erecta,345,5175,
13,8,2011,Sarah.Mullen_Breeole_3_GS1,Carlina.vulgaris,257,10280,
14,5,2010,Sarah.Mullen_Breeole_4_GS1,Carex.panicea,NA,NA,
14,5,2010,Sarah.Mullen_Breeole_4_GS1,Primula.veris,NA,NA,
14,5,2010,Sarah.Mullen_Breeole_4_GS1,Taraxacum.agg,NA,NA,
27,7,2010,Sarah.Mullen_Breeole_6_GS1,Carlina.vulgaris,NA,NA,
13,8,2011,Sarah.Mullen_Breeole_3_GS1,Knautia.arvensis,NA,NA,
15,8,2011,Sarah.Mullen_Carrownalassan_3_GS1,Trifolium.repens,4,52,
15,8,2011,Sarah.Mullen_Carrownalassan_3_GS1,Ranunculus.repens,2,60,
15,8,2011,Sarah.Mullen_Carrownalassan_3_GS1,Cirsium.palustre,6,120,
3,8,2010,Sarah.Mullen_Carrownalassan_6_GS1,Cirsium.palustre,7,140,
3,8,2010,Sarah.Mullen_Carrownalassan_6_GS1,Leucanthemum.vulgare,3,150,
20,7,2011,Sarah.Mullen_Carrownalassan_2_GS1,Ranunculus.repens,5,150,
15,8,2011,Sarah.Mullen_Carrownalassan_3_GS1,Prunella.vulgaris,14,210,
27,5,2010,Sarah.Mullen_Carrownalassan_4_GS1,Ranunculus.sp,10,300,
3,8,2010,Sarah.Mullen_Carrownalassan_6_GS1,Cirsium.arvense,12,300,
3,8,2010,Sarah.Mullen_Carrownalassan_6_GS1,Ranunculus.sp,11,330,
10,6,2011,Sarah.Mullen_Carrownalassan_1_GS1,Trifolium.repens,27,351,
3,8,2010,Sarah.Mullen_Carrownalassan_6_GS1,Prunella.vulgaris,24,360,
20,7,2011,Sarah.Mullen_Carrownalassan_2_GS1,Achillea.millefolium,4,400,
20,7,2011,Sarah.Mullen_Carrownalassan_2_GS1,Leucanthemum.vulgare,9,450,
20,7,2011,Sarah.Mullen_Carrownalassan_2_GS1,Cirsium.palustre,29,580,
15,8,2011,Sarah.Mullen_Carrownalassan_3_GS1,Cirsium.arvense,24,600,
2,7,2010,Sarah.Mullen_Carrownalassan_5_GS1,Cirsium.palustre,32,640,
15,8,2011,Sarah.Mullen_Carrownalassan_3_GS1,Leontodon.saxatilis,27,675,
20,7,2011,Sarah.Mullen_Carrownalassan_2_GS1,Cirsium.arvense,29,725,
3,8,2010,Sarah.Mullen_Carrownalassan_6_GS1,Trifolium.pratense,52,780,
10,6,2011,Sarah.Mullen_Carrownalassan_1_GS1,Lotus.corniculatus,50,800,
15,8,2011,Sarah.Mullen_Carrownalassan_3_GS1,Plantago.lanceolata,22,880,
20,7,2011,Sarah.Mullen_Carrownalassan_2_GS1,Prunella.vulgaris,61,915,
20,7,2011,Sarah.Mullen_Carrownalassan_2_GS1,Lotus.corniculatus,66,1056,
15,8,2011,Sarah.Mullen_Carrownalassan_3_GS1,Achillea.millefolium,11,1100,
20,7,2011,Sarah.Mullen_Carrownalassan_2_GS1,Trifolium.pratense,93,1395,
20,7,2011,Sarah.Mullen_Carrownalassan_2_GS1,Leontodon.saxatilis,57,1425,
15,8,2011,Sarah.Mullen_Carrownalassan_3_GS1,Trifolium.pratense,109,1635,
20,7,2011,Sarah.Mullen_Carrownalassan_2_GS1,Trifolium.repens,129,1677,
10,6,2011,Sarah.Mullen_Carrownalassan_1_GS1,Ranunculus.repens,163,4890,
15,8,2011,Sarah.Mullen_Carrownalassan_3_GS1,Linum.catharticum,NA,NA,
3,8,2010,Sarah.Mullen_Carrownalassan_6_GS1,Cirsium.vulgare,NA,NA,
3,8,2010,Sarah.Mullen_Carrownalassan_6_GS1,Odontites.vernus,NA,NA,
3,8,2010,Sarah.Mullen_Carrownalassan_6_GS1,Senecio.jacobaea,NA,NA,
5,7,2010,Sarah.Mullen_Castlesampson_5_GS1,Hypericum.perforatum,1,25,
11,8,2011,Sarah.Mullen_Castlesampson_3_GS1,Linum.catharticum,7,28,
26,7,2010,Sarah.Mullen_Castlesampson_6_GS1,Carlina.vulgaris,1,40,
26,7,2010,Sarah.Mullen_Castlesampson_6_GS1,Leontodon.saxatilis,4,100,
2,6,2010,Sarah.Mullen_Castlesampson_4_GS1,Pilosella.officinarum,4,120,
5,7,2010,Sarah.Mullen_Castlesampson_5_GS1,Leontodon.saxatilis,5,125,
11,8,2011,Sarah.Mullen_Castlesampson_3_GS1,Trifolium.pratense,13,195,
11,8,2011,Sarah.Mullen_Castlesampson_3_GS1,Carlina.vulgaris,6,240,
12,7,2011,Sarah.Mullen_Castlesampson_2_GS1,Lotus.corniculatus,19,304,
26,7,2010,Sarah.Mullen_Castlesampson_6_GS1,Lotus.corniculatus,21,336,
12,7,2011,Sarah.Mullen_Castlesampson_2_GS1,Hypericum.sp,15,375,
11,8,2011,Sarah.Mullen_Castlesampson_3_GS1,Pimpinella.saxifraga,52,395.2,
5,7,2010,Sarah.Mullen_Castlesampson_5_GS1,Potentilla.erecta,28,420,
2,6,2010,Sarah.Mullen_Castlesampson_4_GS1,Polygala.vulgaris,57,456,
5,7,2010,Sarah.Mullen_Castlesampson_5_GS1,Cirsium.palustre,24,480,
11,8,2011,Sarah.Mullen_Castlesampson_3_GS1,Centaurea.nigra,13,520,
11,8,2011,Sarah.Mullen_Castlesampson_3_GS1,Prunella.vulgaris,35,525,
26,7,2010,Sarah.Mullen_Castlesampson_6_GS1,Thymus.polytrichus,132,528,
11,8,2011,Sarah.Mullen_Castlesampson_3_GS1,Leontodon.saxatilis,23,575,
12,7,2011,Sarah.Mullen_Castlesampson_2_GS1,Thymus.polytrichus,150,600,
5,7,2010,Sarah.Mullen_Castlesampson_5_GS1,Thymus.polytrichus,168,672,
11,8,2011,Sarah.Mullen_Castlesampson_3_GS1,Potentilla.erecta,55,825,
2,6,2010,Sarah.Mullen_Castlesampson_4_GS1,Potentilla.erecta,56,840,
11,8,2011,Sarah.Mullen_Castlesampson_3_GS1,Cirsium.palustre,52,1040,
12,7,2011,Sarah.Mullen_Castlesampson_2_GS1,Prunella.vulgaris,84,1260,
12,7,2011,Sarah.Mullen_Castlesampson_2_GS1,Potentilla.erecta,91,1365,
2,6,2010,Sarah.Mullen_Castlesampson_4_GS1,Lotus.corniculatus,127,2032,
2,6,2011,Sarah.Mullen_Castlesampson_1_GS1,Potentilla.erecta,177,2655,
11,8,2011,Sarah.Mullen_Castlesampson_3_GS1,Cirsium.vulgare,NA,NA,
2,6,2011,Sarah.Mullen_Castlesampson_1_GS1,Cotoneaster.franchetii,NA,NA,
26,8,2011,Sarah.Mullen_Castlestrange_3_GS1,Taraxacum.agg,1,50,
8,7,2010,Sarah.Mullen_Castlestrange_5_GS1,Cirsium.arvense,3,75,
