Order,Family,Subfamily,Tribe,Genus,Subgenus,Species,GenusAndSpecies,TaxonomicAuthority,Albania,Andorra,Austria,Belarus,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Cyprus,Czech Republic,Denmark,Estonia,Faroe Islands,Finland,Finland - Åland Islands,Finland - Mainland,France,France - Corsica,France - Mainland,Germany,Gibraltar,Greece,Greece - East Aegean Islands,Greece - Kriti,Greece - Mainland,Hungary,Iceland,Ireland,Isle of Man,Italy,Italy - Mainland,Italy - Sardegna,Italy - Sicily,Latvia,Liechtenstein,Lithuania,Luxembourg,Malta,Moldova,Montenegro,Netherlands,North Macedonia,Norway,Poland,Portugal,Portugal - Azores,Portugal - Madeira,Portugal - Mainland,Romania,Russian Federation - European Russia,Serbia,Slovakia,Slovenia,Spain,Spain - Balearic Islands,Spain - Canary Islands,Spain - Mainland,Sweden,Switzerland,Turkey - European part,Ukraine,Ukraine - Krym,Ukraine - Main part,United Kingdom,United Kingdom - Great Britain,United Kingdom - Northern Ireland
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,linsenmaieri,Nomada linsenmaieri,"Schwarz, 1974",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,P,A,A,A,A,A,A,A,A,A,A,P,P,A,P,A,A,A,A,A,A,A,A,A,A,A,P,A,A,P,A,A,A,A,A,P,A,A,P,A,P,A,A,A,A,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,litigiosa,Nomada litigiosa,"Gribodo, 1893",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,lucidula,Nomada lucidula,"Schwarz, 1967",P,A,A,A,A,A,P,A,P,A,A,A,A,A,A,A,A,A,A,A,A,P,P,P,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,lutea,Nomada lutea,"Eversmann, 1852",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,P,A,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,luteipes,Nomada luteipes,"Schwarz & Smit, 2018",A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,maculicornis,Nomada maculicornis,"Pérez, 1884",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,P,A,A,A,A,A,A,A,A,A,A,P,P,A,P,A,A,A,A,A,A,A,A,A,A,A,P,A,A,P,A,A,A,A,A,P,A,A,P,A,A,A,A,A,A,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,mandibularis,Nomada mandibularis,"Schwarz & Gusenleitner, 2013",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,P,A,A,A,A,A,P,A,A,P,A,A,A,A,A,A,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,marshamella,Nomada marshamella,"(Kirby, 1802)",A,P,P,P,P,A,P,P,A,P,P,P,A,P,P,P,P,P,P,P,A,P,A,A,P,P,A,P,P,P,P,P,P,P,A,P,P,A,A,P,P,P,P,P,P,A,A,P,P,P,P,P,P,P,A,A,P,P,P,A,P,P,P,P,P,P
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,mauritanica,Nomada mauritanica,"Lepeletier, 1841",A,A,PE,A,A,A,P,A,A,RE,A,A,A,A,A,A,P,P,P,P,A,P,P,P,P,PE,A,A,A,P,P,P,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,P,P,P,A,P,A,A,P,A,A,A,P,P,P,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,mavromoustakisi,Nomada mavromoustakisi,"Schwarz & Standfuss, 2007",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,P,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,maxschwarzi,Nomada maxschwarzi,"Smit, 2018",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,melanopyga,Nomada melanopyga,"Schmiedeknecht, 1882",A,A,P,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,A,P,P,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,P,A,A,A,A,A,A,A,A,P,A,P,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,melathoracica,Nomada melathoracica,"Imhoff, 1834",A,A,PE,A,P,A,P,P,A,A,A,A,A,A,A,A,P,A,P,P,A,A,A,A,A,P,A,A,A,P,P,P,A,A,A,A,P,A,A,A,P,A,A,A,P,A,A,P,A,A,A,P,A,P,A,A,P,A,P,A,P,P,P,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,merceti,Nomada merceti,"Alfken, 1909",A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,P,A,A,A,A,A,P,A,A,P,A,A,A,A,A,A,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,minuscula,Nomada minuscula,"Noskiewicz, 1930",A,A,P,A,A,A,A,P,A,P,A,A,A,A,A,A,P,A,P,P,A,P,A,A,P,P,A,A,A,P,P,A,P,A,A,A,A,A,A,A,A,A,A,P,P,A,A,P,A,P,P,P,A,P,A,A,P,A,RE,A,P,A,P,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,mitaii,Nomada mitaii,"Proshchalykin, 2010",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,P,P,P,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,mocsaryi,Nomada mocsaryi,"Schmiedeknecht, 1882",A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,P,A,P,A,A,P,P,P,P,PE,A,A,A,P,P,A,A,A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,P,A,P,P,A,P,A,A,P,A,A,A,P,P,P,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,moeschleri,Nomada moeschleri,"Alfken, 1913",A,A,P,P,A,A,A,A,A,P,P,P,A,P,P,P,P,A,P,P,A,A,A,A,A,P,A,A,A,A,A,A,A,P,A,P,A,A,A,A,P,A,A,P,A,A,A,A,P,P,P,A,P,A,A,A,A,P,P,A,P,A,P,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,montarco,Nomada montarco,"Álvarez Fidalgo, 2023",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,P,A,A,A,A,A,A,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,morawitzi,Nomada moravitzii,"Radoszkowski, 1876",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,P,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,mutabilis,Nomada mutabilis,"Morawitz, 1870",A,A,P,P,P,A,P,P,A,P,P,A,A,A,A,A,P,A,P,P,A,P,P,P,P,P,A,A,A,P,P,A,P,A,A,P,A,A,A,A,RE,P,A,P,P,A,A,P,P,P,P,P,A,P,A,A,P,A,P,A,P,P,P,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,mutica,Nomada mutica,"Morawitz, 1872",A,A,P,A,P,A,A,P,P,P,A,A,A,A,A,A,P,A,P,P,A,P,A,A,P,P,A,A,A,P,P,A,A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,P,P,P,P,P,P,A,A,P,A,P,A,P,P,P,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,nausicaa,Nomada nausicaa,"Schmiedeknecht, 1882",A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,P,A,P,A,A,A,A,P,P,A,P,A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,nesiotica,Nomada nesiotica,"Mavromoustakis, 1958",A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,nigrifrons,Nomada nigrifrons,"Schwarz & Smit, 2018",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,nigrilabris,Nomada nigrilabris,"Schwarz & Smit, 2018",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,P,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,nigrospina,Nomada nigrospina,"Schwarz & Smit, 2018",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,P,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,nigrovaria,Nomada nigrovaria,"Pérez, 1895",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,P,A,A,A,A,A,A,A,A,A,A,P,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,P,A,A,A,A,A,A,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,nobilis,Nomada nobilis,"Herrich-Schäffer, 1839",P,A,P,A,A,P,P,P,A,P,A,A,A,A,A,A,P,A,P,RE,A,P,P,P,P,P,A,A,A,P,P,A,P,A,A,A,A,A,A,P,A,P,A,P,P,A,A,P,P,P,P,P,P,P,A,A,P,A,P,A,P,P,P,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,noskiewiczi,Nomada noskiewiczi,"Schwarz, 1966",A,A,P,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,P,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,P,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,numida,Nomada numida,"Lepeletier, 1841",A,A,A,A,A,A,A,P,P,A,A,A,A,A,A,A,P,P,P,P,A,P,P,P,P,P,A,A,A,P,P,P,P,A,A,A,A,A,A,A,A,A,A,A,P,A,A,P,P,P,P,P,A,P,P,A,P,A,A,A,P,A,P,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,obscura,Nomada obscura,"Zetterstedt, 1838",A,A,P,A,P,A,A,A,A,P,P,P,A,P,A,P,A,A,A,P,A,A,A,A,A,P,A,A,A,P,P,A,A,P,A,P,A,A,A,A,P,A,P,P,A,A,A,A,P,P,A,P,A,A,A,A,A,P,P,A,P,A,P,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,obtusifrons,Nomada obtusifrons,"Nylander, 1848",A,A,P,P,P,A,A,P,A,P,P,P,A,P,A,P,P,A,P,P,A,A,A,A,A,P,A,P,P,P,P,A,A,P,P,P,P,A,A,A,RE,A,P,P,A,A,A,A,P,P,P,P,P,P,A,A,P,P,P,A,P,A,P,P,P,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,oculata,Nomada oculata,"Friese, 1921",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,P,A,P,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,A,P,P,A,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,opaca,Nomada opaca,"Alfken, 1913",A,A,P,A,P,A,A,A,A,RE,RE,P,A,P,A,P,P,A,P,P,A,A,A,A,A,P,A,A,A,P,P,A,A,P,A,P,A,A,A,A,P,A,P,P,A,A,A,A,A,P,P,A,P,A,A,A,A,P,RE,A,P,A,P,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,opaciformis,Nomada opaciformis,"Schwarz & Smit, 2018",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,oralis,Nomada oralis,"Schwarz, 1981",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,orbitalis,Nomada orbitalis,"Pérez, 1913",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,P,A,A,A,A,A,P,A,A,P,A,A,A,A,A,A,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,ottomanensis,Nomada ottomanensis,"Schwarz & Smit, 2018",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,pallispinosa,Nomada pallispinosa,"Schwarz, 1967",A,A,P,A,A,P,P,P,P,A,A,A,A,A,A,A,A,A,A,A,A,P,P,A,P,A,A,A,A,P,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,panurgina,Nomada panurgina,"Morawitz, 1869",A,P,A,A,A,A,A,P,A,A,A,A,A,A,A,A,P,A,P,A,A,A,A,A,A,A,A,A,A,P,P,A,P,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,P,A,RE,A,P,A,P,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,panzeri,Nomada panzeri,"Lepeletier, 1841",A,P,P,P,P,P,P,P,A,P,P,P,A,P,P,P,P,P,P,P,A,P,A,A,P,P,A,P,A,P,P,A,P,P,P,P,P,A,A,A,P,A,P,P,P,A,A,P,P,P,P,P,P,P,A,A,P,P,P,A,P,P,P,P,P,P
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,pastoralis,Nomada pastoralis,"Eversmann, 1852",P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,pectoralis,Nomada pectoralis,"Morawitz, 1877",A,A,A,A,A,A,P,P,A,A,A,A,A,A,A,A,P,A,P,A,A,P,A,P,P,PE,A,A,A,P,P,A,P,A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,P,P,P,P,A,P,A,A,P,A,A,A,P,P,P,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,piccioliana,Nomada piccioliana,"Magretti, 1883",A,A,P,A,P,A,A,A,A,P,A,A,A,A,A,A,P,A,P,P,A,P,A,A,P,P,A,A,A,P,P,A,P,A,A,A,A,A,A,A,P,P,A,A,P,A,A,P,P,P,P,P,A,P,A,A,P,A,P,A,P,P,P,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,piliventris,Nomada piliventris,"Morawitz, 1877 ",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,P,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,pilosa,Nomada pilosa,"Schwarz & Gusenleitner, 2017",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,P,P,P,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,platythorax,Nomada platythorax,"Schwarz, 1981",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,pleurosticta,Nomada pleurosticta,"Herrich-Schäffer, 1839",A,A,P,A,P,A,P,A,P,P,A,A,A,A,A,A,P,A,P,P,A,P,P,A,P,P,A,A,A,P,P,A,A,A,A,A,A,A,A,A,P,P,A,A,P,A,A,P,P,A,P,P,A,P,A,A,P,A,P,A,A,A,A,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,polemediana,Nomada polemediana,"Mavromoustakis, 1957",A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,posthuma,Nomada posthuma,"Blüthgen, 1949",A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,P,P,A,A,A,A,A,P,A,A,A,P,P,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,P,A,A,A,A,A,A,A,A,P,A,P,A,P,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,priesneri,Nomada priesneri,"Schwarz, 1965",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,propinqua,Nomada propinqua,"Schmiedeknecht, 1882",A,A,A,A,A,A,P,A,P,A,A,A,A,A,A,A,A,A,A,A,A,P,P,P,P,A,A,A,A,P,P,A,A,A,A,A,A,A,A,P,A,P,A,A,A,A,A,A,A,A,P,A,RE,A,A,A,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,pruinosa,Nomada pruinosa,"Pérez, 1895",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,P,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,pulchra,Nomada pulchra,"Arnold, 1888",A,A,PE,P,A,A,A,A,A,A,A,RE,A,A,A,A,P,A,P,RE,A,A,A,A,A,PE,A,A,A,P,A,P,A,P,A,P,A,A,A,A,A,A,A,A,A,A,A,A,P,P,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,pygidialis,Nomada pygidialis,"Schwarz, 1981",A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,P,P,P,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,P,A,P,P,A,A,A,A,A,A,A,P,A,P,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,pyrgosica,Nomada pyrgosica,"Schwarz & Smit, 2018",A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,radoszkowskii,Nomada radoszkowskii,"Łoziński, 1922",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,rhenana,Nomada rhenana,"Morawitz, 1872",A,A,P,P,P,A,P,P,A,RE,A,A,A,A,A,A,P,A,P,P,A,P,A,A,P,P,A,A,A,P,P,A,P,A,A,P,P,A,A,A,RE,P,A,P,P,A,A,P,P,P,P,P,RE,P,A,A,P,A,P,A,P,P,P,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,roberjeotiana,Nomada roberjeotiana,"Panzer, 1799",A,P,P,P,P,A,A,P,A,P,P,P,A,P,P,P,P,A,P,P,A,A,A,A,A,A,A,A,P,P,P,A,A,P,A,P,A,A,A,A,P,A,P,P,A,A,A,A,P,P,A,P,A,P,A,A,P,P,RE,A,P,A,P,P,P,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,rostrata,Nomada rostrata,"Herrich-Schäffer, 1839",A,A,P,A,A,A,P,A,A,RE,A,A,A,A,A,A,P,A,P,P,A,P,A,A,P,P,A,A,A,A,A,A,A,A,A,P,A,A,A,A,A,P,A,A,A,A,A,A,P,P,A,P,A,A,A,A,A,A,A,A,P,A,P,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,rubiginosa,Nomada rubiginosa,"Pérez, 1884",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,P,A,A,A,A,A,A,A,A,A,A,P,P,A,P,A,A,A,A,A,A,P,A,A,A,A,P,A,A,P,A,A,A,A,A,P,A,A,P,A,A,A,A,A,A,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,rubricollis,Nomada rubricollis,"Schwarz, 1967",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,P,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,rubricosa,Nomada rubricosa,"Eversmann, 1852",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,rubricoxa,Nomada rubricoxa,"Schwarz, 1977",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,P,A,A,A,A,A,P,A,A,P,A,A,A,A,A,A,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,rubriventris,Nomada rubriventris,"Schwarz, 1981",A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,ruficornis,Nomada ruficornis,"(Linnaeus, 1758)",A,P,P,P,P,P,P,P,A,P,P,P,A,P,P,P,P,A,P,P,A,A,A,A,A,P,A,P,P,P,P,A,A,P,P,P,P,A,A,P,P,A,P,P,P,A,A,P,P,P,P,P,P,P,A,A,P,P,P,A,P,P,P,P,P,P
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,rufipes,Nomada rufipes,"Fabricius, 1793",A,P,P,P,P,A,A,P,A,P,P,P,A,P,P,P,P,A,P,P,A,P,A,A,P,P,A,P,P,P,P,A,A,P,A,P,P,A,A,A,P,A,P,P,P,A,A,P,P,P,P,P,P,P,A,A,P,P,P,A,P,A,P,P,P,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,rufoabdominalis,Nomada rufoabdominalis,"Schwarz, 1963",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Apidae,Nomadinae,Nomadini,Nomada,,sabulosa,Nomada sabulosa,"Radoszkowski, 1876",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,P,A,A,A,A,A,A,A,A,A
