"Plant_gen_sp","Site_ID","Name","Day","Month","Year","Round","Notes","Plot","Plant_genus","Plant_species","Flower_abundance"
"Halimium halimifolium","Villamanrique_sur","Curro",14,5,2015,7,NA,9,"Halimium","halimifolium",52
"Halimium halimifolium","Villamanrique_sur","Curro",14,5,2015,7,NA,10,"Halimium","halimifolium",31
"Halimium halimifolium","Pinares_de_hinojos","Curro",14,5,2015,7,NA,1,"Halimium","halimifolium",40
"Halimium halimifolium","Pinares_de_hinojos","Curro",14,5,2015,7,NA,2,"Halimium","halimifolium",12
"Halimium halimifolium","Pinares_de_hinojos","Curro",14,5,2015,7,NA,3,"Halimium","halimifolium",6
"Halimium halimifolium","Pinares_de_hinojos","Curro",14,5,2015,7,NA,4,"Halimium","halimifolium",3
"Halimium halimifolium","Pinares_de_hinojos","Curro",14,5,2015,7,NA,5,"Halimium","halimifolium",22
"Halimium halimifolium","Pinares_de_hinojos","Curro",14,5,2015,7,NA,6,"Halimium","halimifolium",3
"Halimium halimifolium","Pinares_de_hinojos","Curro",14,5,2015,7,NA,7,"Halimium","halimifolium",10
"Halimium halimifolium","Pinares_de_hinojos","Curro",14,5,2015,7,NA,10,"Halimium","halimifolium",10
"Halimium halimifolium","Urbanizaciones","Curro",26,4,2016,7,NA,10,"Halimium","halimifolium",12
"Halimium halimifolium","Villamanrique_sur","Curro",28,4,2016,7,NA,5,"Halimium","halimifolium",2
"Halimium halimifolium","Villamanrique_sur","Curro",28,4,2016,7,NA,7,"Halimium","halimifolium",1
"Halimium halimifolium","El_pozo","Curro",29,4,2016,7,NA,1,"Halimium","halimifolium",3
"Halimium halimifolium","Pinares_de_hinojos","Curro",20,5,2016,8,NA,1,"Halimium","halimifolium",17
"Halimium halimifolium","Pinares_de_hinojos","Curro",20,5,2016,8,NA,2,"Halimium","halimifolium",3
"Halimium halimifolium","Pinares_de_hinojos","Curro",20,5,2016,8,NA,3,"Halimium","halimifolium",6
"Halimium halimifolium","Pinares_de_hinojos","Curro",20,5,2016,8,NA,4,"Halimium","halimifolium",6
"Halimium halimifolium","Pinares_de_hinojos","Curro",20,5,2016,8,NA,5,"Halimium","halimifolium",22
"Halimium halimifolium","Pino_del_cuervo","Curro",23,5,2016,8,NA,4,"Halimium","halimifolium",22
"Halimium halimifolium","Pino_del_cuervo","Curro",10,5,2018,5,NA,9,"Halimium","halimifolium",3
"Halimium halimifolium","Pinares_de_hinojos","Pablo",4,5,2017,6,NA,4,"Halimium","halimifolium",4
"Halimium halimifolium","Villamanrique_sur","Curro",31,5,2016,9,NA,6,"Halimium","halimifolium",13
"Halimium halimifolium","Villamanrique_sur","Curro",31,5,2016,9,NA,10,"Halimium","halimifolium",30
"Halimium halimifolium","El_pozo","Curro",22,4,2016,6,NA,1,"Halimium","halimifolium",2
"Halimium halimifolium","Pinares_de_hinojos","Curro",25,4,2016,7,NA,10,"Halimium","halimifolium",1
"Halimium halimifolium","Villamanrique_sur","Curro",28,4,2016,7,NA,9,"Halimium","halimifolium",11
"Halimium halimifolium","Pino_del_cuervo","Curro",29,4,2016,7,NA,4,"Halimium","halimifolium",30
"Halimium halimifolium","Villamanrique_sur","Curro",16,5,2016,8,NA,6,"Halimium","halimifolium",9
"Halimium halimifolium","Urbanizaciones","Curro",19,5,2016,8,NA,10,"Halimium","halimifolium",22
"Halimium halimifolium","Pinares_de_hinojos","Curro",20,5,2016,8,NA,10,"Halimium","halimifolium",50
"Halimium halimifolium","Cotito_de_santa_teresa","Curro",23,5,2016,8,NA,1,"Halimium","halimifolium",59
"Halimium halimifolium","El_pozo","Pablo",19,4,2017,5,NA,1,"Halimium","halimifolium",1
"Halimium halimifolium","La_rocina","Curro",23,5,2016,8,NA,3,"Halimium","halimifolium",12
"Halimium halimifolium","La_rocina","Curro",23,5,2016,8,NA,4,"Halimium","halimifolium",10
"Halimium halimifolium","El_pozo","Curro",23,5,2016,8,NA,1,"Halimium","halimifolium",3
"Halimium halimifolium","Pinares_de_hinojos","Pablo",4,5,2017,6,NA,2,"Halimium","halimifolium",9
"Halimium halimifolium","Cotito_de_santa_teresa","Pablo",4,5,2017,6,NA,1,"Halimium","halimifolium",100
"Halimium halimifolium","Villamanrique_sur","Curro",31,5,2016,9,NA,9,"Halimium","halimifolium",3
"Halimium halimifolium","Pinares_de_hinojos","Curro",1,6,2016,9,NA,1,"Halimium","halimifolium",32
"Halimium halimifolium","Pinares_de_hinojos","Curro",1,6,2016,9,NA,2,"Halimium","halimifolium",45
"Halimium halimifolium","Pinares_de_hinojos","Curro",1,6,2016,9,NA,5,"Halimium","halimifolium",35
"Halimium halimifolium","Pinares_de_hinojos","Curro",1,6,2016,9,NA,8,"Halimium","halimifolium",11
"Halimium halimifolium","Pinares_de_hinojos","Curro",1,6,2016,9,NA,10,"Halimium","halimifolium",72
"Halimium halimifolium","La_rocina","Curro",2,6,2016,9,NA,8,"Halimium","halimifolium",10
"Halimium halimifolium","La_rocina","Curro",2,6,2016,9,NA,10,"Halimium","halimifolium",17
"Halimium halimifolium","El_pozo","Curro",2,6,2016,9,NA,4,"Halimium","halimifolium",12
"Halimium halimifolium","Urbanizaciones","Curro",2,6,2016,9,NA,10,"Halimium","halimifolium",35
"Halimium halimifolium","El_pozo","Pablo",8,5,2017,6,NA,1,"Halimium","halimifolium",12
"Halimium halimifolium","Las_mulas","Pablo",9,5,2017,6,NA,3,"Halimium","halimifolium",24
"Halimium halimifolium","Pinares_de_hinojos","Pablo",15,5,2017,7,NA,2,"Halimium","halimifolium",10
"Halimium halimifolium","Villamanrique_sur","Pablo",16,5,2017,7,NA,3,"Halimium","halimifolium",16
"Halimium halimifolium","Villamanrique_sur","Pablo",16,5,2017,7,NA,7,"Halimium","halimifolium",17
"Halimium halimifolium","La_rocina","Pablo",17,5,2017,7,NA,4,"Halimium","halimifolium",18
"Halimium halimifolium","Urbanizaciones","Curro",22,5,2018,7,NA,10,"Halimium","halimifolium",6
"Halimium halimifolium","El_pozo","Pablo",18,5,2017,7,NA,3,"Halimium","halimifolium",3
"Halimium halimifolium","Pinares_de_hinojos","Pablo",15,5,2017,7,NA,7,"Halimium","halimifolium",10
"Halimium halimifolium","Villamanrique_sur","Pablo",18,4,2017,5,NA,7,"Halimium","halimifolium",13
"Halimium halimifolium","Villamanrique_sur","Pablo",18,4,2017,5,NA,8,"Halimium","halimifolium",4
"Halimium halimifolium","Villamanrique_sur","Pablo",18,4,2017,5,NA,9,"Halimium","halimifolium",21
"Halimium halimifolium","Villamanrique_sur","Pablo",18,4,2017,5,NA,10,"Halimium","halimifolium",1
"Halimium halimifolium","Pino_del_cuervo","Pablo",19,4,2017,5,NA,5,"Halimium","halimifolium",16
"Halimium halimifolium","Villamanrique_sur","Pablo",3,5,2017,6,NA,3,"Halimium","halimifolium",3
"Halimium halimifolium","Villamanrique_sur","Pablo",3,5,2017,6,NA,6,"Halimium","halimifolium",14
"Halimium halimifolium","Villamanrique_sur","Pablo",3,5,2017,6,NA,7,"Halimium","halimifolium",50
"Halimium halimifolium","Villamanrique_sur","Pablo",3,5,2017,6,NA,8,"Halimium","halimifolium",27
"Halimium halimifolium","Villamanrique_sur","Pablo",3,5,2017,6,NA,10,"Halimium","halimifolium",37
"Halimium halimifolium","Pinares_de_hinojos","Pablo",4,5,2017,6,NA,1,"Halimium","halimifolium",8
"Halimium halimifolium","Pinares_de_hinojos","Pablo",4,5,2017,6,NA,6,"Halimium","halimifolium",9
"Halimium halimifolium","La_rocina","Pablo",4,5,2017,6,NA,7,"Halimium","halimifolium",2
"Halimium halimifolium","La_rocina","Pablo",4,5,2017,6,NA,8,"Halimium","halimifolium",4
"Halimium halimifolium","La_rocina","Pablo",4,5,2017,6,NA,10,"Halimium","halimifolium",3
"Halimium halimifolium","Pinares_de_hinojos","Pablo",15,5,2017,7,NA,1,"Halimium","halimifolium",27
"Halimium halimifolium","El_pozo","Curro",15,5,2018,6,NA,2,"Halimium","halimifolium",21
"Halimium halimifolium","Pinares_de_hinojos","Pablo",15,5,2017,7,NA,3,"Halimium","halimifolium",14
"Halimium halimifolium","Pinares_de_hinojos","Pablo",15,5,2017,7,NA,6,"Halimium","halimifolium",3
"Halimium halimifolium","Cotito_de_santa_teresa","Curro",16,5,2018,6,NA,1,"Halimium","halimifolium",25
"Halimium halimifolium","Cotito_de_santa_teresa","Curro",16,5,2018,6,NA,2,"Halimium","halimifolium",7
"Halimium halimifolium","Villamanrique_sur","Pablo",16,5,2017,7,NA,2,"Halimium","halimifolium",15
"Halimium halimifolium","Villamanrique_sur","Pablo",16,5,2017,7,NA,6,"Halimium","halimifolium",22
"Halimium halimifolium","Villamanrique_sur","Pablo",16,5,2017,7,NA,10,"Halimium","halimifolium",5
"Halimium halimifolium","Cotito_de_santa_teresa","Pablo",16,5,2017,7,NA,1,"Halimium","halimifolium",2
"Halimium halimifolium","La_rocina","Pablo",17,5,2017,7,NA,8,"Halimium","halimifolium",30
"Halimium halimifolium","La_rocina","Pablo",17,5,2017,7,NA,10,"Halimium","halimifolium",21
"Halimium halimifolium","Pinares_de_hinojos","Curro",23,5,2018,7,NA,4,"Halimium","halimifolium",21
"Halimium halimifolium","Pino_del_cuervo","Curro",30,5,2018,7,NA,1,"Halimium","halimifolium",2
"Halimium halimifolium","La_rocina","Curro",30,5,2018,7,NA,7,"Halimium","halimifolium",40
"Halimium halimifolium","Pino_del_cuervo","Curro",5,6,2018,8,NA,1,"Halimium","halimifolium",13
"Halimium halimifolium","Cotito_de_santa_teresa","Curro",18,6,2018,9,NA,2,"Halimium","halimifolium",21
"Halimium halimifolium","La_rocina","Curro",18,6,2018,9,NA,8,"Halimium","halimifolium",47
"Halimium halimifolium","Pino_del_cuervo","Curro",18,6,2018,9,NA,1,"Halimium","halimifolium",12
"Halimium halimifolium","La_rocina","Curro",10,5,2018,5,NA,8,"Halimium","halimifolium",2
"Halimium halimifolium","Pinares_de_hinojos","Curro",10,5,2018,5,NA,4,"Halimium","halimifolium",1
"Halimium halimifolium","Pino_del_cuervo","Curro",10,5,2018,5,NA,1,"Halimium","halimifolium",32
"Halimium halimifolium","Pino_del_cuervo","Curro",10,5,2018,5,NA,2,"Halimium","halimifolium",19
"Halimium halimifolium","El_pozo","Curro",10,5,2018,5,NA,2,"Halimium","halimifolium",34
"Halimium halimifolium","El_pozo","Curro",10,5,2018,5,NA,8,"Halimium","halimifolium",21
"Halimium halimifolium","Cotito_de_santa_teresa","Curro",11,5,2018,5,NA,1,"Halimium","halimifolium",9
"Halimium halimifolium","Pinares_de_hinojos","Curro",14,5,2018,6,NA,4,"Halimium","halimifolium",12
"Halimium halimifolium","Pinares_de_hinojos","Curro",14,5,2018,6,NA,9,"Halimium","halimifolium",3
"Halimium halimifolium","Pinares_de_hinojos","Curro",14,5,2018,6,NA,10,"Halimium","halimifolium",7
"Halimium halimifolium","La_rocina","Curro",14,5,2018,6,NA,1,"Halimium","halimifolium",6
"Halimium halimifolium","La_rocina","Curro",14,5,2018,6,NA,8,"Halimium","halimifolium",3
"Halimium halimifolium","La_rocina","Curro",14,5,2018,6,NA,10,"Halimium","halimifolium",3
"Halimium halimifolium","Pino_del_cuervo","Curro",15,5,2018,6,NA,1,"Halimium","halimifolium",6
"Halimium halimifolium","Cotito_de_santa_teresa","Curro",16,5,2018,6,NA,9,"Halimium","halimifolium",5
"Halimium halimifolium","Pinares_de_hinojos","Curro",23,5,2018,7,NA,9,"Halimium","halimifolium",8
"Halimium halimifolium","Pinares_de_hinojos","Curro",23,5,2018,7,NA,10,"Halimium","halimifolium",9
"Halimium halimifolium","Cotito_de_santa_teresa","Curro",29,5,2018,7,NA,1,"Halimium","halimifolium",78
"Halimium halimifolium","Cotito_de_santa_teresa","Curro",29,5,2018,7,NA,2,"Halimium","halimifolium",62
"Halimium halimifolium","Cotito_de_santa_teresa","Curro",29,5,2018,7,NA,9,"Halimium","halimifolium",12
"Halimium halimifolium","El_pozo","Curro",30,5,2018,7,NA,2,"Halimium","halimifolium",5
"Halimium halimifolium","El_pozo","Curro",30,5,2018,7,NA,5,"Halimium","halimifolium",4
"Halimium halimifolium","El_pozo","Curro",30,5,2018,7,NA,8,"Halimium","halimifolium",12
"Halimium halimifolium","La_rocina","Curro",30,5,2018,7,NA,3,"Halimium","halimifolium",3
"Halimium halimifolium","La_rocina","Curro",30,5,2018,7,NA,6,"Halimium","halimifolium",104
"Halimium halimifolium","Cotito_de_santa_teresa","Curro",5,6,2018,8,NA,1,"Halimium","halimifolium",55
"Halimium halimifolium","Cotito_de_santa_teresa","Curro",5,6,2018,8,NA,2,"Halimium","halimifolium",22
"Halimium halimifolium","Pino_del_cuervo","Curro",5,6,2018,8,NA,2,"Halimium","halimifolium",1
"Halimium halimifolium","Cotito_de_santa_teresa","Curro",18,6,2018,9,NA,1,"Halimium","halimifolium",32
"Halimium halimifolium","Cotito_de_santa_teresa","Curro",18,6,2018,9,NA,9,"Halimium","halimifolium",33
"Halimium halimifolium","La_rocina","Curro",18,6,2018,9,NA,1,"Halimium","halimifolium",12
"Halimium halimifolium","La_rocina","Curro",18,6,2018,9,NA,2,"Halimium","halimifolium",1
"Halimium halimifolium","La_rocina","Curro",18,6,2018,9,NA,10,"Halimium","halimifolium",3
"Halimium calycinum","La_cunya","Pablo",15,2,2017,1,NA,6,"Halimium","calycinum",100
"Helichrysum stoechas","Las_mulas","Pablo",18,5,2017,7,NA,2,"Helichrysum","stoechas",255
"Helichrysum stoechas","La_cunya","Curro",19,5,2020,9,NA,10,"Helichrysum","stoechas",4
"Helichrysum stoechas","La_cunya","Curro",19,5,2020,9,NA,4,"Helichrysum","stoechas",5
"Helichrysum stoechas","La_cunya","Curro",19,5,2020,9,NA,3,"Helichrysum","stoechas",7
"Iris xiphium","Pinares_de_hinojos","Curro",14,5,2015,7,NA,2,"Iris","xiphium",2
"Iris xiphium","Pinares_de_hinojos","Curro",1,6,2016,9,NA,2,"Iris","xiphium",3
"Iris xiphium","Pinares_de_hinojos","Curro",20,5,2016,8,NA,2,"Iris","xiphium",3
"Iris xiphium","Pinares_de_hinojos","Curro",20,5,2016,8,NA,8,"Iris","xiphium",1
"Iris xiphium","Cotito_de_santa_teresa","Curro",23,5,2016,8,NA,6,"Iris","xiphium",3
"Iris xiphium","Pino_del_cuervo","Curro",23,5,2016,8,NA,4,"Iris","xiphium",3
"Iris xiphium","Pinares_de_hinojos","Curro",1,6,2016,9,NA,9,"Iris","xiphium",5
"Iris xiphium","Cotito_de_santa_teresa","Pablo",16,5,2017,7,NA,1,"Iris","xiphium",2
"Iris xiphium","Cotito_de_santa_teresa","Pablo",16,5,2017,7,NA,2,"Iris","xiphium",2
"Iris xiphium","Pinares_de_hinojos","Pablo",15,5,2017,7,NA,2,"Iris","xiphium",1
"Iris xiphium","Cotito_de_santa_teresa","Curro",16,5,2018,6,NA,2,"Iris","xiphium",2
"Iris xiphium","Cotito_de_santa_teresa","Pablo",16,5,2017,7,NA,9,"Iris","xiphium",1
"Iris xiphium","El_pozo","Curro",30,5,2018,7,NA,10,"Iris","xiphium",2
"Iris xiphium","Cotito_de_santa_teresa","Curro",29,5,2018,7,NA,2,"Iris","xiphium",3
"Iris xiphium","Cotito_de_santa_teresa","Curro",29,5,2018,7,NA,7,"Iris","xiphium",3
"Iris xiphium","Pino_del_cuervo","Curro",30,5,2018,7,NA,8,"Iris","xiphium",2
"Iris xiphium","Cotito_de_santa_teresa","Curro",5,6,2018,8,NA,2,"Iris","xiphium",2
"Iris xiphium","El_pozo","Curro",15,5,2019,8,NA,4,"Iris","xiphium",3
"Lavandula pedunculata","El_hongo","Curro",15,3,2016,4,NA,7,"Lavandula","pedunculata",260
"Lavandula pedunculata","Niebla","Curro",26,3,2015,4,NA,5,"Lavandula","pedunculata",110
"Lavandula pedunculata","Niebla","Curro",26,3,2015,4,NA,7,"Lavandula","pedunculata",800
"Lavandula pedunculata","Bonares","Curro",26,3,2015,4,NA,6,"Lavandula","pedunculata",600
"Lavandula pedunculata","Bonares","Curro",26,3,2015,4,NA,7,"Lavandula","pedunculata",400
"Lavandula pedunculata","Bonares","Curro",26,3,2015,4,NA,8,"Lavandula","pedunculata",60
"Lavandula pedunculata","Bonares","Curro",26,3,2015,4,NA,9,"Lavandula","pedunculata",20
"Lavandula pedunculata","Bonares","Curro",26,3,2015,4,NA,10,"Lavandula","pedunculata",320
"Lavandula pedunculata","Esparragal","Curro",26,3,2015,4,NA,2,"Lavandula","pedunculata",300
"Lavandula pedunculata","Esparragal","Curro",16,3,2016,4,NA,2,"Lavandula","pedunculata",320
"Lavandula pedunculata","Esparragal","Curro",26,3,2015,4,NA,8,"Lavandula","pedunculata",60
"Lavandula pedunculata","Esparragal","Curro",26,3,2015,4,NA,10,"Lavandula","pedunculata",900
"Lavandula pedunculata","Aznalcazar","Curro",27,3,2015,4,NA,2,"Lavandula","pedunculata",180
"Lavandula pedunculata","Aznalcazar","Curro",27,3,2015,4,NA,8,"Lavandula","pedunculata",940
"Lavandula pedunculata","La_cunya","Curro",30,3,2015,4,NA,8,"Lavandula","pedunculata",160
"Lavandula pedunculata","La_cunya","Curro",30,3,2015,4,NA,10,"Lavandula","pedunculata",80
"Lavandula pedunculata","La_rocina","Curro",30,3,2015,4,NA,5,"Lavandula","pedunculata",130
"Lavandula pedunculata","La_rocina","Curro",30,3,2015,4,NA,8,"Lavandula","pedunculata",220
"Lavandula pedunculata","Niebla","Curro",7,4,2015,5,NA,4,"Lavandula","pedunculata",62
"Lavandula pedunculata","Esparragal","Curro",7,4,2015,5,NA,2,"Lavandula","pedunculata",16
"Lavandula pedunculata","Esparragal","Curro",7,4,2015,5,NA,9,"Lavandula","pedunculata",14
"Lavandula pedunculata","Esparragal","Curro",7,4,2015,5,NA,10,"Lavandula","pedunculata",153
"Lavandula pedunculata","La_rocina","Curro",7,4,2015,5,NA,3,"Lavandula","pedunculata",20
"Lavandula pedunculata","La_rocina","Curro",7,4,2015,5,NA,5,"Lavandula","pedunculata",10
"Lavandula pedunculata","La_rocina","Curro",7,4,2015,5,NA,6,"Lavandula","pedunculata",19
"Lavandula pedunculata","La_rocina","Curro",7,4,2015,5,NA,7,"Lavandula","pedunculata",9
"Lavandula pedunculata","La_rocina","Curro",7,4,2015,5,NA,9,"Lavandula","pedunculata",44
"Lavandula pedunculata","La_cunya","Curro",7,4,2015,5,NA,9,"Lavandula","pedunculata",1
"Lavandula pedunculata","La_cunya","Curro",7,4,2015,5,NA,10,"Lavandula","pedunculata",26
"Lavandula pedunculata","Convento_de_la_luz","Curro",13,4,2015,5,NA,2,"Lavandula","pedunculata",1
"Lavandula pedunculata","Convento_de_la_luz","Curro",1,4,2016,5,NA,6,"Lavandula","pedunculata",2000
"Lavandula pedunculata","Esparragal","Curro",20,4,2015,6,NA,2,"Lavandula","pedunculata",945
"Lavandula pedunculata","Esparragal","Curro",20,4,2015,6,NA,8,"Lavandula","pedunculata",55
"Lavandula pedunculata","Esparragal","Curro",20,4,2015,6,NA,9,"Lavandula","pedunculata",130
"Lavandula pedunculata","Esparragal","Curro",20,4,2015,6,NA,10,"Lavandula","pedunculata",600
"Lavandula pedunculata","La_cunya","Curro",20,4,2015,6,NA,9,"Lavandula","pedunculata",440
"Lavandula pedunculata","La_cunya","Curro",20,4,2015,6,NA,10,"Lavandula","pedunculata",600
"Lavandula pedunculata","La_rocina","Curro",20,4,2015,6,NA,3,"Lavandula","pedunculata",480
"Lavandula pedunculata","La_rocina","Curro",20,4,2015,6,NA,4,"Lavandula","pedunculata",80
"Lavandula pedunculata","La_rocina","Curro",20,4,2015,6,NA,5,"Lavandula","pedunculata",840
"Lavandula pedunculata","La_rocina","Curro",20,4,2015,6,NA,7,"Lavandula","pedunculata",300
"Lavandula pedunculata","La_rocina","Curro",20,4,2015,6,NA,8,"Lavandula","pedunculata",200
"Lavandula pedunculata","La_rocina","Curro",20,4,2015,6,NA,10,"Lavandula","pedunculata",520
"Lavandula pedunculata","Niebla","Curro",29,4,2015,6,NA,5,"Lavandula","pedunculata",9
"Lavandula pedunculata","Niebla","Curro",29,4,2015,6,NA,6,"Lavandula","pedunculata",18
"Lavandula pedunculata","Niebla","Curro",29,4,2015,6,NA,8,"Lavandula","pedunculata",64
"Lavandula pedunculata","Urbanizaciones","Curro",29,4,2015,6,NA,4,"Lavandula","pedunculata",80
"Lavandula pedunculata","Urbanizaciones","Curro",29,4,2015,6,NA,6,"Lavandula","pedunculata",20
"Lavandula pedunculata","Urbanizaciones","Curro",6,5,2015,7,NA,4,"Lavandula","pedunculata",12
"Lavandula pedunculata","Aznalcazar","Curro",8,5,2015,7,NA,8,"Lavandula","pedunculata",10
"Lavandula pedunculata","Esparragal","Curro",26,4,2016,7,NA,6,"Lavandula","pedunculata",1100
"Lavandula pedunculata","Bonares","Curro",2,2,2016,1,NA,1,"Lavandula","pedunculata",260
"Lavandula pedunculata","Niebla","Curro",2,2,2016,1,NA,7,"Lavandula","pedunculata",60
"Lavandula pedunculata","Niebla","Curro",15,2,2016,2,NA,7,"Lavandula","pedunculata",200
"Lavandula pedunculata","Esparragal","Pablo",5,4,2017,4,NA,8,"Lavandula","pedunculata",380
"Lavandula pedunculata","Aznalcazar","Curro",2,3,2016,3,NA,2,"Lavandula","pedunculata",120
"Lavandula pedunculata","Niebla","Curro",29,4,2016,7,NA,7,"Lavandula","pedunculata",250
"Lavandula pedunculata","Esparragal","Curro",3,3,2016,3,NA,9,"Lavandula","pedunculata",400
"Lavandula pedunculata","Esparragal","Curro",3,3,2016,3,NA,10,"Lavandula","pedunculata",120
"Lavandula pedunculata","Niebla","Curro",5,3,2016,3,NA,5,"Lavandula","pedunculata",3
"Lavandula pedunculata","Niebla","Curro",5,3,2016,3,NA,7,"Lavandula","pedunculata",24
"Lavandula pedunculata","Convento_de_la_luz","Curro",5,3,2016,3,NA,5,"Lavandula","pedunculata",900
"Lavandula pedunculata","El_hongo","Curro",15,3,2016,4,NA,4,"Lavandula","pedunculata",220
"Lavandula pedunculata","La_cunya","Curro",15,3,2016,4,NA,9,"Lavandula","pedunculata",420
"Lavandula pedunculata","Esparragal","Curro",16,3,2016,4,NA,9,"Lavandula","pedunculata",900
"Lavandula pedunculata","Esparragal","Curro",16,3,2016,4,NA,10,"Lavandula","pedunculata",720
"Lavandula pedunculata","La_rocina","Curro",23,5,2016,8,NA,5,"Lavandula","pedunculata",13
"Lavandula pedunculata","Convento_de_la_luz","Curro",17,3,2016,4,NA,2,"Lavandula","pedunculata",60
"Lavandula pedunculata","Convento_de_la_luz","Curro",17,3,2016,4,NA,4,"Lavandula","pedunculata",180
"Lavandula pedunculata","Convento_de_la_luz","Curro",17,3,2016,4,NA,5,"Lavandula","pedunculata",50
"Lavandula pedunculata","Bonares","Curro",17,3,2016,4,NA,1,"Lavandula","pedunculata",2400
"Lavandula pedunculata","Niebla","Curro",17,3,2016,4,NA,4,"Lavandula","pedunculata",660
"Lavandula pedunculata","Esparragal","Curro",23,5,2016,8,NA,9,"Lavandula","pedunculata",350
"Lavandula pedunculata","Niebla","Curro",17,3,2016,4,NA,5,"Lavandula","pedunculata",80
