"Site_ID","Collector","Day","Month","Year","Time","Round","Weather","Temperature","Humidity","Wind","Notes","Transect_number","Plant_genus","Plant_species","Type","Out","Notes_pollinators","Pollinator_id","Specimen_number","Pollinator_genus","Pollinator_species","Pollinator_gen_sp","Subespecies","Pollinator_sex","Morphoespecie","Det","Frequency","Plant_gen_sp","Guild","Family","Order"
"Aznalcazar","CurroMolina",22,3,2018,"10:00:00",2,"sol",13,33,"sin_viento",NA,NA,"Teucrium","fruticans","species","transect",NA,NA,367,"Anthophora","aestivalis","Anthophora aestivalis",NA,"male",NA,"CurroMolina",3,"Teucrium fruticans","bee","Apidae","Hymenoptera"
"Aznalcazar","CurroMolina",28,4,2015,"10:35:00",6,"sol",18,46,"suave",NA,NA,"Cistus","crispus","species","out",NA,"BF588",368,"Anthophora","aestivalis","Anthophora aestivalis",NA,"female",NA,"CurroMolina",4,"Cistus crispus","bee","Apidae","Hymenoptera"
"Cotito_de_santa_teresa","CurroMolina",22,2,2019,"16:30:00",2,"sol",22,39,"suave",NA,NA,"Salvia","rosmarinus","species","transect",NA,NA,369,"Anthophora","aestivalis","Anthophora aestivalis",NA,"male",NA,"CurroMolina",3,"Salvia rosmarinus","bee","Apidae","Hymenoptera"
"Aznalcazar","CurroMolina",25,1,2016,"11:35:00",1,"sol_y_nubes",20.1,52,"sin_viento",NA,NA,"Asphodelus","fistulosus","species","out",NA,"no_captured",370,"Anthophora","aestivalis","Anthophora aestivalis",NA,"male",NA,"CurroMolina",3,"Asphodelus fistulosus","bee","Apidae","Hymenoptera"
"Cotito_de_santa_teresa","CurroMolina",2,3,2017,"12:00:00",2,"sol",22.2,46,"sin_viento",NA,NA,"Erophaca","baetica","species","out",NA,"CR91",371,"Anthophora","aestivalis","Anthophora aestivalis",NA,"male",NA,"CurroMolina",2,"Erophaca baetica","bee","Apidae","Hymenoptera"
"Aznalcazar","CurroMolina",21,3,2017,"10:45:00",3,"sol",18,49,"suave",NA,NA,"Cistus","salviifolius","species","transect",NA,"no_captured",372,"Anthophora","aestivalis","Anthophora aestivalis",NA,"male",NA,"CurroMolina",3,"Cistus salviifolius","bee","Apidae","Hymenoptera"
"Aznalcazar","CurroMolina",1,3,2017,"11:00:00",2,"sol",16.3,55,"sin_viento",NA,NA,"Teucrium","fruticans","species","transect",NA,"no_captured",373,"Anthophora","aestivalis","Anthophora aestivalis",NA,"male",NA,"CurroMolina",2,"Teucrium fruticans","bee","Apidae","Hymenoptera"
"Aznalcazar","CurroMolina",16,2,2016,"11:45:00",2,"sol",14,26,"moderado",NA,NA,"Teucrium","fruticans","species","transect",NA,"no_captured",374,"Anthophora","aestivalis","Anthophora aestivalis",NA,"female",NA,"CurroMolina",3,"Teucrium fruticans","bee","Apidae","Hymenoptera"
"Aznalcazar","CurroMolina",16,2,2016,"11:45:00",2,"sol",14,26,"moderado",NA,NA,"Asphodelus","fistulosus","species","transect",NA,"no_captured",375,"Anthophora","aestivalis","Anthophora aestivalis",NA,"male",NA,"CurroMolina",6,"Asphodelus fistulosus","bee","Apidae","Hymenoptera"
"Villamanrique_este","CurroMolina",16,2,2016,"15:20:00",2,"sol",17,30,"moderado",NA,NA,"Salvia","rosmarinus","species","transect",NA,"no_captured",376,"Anthophora","aestivalis","Anthophora aestivalis",NA,"male",NA,"CurroMolina",1,"Salvia rosmarinus","bee","Apidae","Hymenoptera"
"Aznalcazar","CurroMolina",16,2,2016,"11:45:00",2,"sol",14,26,"moderado",NA,NA,"Teucrium","fruticans","species","transect",NA,"no_captured",377,"Anthophora","aestivalis","Anthophora aestivalis",NA,"male",NA,"CurroMolina",5,"Teucrium fruticans","bee","Apidae","Hymenoptera"
"Cotito_de_santa_teresa","CurroMolina",4,3,2015,"12:40:00",2,"sol_y_nubes",16,NA,"suave",NA,NA,"Erophaca","baetica","species","transect",NA,"BF593",378,"Anthophora","aestivalis","Anthophora aestivalis",NA,"male",NA,"CurroMolina",3,"Erophaca baetica","bee","Apidae","Hymenoptera"
"El_pozo","CurroMolina",19,2,2016,"16:00:00",2,"sol_y_nubes",18,39,"moderado",NA,NA,"Salvia","rosmarinus","species","transect",NA,"no_captured",379,"Anthophora","aestivalis","Anthophora aestivalis",NA,"unknown",NA,"CurroMolina",12,"Salvia rosmarinus","bee","Apidae","Hymenoptera"
"El_pozo","CurroMolina",19,2,2016,"16:00:00",2,"sol_y_nubes",18,39,"moderado",NA,NA,"Salvia","rosmarinus","species","transect",NA,"no_captured",380,"Anthophora","aestivalis","Anthophora aestivalis",NA,"male",NA,"CurroMolina",1,"Salvia rosmarinus","bee","Apidae","Hymenoptera"
"Aznalcazar","CurroMolina",13,2,2019,"10:30:00",1,"sol",12,69,"moderado",NA,NA,"Teucrium","fruticans","species","transect",NA,NA,381,"Anthophora","aestivalis","Anthophora aestivalis",NA,"male",NA,"CurroMolina",2,"Teucrium fruticans","bee","Apidae","Hymenoptera"
"Cotito_de_santa_teresa","CurroMolina",2,3,2017,"12:00:00",2,"sol",22.2,46,"sin_viento",NA,NA,"Erophaca","baetica","species","transect",NA,"no_captured",382,"Anthophora","aestivalis","Anthophora aestivalis",NA,"male",NA,"CurroMolina",4,"Erophaca baetica","bee","Apidae","Hymenoptera"
"Cotito_de_santa_teresa","CurroMolina",2,3,2017,"12:00:00",2,"sol",22.2,46,"sin_viento",NA,NA,"Erophaca","baetica","species","out",NA,"CR90",383,"Anthophora","aestivalis","Anthophora aestivalis",NA,"male",NA,"CurroMolina",3,"Erophaca baetica","bee","Apidae","Hymenoptera"
"Convento_de_la_luz","CurroMolina",6,4,2017,"12:30:00",4,"sol",26,32,"suave",NA,NA,"Cistus","salviifolius","species","transect",NA,"no_captured",384,"Anthophora","aestivalis","Anthophora aestivalis",NA,"female",NA,"CurroMolina",5,"Cistus salviifolius","bee","Apidae","Hymenoptera"
"Bonares","CurroMolina",20,4,2017,"16:00:00",5,"sol",25.7,25,"fuerte",NA,NA,"Cistus","crispus","species","transect",NA,"BF1020",385,"Anthophora","aestivalis","Anthophora aestivalis",NA,"female",NA,"CurroMolina",5,"Cistus crispus","bee","Apidae","Hymenoptera"
"Cotito_de_santa_teresa","CurroMolina",19,2,2016,"12:20:00",2,"sol_y_nubes",15,44,"moderado",NA,NA,"Lavandula","stoechas","species","transect",NA,"no_captured",386,"Anthophora","aestivalis","Anthophora aestivalis",NA,"female",NA,"CurroMolina",4,"Lavandula stoechas","bee","Apidae","Hymenoptera"
"El_pozo","CurroMolina",19,2,2016,"16:00:00",2,"sol_y_nubes",18,39,"moderado",NA,NA,"Salvia","rosmarinus","species","transect",NA,"no_captured",387,"Anthophora","aestivalis","Anthophora aestivalis",NA,"female",NA,"CurroMolina",4,"Salvia rosmarinus","bee","Apidae","Hymenoptera"
"Aznalcazar","CurroMolina",10,5,2018,"15:30:00",5,"sol",26,37,"moderado",NA,NA,"Cistus","crispus","species","transect",NA,NA,388,"Anthophora","aestivalis","Anthophora aestivalis",NA,"female",NA,"CurroMolina",3,"Cistus crispus","bee","Apidae","Hymenoptera"
"Aznalcazar","CurroMolina",13,2,2019,"10:30:00",1,"sol",12,69,"moderado",NA,NA,"Salvia","rosmarinus","species","transect",NA,NA,389,"Anthophora","aestivalis","Anthophora aestivalis",NA,"male",NA,"CurroMolina",7,"Salvia rosmarinus","bee","Apidae","Hymenoptera"
"Aznalcazar","CurroMolina",22,2,2019,"11:00:00",2,"sol",15,54,"suave",NA,NA,"Teucrium","fruticans","species","transect",NA,NA,390,"Anthophora","aestivalis","Anthophora aestivalis",NA,"male",NA,"CurroMolina",2,"Teucrium fruticans","bee","Apidae","Hymenoptera"
"Cotito_de_santa_teresa","CurroMolina",12,3,2018,"11:30:00",1,"sol",21,44,"suave",NA,NA,"Salvia","rosmarinus","species","out",NA,NA,391,"Anthophora","aestivalis","Anthophora aestivalis",NA,"male",NA,"CurroMolina",3,"Salvia rosmarinus","bee","Apidae","Hymenoptera"
"Aznalcazar","CurroMolina",22,3,2018,"10:00:00",2,"sol",13,33,"sin_viento",NA,NA,"Teucrium","fruticans","species","transect",NA,NA,392,"Anthophora","aestivalis","Anthophora aestivalis",NA,"male",NA,"CurroMolina",5,"Teucrium fruticans","bee","Apidae","Hymenoptera"
"Esparragal","CurroMolina",20,4,2015,"11:40:00",6,"sol",20,34,"moderado",NA,NA,"Lavandula","pedunculata","species","transect",NA,"BF606",393,"Anthophora","atroalba","Anthophora atroalba",NA,"female",NA,"CurroMolina",1,"Lavandula pedunculata","bee","Apidae","Hymenoptera"
"El_hongo","CurroMolina",22,4,2016,"11:00:00",6,"sol",18,NA,"suave",NA,NA,"Lavandula","stoechas","species","transect",NA,"BF773",394,"Anthophora","biciliata","Anthophora biciliata",NA,"female",NA,"CurroMolina",5,"Lavandula stoechas","bee","Apidae","Hymenoptera"
"Cotito_de_santa_teresa","CurroMolina",16,3,2016,"12:00:00",4,"sol",19,46,"suave",NA,NA,"Cistus","albidus","species","transect",NA,"no_captured",395,"Anthophora","biciliata","Anthophora biciliata",NA,"female",NA,"CurroMolina",4,"Cistus albidus","bee","Apidae","Hymenoptera"
"Convento_de_la_luz","CurroMolina",19,5,2016,"11:59:00",8,"sol",25,30,"suave",NA,NA,"Thapsia","villosa","species","transect",NA,"BF720",396,"Anthophora","bimaculata","Anthophora bimaculata",NA,"female",NA,"CurroMolina",2,"Thapsia villosa","bee","Apidae","Hymenoptera"
"Pino_del_cuervo","CurroMolina",1,5,2019,"14:30:00",7,"sol",28,40,"moderado",NA,NA,"Cistus","crispus","species","transect",NA,NA,397,"Anthophora","bimaculata","Anthophora bimaculata",NA,"male",NA,"CurroMolina",5,"Cistus crispus","bee","Apidae","Hymenoptera"
"La_rocina","CurroMolina",20,4,2015,"15:05:00",6,"sol",33,21,"suave",NA,NA,"Lavandula","pedunculata","species","transect",NA,"no_captured",398,"Anthophora","bimaculata","Anthophora bimaculata",NA,"male",NA,"CurroMolina",1,"Lavandula pedunculata","bee","Apidae","Hymenoptera"
"La_rocina","CurroMolina",29,5,2020,"13:30:00",10,"sol",30,35,"moderado",NA,"1","Anchusa","calcarea","species","transect",NA,NA,399,"Anthophora","bimaculata","Anthophora bimaculata",NA,"female",NA,"CurroMolina",2,"Anchusa calcarea","bee","Apidae","Hymenoptera"
"La_rocina","CurroMolina",2,6,2016,"10:03:00",9,"sol",25,NA,"suave",NA,NA,"Andryala","integrifolia","species","transect",NA,"BF721",400,"Anthophora","bimaculata","Anthophora bimaculata",NA,"male",NA,"CurroMolina",3,"Andryala integrifolia","bee","Apidae","Hymenoptera"
"La_rocina","CurroMolina",2,6,2016,"10:03:00",9,"sol",25,NA,"suave",NA,NA,"Anchusa","calcarea","species","out",NA,"BF722",401,"Anthophora","bimaculata","Anthophora bimaculata",NA,"male",NA,"CurroMolina",2,"Anchusa calcarea","bee","Apidae","Hymenoptera"
"Bonares","CurroMolina",3,6,2016,"14:15:00",9,"sol",35,NA,"suave",NA,NA,"Thapsia","villosa","species","transect",NA,"no_captured",402,"Anthophora","bimaculata","Anthophora bimaculata",NA,"female",NA,"CurroMolina",3,"Thapsia villosa","bee","Apidae","Hymenoptera"
"La_rocina","CurroMolina",6,5,2020,"12:00:00",8,"sol",23,56,"fuerte",NA,"2","Lavandula","pedunculata","species","transect",NA,NA,403,"Anthophora","bimaculata","Anthophora bimaculata",NA,"female",NA,"CurroMolina",3,"Lavandula pedunculata","bee","Apidae","Hymenoptera"
"Aznalcazar","CurroMolina",19,5,2020,"17:30:00",9,"sol",33,30,"suave",NA,"2","Echium","vulgare","species","transect",NA,NA,404,"Anthophora","bimaculata","Anthophora bimaculata",NA,"female",NA,"CurroMolina",2,"Echium vulgare","bee","Apidae","Hymenoptera"
"Pino_del_cuervo","CurroMolina",7,6,2018,"11:20:00",8,"sol",24,46,"suave",NA,NA,"Cistus","crispus","species","transect",NA,NA,405,"Anthophora","bimaculata","Anthophora bimaculata",NA,"female",NA,"CurroMolina",3,"Cistus crispus","bee","Apidae","Hymenoptera"
"Pino_del_cuervo","CurroMolina",7,6,2018,"11:20:00",8,"sol",24,46,"suave",NA,NA,"Cistus","crispus","species","transect",NA,NA,406,"Anthophora","bimaculata","Anthophora bimaculata",NA,"male",NA,"CurroMolina",4,"Cistus crispus","bee","Apidae","Hymenoptera"
"La_rocina","CurroMolina",19,4,2017,"12:00:00",5,"sol",28.4,27,"suave",NA,NA,"Lavandula","pedunculata","species","transect",NA,"no_captured",407,"Anthophora","bimaculata","Anthophora bimaculata",NA,"male",NA,"CurroMolina",5,"Lavandula pedunculata","bee","Apidae","Hymenoptera"
"La_rocina","CurroMolina",5,4,2017,"10:50:00",4,"sol",18,51,"sin_viento",NA,NA,"Salvia","rosmarinus","species","transect",NA,"no_captured",408,"Anthophora","bimaculata","Anthophora bimaculata",NA,"male",NA,"CurroMolina",3,"Salvia rosmarinus","bee","Apidae","Hymenoptera"
"La_rocina","CurroMolina",20,5,2020,"15:30:00",9,"sol",29,30,"suave",NA,"1","Matricaria","recutita","species","transect",NA,NA,409,"Anthophora","bimaculata","Anthophora bimaculata",NA,"female",NA,"CurroMolina",1,"Matricaria recutita","bee","Apidae","Hymenoptera"
"La_rocina","CurroMolina",20,5,2020,"15:30:00",9,"sol",29,30,"suave",NA,"2","Matricaria","recutita","species","transect",NA,NA,410,"Anthophora","bimaculata","Anthophora bimaculata",NA,"female",NA,"CurroMolina",1,"Matricaria recutita","bee","Apidae","Hymenoptera"
"Laguna_del_ojillo","CurroMolina",20,5,2020,"13:30:00",9,"sol",28,35,"suave",NA,"2","Matricaria","recutita","species","transect",NA,NA,411,"Anthophora","bimaculata","Anthophora bimaculata",NA,"female",NA,"CurroMolina",1,"Matricaria recutita","bee","Apidae","Hymenoptera"
"El_pozo","CurroMolina",23,4,2020,"12:00:00",7,"sol",22,67,"suave",NA,"2","Salvia","rosmarinus","species","transect",NA,NA,412,"Anthophora","bimaculata","Anthophora bimaculata",NA,"male",NA,"CurroMolina",1,"Salvia rosmarinus","bee","Apidae","Hymenoptera"
"La_rocina","CurroMolina",23,4,2020,"17:30:00",7,"sol_y_nubes",24,51,"fuerte",NA,"2","Lavandula","pedunculata","species","transect",NA,NA,413,"Anthophora","bimaculata","Anthophora bimaculata",NA,"male",NA,"CurroMolina",1,"Lavandula pedunculata","bee","Apidae","Hymenoptera"
"Aznalcazar","CurroMolina",19,5,2020,"17:30:00",9,"sol",33,30,"suave",NA,"1","Echium","vulgare","species","transect",NA,NA,414,"Anthophora","bimaculata","Anthophora bimaculata",NA,"female",NA,"CurroMolina",2,"Echium vulgare","bee","Apidae","Hymenoptera"
"Esparragal","CurroMolina",4,5,2017,"12:15:00",6,"nubes",23.3,49,"fuerte",NA,NA,"Cistus","crispus","species","transect",NA,"BF1021",415,"Anthophora","bimaculata","Anthophora bimaculata",NA,"female",NA,"CurroMolina",4,"Cistus crispus","bee","Apidae","Hymenoptera"
"Pino_del_cuervo","CurroMolina",15,5,2019,"11:30:00",8,"sol",26,35,"moderado",NA,NA,"Cistus","crispus","species","transect",NA,NA,416,"Anthophora","bimaculata","Anthophora bimaculata",NA,"female",NA,"CurroMolina",3,"Cistus crispus","bee","Apidae","Hymenoptera"
"La_rocina","CurroMolina",18,5,2018,"12:50:00",6,"sol",26,25,"moderado",NA,NA,"Lavandula","pedunculata","species","transect",NA,NA,417,"Anthophora","bimaculata","Anthophora bimaculata",NA,"male",NA,"CurroMolina",5,"Lavandula pedunculata","bee","Apidae","Hymenoptera"
"La_rocina","CurroMolina",18,5,2018,"12:50:00",6,"sol",26,25,"moderado",NA,NA,"Lavandula","pedunculata","species","transect",NA,NA,418,"Anthophora","bimaculata","Anthophora bimaculata",NA,"male",NA,"CurroMolina",3,"Lavandula pedunculata","bee","Apidae","Hymenoptera"
"Pino_del_cuervo","CurroMolina",7,6,2018,"11:20:00",8,"sol",24,46,"suave",NA,NA,"Lavandula","stoechas","species","transect",NA,NA,419,"Anthophora","bimaculata","Anthophora bimaculata",NA,"female",NA,"CurroMolina",3,"Lavandula stoechas","bee","Apidae","Hymenoptera"
"La_rocina","CurroMolina",5,4,2017,"10:50:00",4,"sol",18,51,"sin_viento",NA,NA,"Lavandula","stoechas","species","transect",NA,"no_captured",420,"Anthophora","bimaculata","Anthophora bimaculata",NA,"male",NA,"CurroMolina",4,"Lavandula stoechas","bee","Apidae","Hymenoptera"
"La_rocina","CurroMolina",23,4,2020,"17:30:00",7,"sol_y_nubes",24,51,"fuerte",NA,"1","Lavandula","pedunculata","species","transect",NA,NA,421,"Anthophora","bimaculata","Anthophora bimaculata",NA,"male",NA,"CurroMolina",2,"Lavandula pedunculata","bee","Apidae","Hymenoptera"
"Niebla","CurroMolina",30,4,2019,"16:30:00",6,"sol",31,21,"moderado",NA,NA,"Cistus","crispus","species","transect",NA,NA,422,"Anthophora","bimaculata","Anthophora bimaculata",NA,"female",NA,"CurroMolina",4,"Cistus crispus","bee","Apidae","Hymenoptera"
"Pino_del_cuervo","CurroMolina",1,5,2019,"14:30:00",7,"sol",28,40,"moderado",NA,NA,"Cistus","crispus","species","transect",NA,NA,423,"Anthophora","bimaculata","Anthophora bimaculata",NA,"female",NA,"CurroMolina",7,"Cistus crispus","bee","Apidae","Hymenoptera"
"La_rocina","CurroMolina",3,5,2019,"14:00:00",7,"sol",32,26,"moderado",NA,NA,"Lavandula","stoechas","species","transect",NA,NA,424,"Anthophora","bimaculata","Anthophora bimaculata",NA,"female",NA,"CurroMolina",1,"Lavandula stoechas","bee","Apidae","Hymenoptera"
"La_rocina","CurroMolina",7,4,2015,"15:15:00",5,"nubes",24,40,"fuerte",NA,NA,"Lavandula","pedunculata","species","transect",NA,"BF615",425,"Anthophora","bimaculata","Anthophora bimaculata",NA,"male",NA,"CurroMolina",5,"Lavandula pedunculata","bee","Apidae","Hymenoptera"
"La_rocina","CurroMolina",19,4,2017,"12:00:00",5,"sol",28.4,27,"suave",NA,NA,"Lavandula","pedunculata","species","transect",NA,"no_captured",426,"Anthophora","bimaculata","Anthophora bimaculata",NA,"male",NA,"CurroMolina",3,"Lavandula pedunculata","bee","Apidae","Hymenoptera"
"La_rocina","CurroMolina",19,4,2017,"12:00:00",5,"sol",28.4,27,"suave",NA,NA,"Lavandula","pedunculata","species","out",NA,"no_captured",427,"Anthophora","bimaculata","Anthophora bimaculata",NA,"female",NA,"CurroMolina",10,"Lavandula pedunculata","bee","Apidae","Hymenoptera"
"Laguna_del_ojillo","CurroMolina",23,4,2020,"16:00:00",7,"sol_y_nubes",25,56,"fuerte",NA,"1","Lavandula","pedunculata","species","transect",NA,NA,428,"Anthophora","bimaculata","Anthophora bimaculata",NA,"male",NA,"CurroMolina",3,"Lavandula pedunculata","bee","Apidae","Hymenoptera"
"El_pozo","CurroMolina",7,6,2018,"12:15:00",8,"sol",26,41,"suave",NA,NA,"Cistus","crispus","species","transect",NA,NA,429,"Anthophora","bimaculata","Anthophora bimaculata",NA,"female",NA,"CurroMolina",1,"Cistus crispus","bee","Apidae","Hymenoptera"
"La_rocina","CurroMolina",20,5,2020,"15:30:00",9,"sol",29,30,"suave",NA,"1","Matricaria","recutita","species","transect",NA,NA,430,"Anthophora","bimaculata","Anthophora bimaculata",NA,"male",NA,"CurroMolina",1,"Matricaria recutita","bee","Apidae","Hymenoptera"
"La_rocina","CurroMolina",26,3,2020,"14:00:00",5,"sol",23,42,"moderado",NA,"1","Lavandula","pedunculata","species","transect",NA,NA,431,"Anthophora","bimaculata","Anthophora bimaculata",NA,"male",NA,"CurroMolina",2,"Lavandula pedunculata","bee","Apidae","Hymenoptera"
"Aznalcazar","CurroMolina",19,5,2020,"17:30:00",9,"sol",33,30,"suave",NA,"1","Echium","vulgare","species","transect",NA,NA,432,"Anthophora","bimaculata","Anthophora bimaculata",NA,"male",NA,"CurroMolina",1,"Echium vulgare","bee","Apidae","Hymenoptera"
"Niebla","CurroMolina",30,4,2019,"16:30:00",6,"sol",31,21,"moderado",NA,NA,"Cistus","crispus","species","transect",NA,NA,433,"Anthophora","bimaculata","Anthophora bimaculata",NA,"male",NA,"CurroMolina",3,"Cistus crispus","bee","Apidae","Hymenoptera"
"La_rocina","CurroMolina",6,5,2020,"12:00:00",8,"sol",23,56,"fuerte",NA,"1","Lavandula","pedunculata","species","transect",NA,NA,434,"Anthophora","bimaculata","Anthophora bimaculata",NA,"female",NA,"CurroMolina",4,"Lavandula pedunculata","bee","Apidae","Hymenoptera"
"La_rocina","CurroMolina",3,5,2019,"14:00:00",7,"sol",32,26,"moderado",NA,NA,"Linaria","viscosa","species","out",NA,NA,435,"Anthophora","bimaculata","Anthophora bimaculata",NA,"female",NA,"CurroMolina",3,"Linaria viscosa","bee","Apidae","Hymenoptera"
"Laguna_del_ojillo","CurroMolina",23,4,2020,"16:00:00",7,"sol_y_nubes",25,56,"fuerte",NA,"2","Lavandula","pedunculata","species","transect",NA,NA,436,"Anthophora","bimaculata","Anthophora bimaculata",NA,"male",NA,"CurroMolina",2,"Lavandula pedunculata","bee","Apidae","Hymenoptera"
"La_rocina","CurroMolina",6,5,2020,"12:00:00",8,"sol",23,56,"fuerte",NA,"1","Lavandula","pedunculata","species","transect",NA,NA,437,"Anthophora","bimaculata","Anthophora bimaculata",NA,"male",NA,"CurroMolina",1,"Lavandula pedunculata","bee","Apidae","Hymenoptera"
"Urbanizaciones","CurroMolina",30,4,2019,"13:30:00",6,"sol",27,40,"suave",NA,NA,"Lavandula","stoechas","species","transect",NA,NA,438,"Anthophora","bimaculata","Anthophora bimaculata",NA,"male",NA,"CurroMolina",2,"Lavandula stoechas","bee","Apidae","Hymenoptera"
"Aznalcazar","CurroMolina",22,2,2015,"10:55:00",1,"sol",9,NA,"sin_viento",NA,NA,"Teucrium","fruticans","species","transect",NA,"BF1",439,"Anthophora","dispar","Anthophora dispar",NA,"male",NA,"Oscar Aguado",2,"Teucrium fruticans","bee","Apidae","Hymenoptera"
"Aznalcazar","CurroMolina",25,1,2016,"11:35:00",1,"sol_y_nubes",20.1,52,"sin_viento",NA,NA,"Asphodelus","fistulosus","species","out",NA,"BF914",440,"Anthophora","dispar","Anthophora dispar",NA,"male",NA,"CurroMolina",2,"Asphodelus fistulosus","bee","Apidae","Hymenoptera"
"Villamanrique_este","CurroMolina",22,2,2015,"13:45:00",1,"sol",12,NA,"sin_viento",NA,NA,"Salvia","rosmarinus","species","transect",NA,"BF2",441,"Anthophora","dispar","Anthophora dispar",NA,"male",NA,"Oscar Aguado",1,"Salvia rosmarinus","bee","Apidae","Hymenoptera"
"Villamanrique_este","CurroMolina",1,3,2017,"14:30:00",2,"sol",20.1,44,"suave",NA,NA,"Salvia","rosmarinus","species","transect",NA,"BF1010",442,"Anthophora","dispar","Anthophora dispar",NA,"male",NA,"CurroMolina",4,"Salvia rosmarinus","bee","Apidae","Hymenoptera"
"Villamanrique_este","CurroMolina",25,1,2016,"14:00:00",1,"sol_y_nubes",23,39,"sin_viento",NA,NA,"Salvia","rosmarinus","species","transect",NA,"BF758",443,"Anthophora","dispar","Anthophora dispar",NA,"male",NA,"CurroMolina",4,"Salvia rosmarinus","bee","Apidae","Hymenoptera"
"Niebla","CurroMolina",13,3,2015,"10:30:00",3,"sol",18,41,"sin_viento",NA,NA,"Asphodelus","fistulosus","species","transect",NA,"BF607",444,"Anthophora","dispar","Anthophora dispar",NA,"female",NA,"CurroMolina",4,"Asphodelus fistulosus","bee","Apidae","Hymenoptera"
"Laguna_del_ojillo","CurroMolina",21,2,2020,"14:30:00",2,"sol",21,45,"moderado",NA,"1","Salvia","rosmarinus","species","transect",NA,NA,445,"Anthophora","dispar","Anthophora dispar",NA,"male",NA,"CurroMolina",2,"Salvia rosmarinus","bee","Apidae","Hymenoptera"
