"","Order","Family","Subfamily","Tribe","Genus","Subgenus","Species","GenusAndSpecies","TaxonomicAuthority"
"2659","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hofferia","Hofferia ","schmiedeknechti ","Hofferia schmiedeknechti","(Schletterer, 1889)"
"2660","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Alcidamea","acuticornis","Hoplitis acuticornis","(Dufour & Perris, 1840)"
"2661","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Hoplitis","adunca","Hoplitis adunca","(Panzer, 1798)"
"2662","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Anthocopa ","agis","Hoplitis agis","(Benoist, 1929)"
"2663","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Stenosmia ","albatera","Hoplitis albatera","(Warncke, 1991)"
"2664","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Anthocopa ","albiscopa","Hoplitis albiscopa","(Friese, 1899)"
"2665","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Anthocopa ","anipuncta","Hoplitis anipuncta","(Alfken, 1935)"
"2666","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Hoplitis","annulata","Hoplitis annulata","(Latreille, 1811)"
"2667","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Micreriades ","antalyae","Hoplitis antalyae","Tkalců, 2000"
"2668","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Hoplitis","anthocopoides","Hoplitis anthocopoides","(Schenck, 1853)"
"2669","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Anthocopa ","antigae","Hoplitis antigae","(Pérez, 1895)"
"2670","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Anthocopa ","batyamae","Hoplitis batyamae","(van der Zanden, 1986)"
"2671","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Hoplitis","benoisti","Hoplitis benoisti","(Alfken, 1935)"
"2672","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Alcidamea","bicallosa ","Hoplitis bicallosa","(Morawitz, 1876)"
"2673","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Hoplitis","bihamata","Hoplitis bihamata","(Costa, 1885)"
"2674","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Alcidamea","bispinosa","Hoplitis bispinosa","van der Zanden, 1992"
"2675","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Anthocopa ","bisulca","Hoplitis bisulca","(Gerstaecker, 1869)"
"2676","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Alcidamea","brachypogon","Hoplitis brachypogon","(Pérez, 1879)"
"2677","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Pentadentosmia ","cadiza","Hoplitis cadiza","(Warncke, 1991)"
"2678","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Alcidamea","campanularis","Hoplitis campanularis","(Morawitz, 1877)"
"2679","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Hoplitis","carinata","Hoplitis carinata","(Stanek, 1969)"
"2680","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Alcidamea","ciliaris","Hoplitis ciliaris","(Pérez, 1902)"
"2681","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Alcidamea","claviventris","Hoplitis claviventris","(Thomson, 1872)"
"2682","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Anthocopa","corcyraea","Hoplitis corcyraea","(Tkalců, 1979)"
"2683","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Anthocopa ","cristatula","Hoplitis cristatula","(Van der Zanden, 1990)"
"2684","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Alcidamea","curtula","Hoplitis curtula","(Pérez, 1896)"
"2685","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Alcidamea","curvipes","Hoplitis curvipes","(Morawitz, 1871)"
"2686","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Anthocopa ","cypriaca","Hoplitis cypriaca","(Mavromoustakis, 1938)"
"2687","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Anthocopa ","dalmatica","Hoplitis dalmatica","(Morawitz, 1871)"
"2688","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Hoplitis","fabrei","Hoplitis fabrei","van der Zanden, 1987"
"2689","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Anthocopa ","fasciculata","Hoplitis fasciculata","(Alfken, 1934)"
"2690","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Hoplitis","fertoni","Hoplitis fertoni","(Pérez, 1891)"
"2691","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Alcidamea","fulva","Hoplitis fulva","(Eversmann, 1852)"
"2692","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Alcidamea","galbula","Hoplitis galbula","(Warncke, 1991) "
"2693","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Hoplitis","galichicae","Hoplitis galichicae","Müller, 2016"
"2694","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Anthocopa ","graeca","Hoplitis graeca","(Tkalců, 2001)"
"2695","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Alcidamea","grossepunctata","Hoplitis grossepunctata","(Kohl, 1905)"
"2696","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Anthocopa ","grumi","Hoplitis grumi","(Morawitz, 1894)"
"2697","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Micreriades ","haemi","Hoplitis haemi","Tkalců, 2001"
"2698","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Hoplitis","hilbera","Hoplitis hilbera","Müller, 2012"
"2699","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Hoplitis","holmboei","Hoplitis holmboei","(Mavromoustakis, 1949)"
"2700","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Hoplitis","idaensis","Hoplitis idaensis","(Warncke, 1991)"
"2701","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Micreriades ","illyrica","Hoplitis illyrica","(Noskiewicz, 1926)"
"2702","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Hoplitis","insularis","Hoplitis insularis","(Schmiedeknecht, 1885)"
"2703","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Anthocopa ","jakovlevi","Hoplitis jakovlevi","(Radoszkowski, 1874)"
"2704","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Hoplitis","jheringii","Hoplitis jheringii","(Ducke, 1898)"
"2705","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Pentadentosmia ","laevifrons","Hoplitis laevifrons","(Morawitz, 1872)"
"2706","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Hoplitis","lepeletieri","Hoplitis lepeletieri","(Pérez, 1879)"
"2707","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Alcidamea","leucomelana","Hoplitis leucomelana","(Kirby, 1802)"
"2708","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Alcidamea","limassolica","Hoplitis limassolica","(Mavromoustakis, 1937)"
"2709","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Hoplitis","lithodorae","Hoplitis lithodorae","Müller, 2012"
"2710","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Hoplitis","loti","Hoplitis loti","(Morawitz, 1867)"
"2711","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Chlidoplitis ","lysholmi","Hoplitis lysholmi","(Friese, 1899)"
"2712","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Hoplitis","manicata","Hoplitis manicata","(Morice, 1901)"
"2713","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Anthocopa ","manuelae","Hoplitis manuelae","Müller, 2012"
"2714","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Hoplitis","marchali","Hoplitis marchali","(Pérez, 1902)"
"2715","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Micreriades ","mazzuccoi","Hoplitis mazzuccoi","(Schwarz & Gusenleitner, 2005)"
"2716","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Alcidamea","mitis","Hoplitis mitis","(Nylander, 1852)"
"2717","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Anthocopa ","mocsaryi","Hoplitis mocsaryi","(Friese, 1895)"
"2718","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Alcidamea","mollis","Hoplitis mollis","Tkalců, 2000"
"2719","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Hoplitis","monticola","Hoplitis monticola","Müller, 2012"
"2720","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Pentadentosmia ","moricei","Hoplitis moricei","(Friese, 1899)"
"2721","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Anthocopa ","nicolaei","Hoplitis nicolaei","Müller, 2012"
"2722","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Anthocopa ","obtusa","Hoplitis obtusa","(Friese, 1899)"
"2723","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Alcidamea","occidentalis","Hoplitis occidentalis","Müller, 2012"
"2724","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Hoplitis","ochraceicornis","Hoplitis ochraceicornis","(Ferton, 1902)"
"2725","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Chlidoplitis ","onychophora","Hoplitis onychophora","(Mavromoustakis, 1939)"
"2726","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Hoplitis","pallicornis","Hoplitis pallicornis","(Friese, 1895)"
"2727","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Anthocopa ","papaveris","Hoplitis papaveris","(Latreille, 1799)"
"2728","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Micreriades ","parnesica","Hoplitis parnesica","(Mavromoustakis, 1958)"
"2729","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Anthocopa ","peniculifera","Hoplitis peniculifera","Müller, 2012"
"2730","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Hoplitis","perambigua","Hoplitis perambigua","(Peters, 1975)"
"2731","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Anthocopa ","perezi","Hoplitis perezi","(Ferton, 1895)"
"2732","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Hoplitis","pici","Hoplitis pici","(Friese, 1899)"
"2733","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Pentadentosmia ","pomarina","Hoplitis pomarina","(Warncke, 1991)"
"2734","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Alcidamea","praestans","Hoplitis praestans","(Morawitz, 1893)"
"2735","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Alcidamea","princeps","Hoplitis princeps","(Morawitz, 1872)"
"2736","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Anthocopa ","pulchella","Hoplitis pulchella","(Pérez, 1895)"
"2737","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Pentadentosmia ","quinquespinosa","Hoplitis quinquespinosa","(Friese, 1899)"
"2738","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Hoplitis","ravouxi","Hoplitis ravouxi","(Pérez, 1902)"
"2739","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Formicapis ","robusta","Hoplitis robusta","(Nylander, 1848) "
"2740","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Anthocopa ","saundersi","Hoplitis saundersi","(Vachal, 1891)"
"2741","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Anthocopa ","saxialis","Hoplitis saxialis","(van der Zanden, 1994)"
"2742","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Anthocopa ","serainae","Hoplitis serainae","Müller, 2012"
"2743","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Hoplitis","stecki","Hoplitis stecki","(Frey-Gessner, 1908)"
"2744","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Alcidamea","stellaris","Hoplitis stellaris","(Warncke, 1991)"
"2745","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Hoplitis","strymonia","Hoplitis strymonia","Tkalců, 1999"
"2746","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Alcidamea","subbutea","Hoplitis subbutea","(Warncke, 1991)"
"2747","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Hoplitis","submanicata","Hoplitis submanicata","van der Zanden, 1984"
"2748","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Anthocopa ","taurica","Hoplitis taurica","(Radoszkowski, 1874)"
"2749","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Micreriades ","tenuispina","Hoplitis tenuispina","(Alfken, 1936)"
"2750","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Chlidoplitis ","teucrii","Hoplitis teucrii","(Benoist, 1927)"
"2751","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Megahoplitis ","tigrina","Hoplitis tigrina","(Morawitz, 1972)"
"2752","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Hoplitis","tkalcuella","Hoplitis tkalcuella","Le Goff, 2003"
"2753","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Alcidamea","tridentata","Hoplitis tridentata","(Dufour & Perris, 1840)"
"2754","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Alcidamea","tuberculata","Hoplitis tuberculata","(Nylander, 1848)"
"2755","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Alcidamea","turcestanica","Hoplitis turcestanica","(Dalla Torre, 1896)"
"2756","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Anthocopa ","villosa","Hoplitis villosa","(Schenck, 1853)"
"2757","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Anthocopa ","yermasoyiae","Hoplitis yermasoyiae","(Mavromoustakis, 1938)"
"2758","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Anthocopa ","zaianorum ","Hoplitis zaianorum","(Benoist, 1927)"
"2759","Hymenoptera","Megachilidae","Megachilinae","Osmiini","Hoplitis","Tkalcua ","zandeni","Hoplitis zandeni","(Teunissen & van Achterberg, 1992)"
"2760","Hymenoptera","Megachilidae","Megachilinae","Anthidiini","Icteranthidium","","cimbiciforme","Icteranthidium cimbiciforme","(Smith, 1854)"
"2761","Hymenoptera","Megachilidae","Megachilinae","Anthidiini","Icteranthidium","","ferrugineum","Icteranthidium ferrugineum","(Fabricius, 1787)"
"2762","Hymenoptera","Megachilidae","Megachilinae","Anthidiini","Icteranthidium","","grohmanni","Icteranthidium grohmanni","(Spinola, 1838)"
"2763","Hymenoptera","Megachilidae","Megachilinae","Anthidiini","Icteranthidium","","laterale","Icteranthidium laterale","(Latreille, 1809)"
"2764","Hymenoptera","Megachilidae","Lithurginae","Lithurgini","Lithurgus","","chrysurus","Lithurgus chrysurus","Fonscolombe, 1834"
"2765","Hymenoptera","Megachilidae","Lithurginae","Lithurgini","Lithurgus","","cornutus","Lithurgus cornutus","(Fabricius, 1787)"
"2766","Hymenoptera","Megachilidae","Lithurginae","Lithurgini","Lithurgus","","tibialis","Lithurgus tibialis","Morawitz, 1875"
"2767","Hymenoptera","Megachilidae","Megachilinae","Megachilini","Megachile","Creightonella ","albisecta","Megachile albisecta","(Klug, 1817)"
"2768","Hymenoptera","Megachilidae","Megachilinae","Megachilini","Megachile","Chalicodoma","albocristata","Megachile albocristata","Smith, 1853"
"2769","Hymenoptera","Megachilidae","Megachilinae","Megachilini","Megachile","Anodonteutricharaea","albohirta","Megachile albohirta","(Brullé, 1839)"
"2770","Hymenoptera","Megachilidae","Megachilinae","Megachilini","Megachile","Chalicodoma","albonotata","Megachile albonotata","Radoszkowski, 1886"
"2771","Hymenoptera","Megachilidae","Megachilinae","Megachilini","Megachile","Megachile ","alpicola","Megachile alpicola","Alfken, 1924"
"2772","Hymenoptera","Megachilidae","Megachilinae","Megachilini","Megachile","Xanthosarus","analis","Megachile analis","Nylander, 1852"
"2773","Hymenoptera","Megachilidae","Megachilinae","Megachilini","Megachile","Eutricharaea ","anatolica","Megachile anatolica","Rebmann, 1968"
"2774","Hymenoptera","Megachilidae","Megachilinae","Megachilini","Megachile","Chalicodoma","apennina","Megachile apennina","Benoist, 1940"
"2775","Hymenoptera","Megachilidae","Megachilinae","Megachilini","Megachile","Eutricharaea ","apicalis","Megachile apicalis","Spinola, 1808"
"2776","Hymenoptera","Megachilidae","Megachilinae","Megachilini","Megachile","Chalicodoma","baetica","Megachile baetica","(Gerstaecker, 1869)"
"2777","Hymenoptera","Megachilidae","Megachilinae","Megachilini","Megachile","Eutricharaea ","binominata","Megachile binominata","Smith, 1853"
"2778","Hymenoptera","Megachilidae","Megachilinae","Megachilini","Megachile","Megachile ","bombycina","Megachile bombycina","Radoszkowski, 1874"
"2779","Hymenoptera","Megachilidae","Megachilinae","Megachilini","Megachile","Eutricharaea ","burdigalensis","Megachile burdigalensis","Benoist, 1940"
"2780","Hymenoptera","Megachilidae","Megachilinae","Megachilini","Megachile","Eutricharaea ","canariensis","Megachile canariensis","Pérez, 1902"
"2781","Hymenoptera","Megachilidae","Megachilinae","Megachilini","Megachile","Chalicodoma","canescens","Megachile canescens","(Brullé, 1832)"
"2782","Hymenoptera","Megachilidae","Megachilinae","Megachilini","Megachile","Megachile ","centuncularis","Megachile centuncularis","(Linnaeus, 1758)"
"2783","Hymenoptera","Megachilidae","Megachilinae","Megachilini","Megachile","Xanthosarus","circumcincta","Megachile circumcincta","(Kirby, 1802)"
"2784","Hymenoptera","Megachilidae","Megachilinae","Megachilini","Megachile","Chalicodoma","cressa","Megachile cressa","(Tkalců, 1988)"
"2785","Hymenoptera","Megachilidae","Megachilinae","Megachilini","Megachile","Chalicodoma","cypricola","Megachile cypricola","Mavromoustakis, 1938"
"2786","Hymenoptera","Megachilidae","Megachilinae","Megachilini","Megachile","Eutricharaea ","deceptoria","Megachile deceptoria","Pérez, 1890"
"2787","Hymenoptera","Megachilidae","Megachilinae","Megachilini","Megachile","Xanthosarus","diabolica","Megachile diabolica","Friese, 1898"
"2788","Hymenoptera","Megachilidae","Megachilinae","Megachilini","Megachile","Callomegachile ","disjunctiformis","Megachile disjunctiformis","Cockerell, 1911"
"2789","Hymenoptera","Megachilidae","Megachilinae","Megachilini","Megachile","Creightonella ","doriae","Megachile doriae","Magretti, 1890"
"2790","Hymenoptera","Megachilidae","Megachilinae","Megachilini","Megachile","Pseudomegachile","ericetorum","Megachile ericetorum","(Lepeletier, 1841)"
"2791","Hymenoptera","Megachilidae","Megachilinae","Megachilini","Megachile","Pseudomegachile","farinosa","Megachile farinosa","Smith, 1853"
"2792","Hymenoptera","Megachilidae","Megachilinae","Megachilini","Megachile","Eutricharaea ","fertoni","Megachile fertoni","Pérez, 1895"
"2793","Hymenoptera","Megachilidae","Megachilinae","Megachilini","Megachile","Eutricharaea ","flabellipes","Megachile flabellipes","Pérez, 1895"
