id	taxonID	scientificName	kingdom	phylum	class	order	family	genus	specificEpithet	taxonRank	scientificNameAuthorship	nomenclaturalCode	language	license	rightsHolder	accessRights	datasetID	datasetName
eurobutt-checklist:taxon:37036120d839b018e9e2102dc86fb8af	eurobutt-checklist:taxon:37036120d839b018e9e2102dc86fb8af	Callophrys chalybeitincta	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Callophrys	chalybeitincta	species	Sovinsky, 1905	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:dd08ded9f06f8301e55475d82f3ed071	eurobutt-checklist:taxon:dd08ded9f06f8301e55475d82f3ed071	Callophrys rubi	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Callophrys	rubi	species	(Linnaeus, 1758)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:d1227569944d35fce3d7593e71c4aa7b	eurobutt-checklist:taxon:d1227569944d35fce3d7593e71c4aa7b	Callophrys suaveola	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Callophrys	suaveola	species	(Staudinger, 1881)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:dd816bd8b55ed62f1a46d99d803888ca	eurobutt-checklist:taxon:dd816bd8b55ed62f1a46d99d803888ca	Carcharodus alceae	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Carcharodus	alceae	species	(Esper, 1780)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:8b083e5e0aad69255094d89a439ca70a	eurobutt-checklist:taxon:8b083e5e0aad69255094d89a439ca70a	Carcharodus baeticus	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Carcharodus	baeticus	species	(Rambur, 1839)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:e4ce0e5d0b5232ddb1f674a2a468019d	eurobutt-checklist:taxon:e4ce0e5d0b5232ddb1f674a2a468019d	Carcharodus floccifera	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Carcharodus	floccifera	species	(Zeller, 1847)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:962453f941d69c3bc87f0583833d692e	eurobutt-checklist:taxon:962453f941d69c3bc87f0583833d692e	Carcharodus lavatherae	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Carcharodus	lavatherae	species	(Esper, 1783)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:56ad8746ed817fb0bd0c8bcca9f6e119	eurobutt-checklist:taxon:56ad8746ed817fb0bd0c8bcca9f6e119	Carcharodus orientalis	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Carcharodus	orientalis	species	Reverdin, 1913	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:64d9c9353131fdd15131f944e4b52c8a	eurobutt-checklist:taxon:64d9c9353131fdd15131f944e4b52c8a	Carcharodus stauderi	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Carcharodus	stauderi	species	Reverdin, 1913	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:7f4a04ad65972e459f85c237e3e4cb75	eurobutt-checklist:taxon:7f4a04ad65972e459f85c237e3e4cb75	Carcharodus tripolinus	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Carcharodus	tripolinus	species	(Verity, 1925)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:99e4b5e5bef608cb632c5fc7f6d84372	eurobutt-checklist:taxon:99e4b5e5bef608cb632c5fc7f6d84372	Carterocephalus palaemon	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Carterocephalus	palaemon	species	(Pallas, 1771)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:c6f0c06fab389a44dfea22e021091e93	eurobutt-checklist:taxon:c6f0c06fab389a44dfea22e021091e93	Carterocephalus silvicola	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Carterocephalus	silvicola	species	(Meigen, 1829)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:910516de18c3f3797d3852b36f8a0e25	eurobutt-checklist:taxon:910516de18c3f3797d3852b36f8a0e25	Catopsilia florella	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Catopsilia	florella	species	(Fabricius, 1775)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:e3504ad46a79502d4c42e61a62479d16	eurobutt-checklist:taxon:e3504ad46a79502d4c42e61a62479d16	Celastrina argiolus	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Celastrina	argiolus	species	(Linnaeus, 1758)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:d775d7425aaea80cf43c0b7e4e82837c	eurobutt-checklist:taxon:d775d7425aaea80cf43c0b7e4e82837c	Charaxes jasius	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Charaxes	jasius	species	(Linnaeus, 1767)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:b7f59962a74f08f0869316e2e1c4fd2a	eurobutt-checklist:taxon:b7f59962a74f08f0869316e2e1c4fd2a	Chazara briseis	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Chazara	briseis	species	(Linnaeus, 1764)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:4e926317915921e55819f05f84e8d03c	eurobutt-checklist:taxon:4e926317915921e55819f05f84e8d03c	Chazara persephone	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Chazara	persephone	species	(Hübner, 1805)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:a94a6d42f296c446decd7c22c265329e	eurobutt-checklist:taxon:a94a6d42f296c446decd7c22c265329e	Chazara prieuri	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Chazara	prieuri	species	(Pierret, 1837)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:23a60c5a73ae8ce6cda8b79581b48495	eurobutt-checklist:taxon:23a60c5a73ae8ce6cda8b79581b48495	Cigaritis acamas	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Cigaritis	acamas	species	(Klug, 1834)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:5482de19fe87842566d6c1c87031016e	eurobutt-checklist:taxon:5482de19fe87842566d6c1c87031016e	Coenonympha amaryllis	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Coenonympha	amaryllis	species	(Stoll, 1782)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:b3a485baefde29e89318efb2fb07ff4a	eurobutt-checklist:taxon:b3a485baefde29e89318efb2fb07ff4a	Coenonympha arcania	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Coenonympha	arcania	species	(Linnaeus, 1760)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:5d4d18160b6b6583646608f09d92c5b8	eurobutt-checklist:taxon:5d4d18160b6b6583646608f09d92c5b8	Coenonympha corinna	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Coenonympha	corinna	species	(Hübner, 1804)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:d0c13860213f0ac32703333a92185b50	eurobutt-checklist:taxon:d0c13860213f0ac32703333a92185b50	Coenonympha dorus	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Coenonympha	dorus	species	(Esper, 1782)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:c02dbaebeb8f221c4a145d6c6af808e4	eurobutt-checklist:taxon:c02dbaebeb8f221c4a145d6c6af808e4	Coenonympha gardetta	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Coenonympha	gardetta	species	(de Prunner, 1798)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:bc1d79f733b2153999fe02c7d11375b3	eurobutt-checklist:taxon:bc1d79f733b2153999fe02c7d11375b3	Coenonympha glycerion	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Coenonympha	glycerion	species	(Borkhausen, 1788)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:03dc6d6f3f08c9b0fad6860511acef6e	eurobutt-checklist:taxon:03dc6d6f3f08c9b0fad6860511acef6e	Coenonympha hero	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Coenonympha	hero	species	(Linnaeus, 1760)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:ae79c46b1d7172645dc9811f4df6c453	eurobutt-checklist:taxon:ae79c46b1d7172645dc9811f4df6c453	Coenonympha leander	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Coenonympha	leander	species	(Esper, 1784)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:8d9f68644813b9c1106aecf45cb82752	eurobutt-checklist:taxon:8d9f68644813b9c1106aecf45cb82752	Coenonympha oedippus	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Coenonympha	oedippus	species	(Fabricius, 1787)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:86a9fd9fa4bc3f9242aa8f21d549ca29	eurobutt-checklist:taxon:86a9fd9fa4bc3f9242aa8f21d549ca29	Coenonympha orientalis	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Coenonympha	orientalis	species	Rebel, 1909	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:90a49af04643948ec9a9b308a3c7b76a	eurobutt-checklist:taxon:90a49af04643948ec9a9b308a3c7b76a	Coenonympha pamphilus	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Coenonympha	pamphilus	species	(Linnaeus, 1758)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:9f0ee7168bd6be95fc45f609a66d17ec	eurobutt-checklist:taxon:9f0ee7168bd6be95fc45f609a66d17ec	Coenonympha phryne	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Coenonympha	phryne	species	(Pallas, 1771)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:4c8bb8fba281dcde0c4c3a07ac32bde3	eurobutt-checklist:taxon:4c8bb8fba281dcde0c4c3a07ac32bde3	Coenonympha rhodopensis	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Coenonympha	rhodopensis	species	Elwes, 1900	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:04883a3b4208ba98739ebd45de2182c3	eurobutt-checklist:taxon:04883a3b4208ba98739ebd45de2182c3	Coenonympha thyrsis	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Coenonympha	thyrsis	species	(Freyer, 1845)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:2c1010d68523f157babdc6312c34bc80	eurobutt-checklist:taxon:2c1010d68523f157babdc6312c34bc80	Coenonympha tullia	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Coenonympha	tullia	species	(Müller, 1764)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:e26183b9aac3ecc4d6edb26f6bcb379e	eurobutt-checklist:taxon:e26183b9aac3ecc4d6edb26f6bcb379e	Colias alfacariensis	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Colias	alfacariensis	species	Ribbe, 1905	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:0e2e745c9aae9b58183697eac139b593	eurobutt-checklist:taxon:0e2e745c9aae9b58183697eac139b593	Colias aurorina	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Colias	aurorina	species	Herrich-Schäffer, 1850	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:dc2581fc6011b2440ee35a250406da6c	eurobutt-checklist:taxon:dc2581fc6011b2440ee35a250406da6c	Colias caucasica	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Colias	caucasica	species	Staudinger, 1871	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:95c9c07809aec1a2ae6e3c52e8160ce0	eurobutt-checklist:taxon:95c9c07809aec1a2ae6e3c52e8160ce0	Colias chrysotheme	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Colias	chrysotheme	species	(Esper, 1781)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82	eurobutt-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82	Colias crocea	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Colias	crocea	species	(Geoffroy, 1785)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:f94a219f736e9f7c73329cd8a71af872	eurobutt-checklist:taxon:f94a219f736e9f7c73329cd8a71af872	Colias erate	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Colias	erate	species	(Esper, 1805)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:1a48551081bc51d9b5f96f925e249857	eurobutt-checklist:taxon:1a48551081bc51d9b5f96f925e249857	Colias hecla	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Colias	hecla	species	Lefèbvre, 1836	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:a73e1c447edcef1723241e50d4130bd2	eurobutt-checklist:taxon:a73e1c447edcef1723241e50d4130bd2	Colias hyale	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Colias	hyale	species	(Linnaeus, 1758)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:8574e6781e76572e9d50d6298cd53990	eurobutt-checklist:taxon:8574e6781e76572e9d50d6298cd53990	Colias myrmidone	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Colias	myrmidone	species	(Esper, 1781)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:451fc375763fb13430ded0838761b9aa	eurobutt-checklist:taxon:451fc375763fb13430ded0838761b9aa	Colias palaeno	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Colias	palaeno	species	(Linnaeus, 1760)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:f88fac67940e6f8689df00a651d4dce7	eurobutt-checklist:taxon:f88fac67940e6f8689df00a651d4dce7	Colias phicomone	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Colias	phicomone	species	(Esper, 1780)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:62316d5fc3d89ed9c7d4fa34860a6019	eurobutt-checklist:taxon:62316d5fc3d89ed9c7d4fa34860a6019	Colias tyche	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Colias	tyche	species	(Böber, 1812)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
