id	locationID	locality	countryCode	occurrenceStatus	threatStatus	source	occurrenceRemarks
eurobutt-checklist:taxon:f830b59e6585ffee5d6df8f67ac694a4	ISO_3166:UA	Ukraine	UA	present	NT	Serhiy Popov and Yurii Geryak (pers. comm.) | Korb and Bolshakov (2016) | Nekrutenko and Tshikolovets (2005)	
eurobutt-checklist:taxon:da56ee57ec262f7f2590189c4856c8e7	ISO_3166:AL	Albania	AL	present	VU	Anonymous (2013) | Cuvelier et al. (2018) | Micevski et al. (2015) | Šašić et al. (2015) | Verovnik and Popović (2013)	In source as 'Lycaena ottomanus'
eurobutt-checklist:taxon:da56ee57ec262f7f2590189c4856c8e7	ISO_3166:BA	Bosnia and Herzegovina	BA	present	NT	Đug (2013) | Koren and Kulijer (2016) | Lelo (2016)	In source as 'Lycaena ottomanus'
eurobutt-checklist:taxon:da56ee57ec262f7f2590189c4856c8e7	ISO_3166:BG	Bulgaria	BG	present	LC	Hristova and Beshkov (2017) | Kolev (2017) | Kolev and Shtinkov (2016) | Kolev and Tsvetanov (2018) | Langourov and Simov (2014)	In source as 'Lycaena ottomanus'
eurobutt-checklist:taxon:da56ee57ec262f7f2590189c4856c8e7		European Union		present	LC	van Swaay et al. (2010)	
eurobutt-checklist:taxon:da56ee57ec262f7f2590189c4856c8e7		Europe		present	LC	van Swaay et al. (2010) | Wiemers et al. (2018)	
eurobutt-checklist:taxon:da56ee57ec262f7f2590189c4856c8e7	ISO_3166:GR	Greece	GR	present	NT	Legakis and Maragou (2009) | Pamperis (2009) | Coutsis and Bozano (2017)	In source as 'Lycaena ottomanus'
eurobutt-checklist:taxon:da56ee57ec262f7f2590189c4856c8e7	ISO_3166:HR	Croatia	HR	present	VU	Šašić et al. (2015) | Šašić and Mihoci (2011)	
eurobutt-checklist:taxon:da56ee57ec262f7f2590189c4856c8e7	ISO_3166:HU	Hungary	HU	absent		Ádám Kőrösi & Ádám Gór (pers. comm.) | Gergely et al. (2017) | Sáfián et al. (2012) | Varga (2012)	In source as 'Lycaena ottomanus'
eurobutt-checklist:taxon:da56ee57ec262f7f2590189c4856c8e7	ISO_3166:ME	Montenegro	ME	present		Franeta (2018) | Švara et al. (2015)	
eurobutt-checklist:taxon:da56ee57ec262f7f2590189c4856c8e7	ISO_3166:MK	North Macedonia	MK	absent	VU	Krpač and Darcemont (2011) | Micevski and Micevski (2017)	
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	ISO_3166:AD	Andorra	AD	present	LC	Dantart and Jubany (2012)	
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	ISO_3166:AL	Albania	AL	present	unknown	Anonymous (2013) | Cuvelier et al. (2018) | Micevski et al. (2015) | Šašić et al. (2015) | Verovnik and Popović (2013)	
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	ISO_3166:AT	Austria	AT	present	LC	Höttinger and Pennerstorfer (2005) | Zulka et al. (2003) | Huemer (2013) | Huemer and Wiesmair (2017)	
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	ISO_3166:BA	Bosnia and Herzegovina	BA	present	LC	Đug (2013) | Koren and Kulijer (2016) | Lelo (2016)	
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	ISO_3166:BE	Belgium	BE	present	LC	Fichefet et al. (2008) | Maes et al. (2012)	
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	ISO_3166:BG	Bulgaria	BG	present	LC	Hristova and Beshkov (2017) | Kolev (2017) | Kolev and Shtinkov (2016) | Kolev and Tsvetanov (2018) | Langourov and Simov (2014)	
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	ISO_3166:BY	Belarus	BY	present	unknown	Kulak and Yakovlev (2018) | Korb and Bolshakov (2016)	
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	ISO_3166:CH	Switzerland	CH	present	LC	Wermeille et al. (2014) | Sonderegger (2005) | SwissLepTeam (2010)	
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	ISO_3166:CY	Cyprus	CY	present		John and Skule (2016)	
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	ISO_3166:CZ	Czech Republic	CZ	present	NE	Beneš and Konvička (2017) | Alois Pavlíčko and Zdeněk Faltýnek Fric (pers. comm.)	
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	ISO_3166:DE	Germany	DE	present	LC	Reinhardt and Bolz (2011)	
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	ISO_3166:DK	Denmark	DK	present	LC	Wind and Pihl (2004) | Aarvik et al. (2017)	
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	ISO_3166:EE	Estonia	EE	present	LC	Anu Tiitsaar (pers.comm.) | Aarvik et al. (2017) | Õunap and Tartes (2014)	
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	ISO_3166:ES	Spain	ES	present	NE	Verdú and Galante (2009) | Verdú et al. (2011) | García-Barros et al. (2013) | Monasterio León et al. (2017)	
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab		European Union		present	LC	van Swaay et al. (2010)	
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab		Europe		present	LC	van Swaay et al. (2010) | Wiemers et al. (2018)	
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	ISO_3166:FI	Finland	FI	present	LC	Kaitila et al. (2010) | Aarvik et al. (2017) | Saarinen and Jantunen (2013)	
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	ISO_3166:FR	France	FR	present	LC	UICN France et al. (2012) | Lafranchis et al. (2015)	
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	ISO_3166:GB	United Kingdom	GB	present	LC		
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	ISO_3166:GR	Greece	GR	present	LC	Legakis and Maragou (2009) | Pamperis (2009) | Coutsis and Bozano (2017)	
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	ISO_3166:HR	Croatia	HR	present	LC	Šašić et al. (2015) | Šašić and Mihoci (2011)	
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	ISO_3166:HU	Hungary	HU	present	LC	Ádám Kőrösi & Ádám Gór (pers. comm.) | Gergely et al. (2017) | Sáfián et al. (2012) | Varga (2012)	
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	ISO_3166:IE	Ireland	IE	present	LC	Regan et al. (2010) | Tomás Murray (pers. comm.)	
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	ISO_3166:IT	Italy	IT	present	LC	Bonelli et al. (2018) | Balletto et al. (2014)	
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	ISO_3166:LI	Liechtenstein	LI	absent		Aistleitner and Aistleitner (1996) | Ulrich Hiermann (pers. comm.)	
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	ISO_3166:LT	Lithuania	LT	present	LC	Rašomavičius (2007) | Aarvik et al. (2017)	
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	ISO_3166:LU	Luxembourg	LU	present	LC	Mestdagh et al. (in press)	
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	ISO_3166:LV	Latvia	LV	present		Aarvik et al. (2017)	
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	http://marineregions.org/mrgid/3743	Canary Islands	ES	present		Báez and Oromí (2010) | Martin Wiemers (pers. comm.) | Tennent (2005)	
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	http://marineregions.org/mrgid/3747	Canary Islands, El Hierro	ES	present			
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	http://marineregions.org/mrgid/3757	Canary Islands, Fuerteventura	ES	present			
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	http://marineregions.org/mrgid/3746	Canary Islands, Gran Canaria	ES	present			
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	http://marineregions.org/mrgid/3744	Canary Islands, La Gomera	ES	present			
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	http://marineregions.org/mrgid/3748	Canary Islands, La Palma	ES	present			
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	http://marineregions.org/mrgid/3755	Canary Islands, Lanzorate	ES	present			
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	http://marineregions.org/mrgid/3756	Canary Islands, Tenerife	ES	present			
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	http://marineregions.org/mrgid/4955	Madeira	PT	present		Martin Wiemers (pers. comm.) | Tennent (2005)	
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	http://marineregions.org/mrgid/4956	Madeira, Madeira	PT	present			
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	http://marineregions.org/mrgid/4958	Madeira, Porto Santo	PT	present			
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	ISO_3166:MD	Moldova	MD	present		Korb and Bolshakov (2016) | Mølgaard (2017)	
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	ISO_3166:ME	Montenegro	ME	present		Franeta (2018) | Švara et al. (2015)	
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	ISO_3166:MK	North Macedonia	MK	present	unknown	Krpač and Darcemont (2011) | Micevski and Micevski (2017)	
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	ISO_3166:MT	Malta	MT	present		Cassar (2018) | Sammut (2000) | Schembri (1968) | Valletta (1972)	
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	ISO_3166:NL	Netherlands	NL	present	LC	Bos et al. (2006) | Kuchlein and de Vos (1999) | van Swaay (2018)	
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	ISO_3166:NO	Norway	NO	present	LC	Henriksen and Hilmo (2015) | Aarvik et al. (2017)	
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	ISO_3166:PL	Poland	PL	present	LC	Buszko and Nowacki (2002) | Buszko and Sielezniew (pers. comm.) | Buszko and Masłowski (2015)	
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	ISO_3166:PT	Portugal	PT	present		Garcia-Pereira et al. (2003) | Marabuto and Maravalhas (2008)	
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	ISO_3166:RO	Romania	RO	present	LC	Rákosy (2013) | Vlad Dincă (pers. comm.) | Korb and Bolshakov (2016) | Székely (2008) | Wiemers et al. (2018)	
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	ISO_3166:RS	Serbia	RS	present	LC	Jakšić (2003) | Popović et al. (2017) | Popović and Verovnik (2018)	
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	ISO_3166:RU	Russia	RU	present		Danilov-Danilian (2001) | Iliashenko and Iliashenko (2000) | Rudi Verovnik (pers. comm.) | Tatarinov and Gorbunov (2014) | Tshikolovets (2011) | Tuzov (1997) | Tuzov (2000)	
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	ISO_3166:SE	Sweden	SE	present	LC	Ahrné et al. (2015)	
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	ISO_3166:SI	Slovenia	SI	present	LC	Anonymous (2002) | Verovnik et al. (2012)	
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	ISO_3166:SK	Slovakia	SK	present	LC	Hernik Kalivoda (pers. comm.) | Pastorális et al. (2013)	
eurobutt-checklist:taxon:976bee108c08139329270cfbefe153ab	ISO_3166:UA	Ukraine	UA	present	LC	Serhiy Popov and Yurii Geryak (pers. comm.) | Korb and Bolshakov (2016) | Nekrutenko and Tshikolovets (2005)	
eurobutt-checklist:taxon:8bb88f50dc528d0e8a1cdad6e360bb9a	ISO_3166:AL	Albania	AL	present	unknown	Anonymous (2013) | Cuvelier et al. (2018) | Micevski et al. (2015) | Šašić et al. (2015) | Verovnik and Popović (2013)	
eurobutt-checklist:taxon:8bb88f50dc528d0e8a1cdad6e360bb9a	ISO_3166:AT	Austria	AT	absent	RE	Höttinger and Pennerstorfer (2005) | Zulka et al. (2003) | Huemer (2013) | Huemer and Wiesmair (2017)	
eurobutt-checklist:taxon:8bb88f50dc528d0e8a1cdad6e360bb9a	ISO_3166:BA	Bosnia and Herzegovina	BA	present	LC	Đug (2013) | Koren and Kulijer (2016) | Lelo (2016)	
eurobutt-checklist:taxon:8bb88f50dc528d0e8a1cdad6e360bb9a	ISO_3166:BG	Bulgaria	BG	present	LC	Hristova and Beshkov (2017) | Kolev (2017) | Kolev and Shtinkov (2016) | Kolev and Tsvetanov (2018) | Langourov and Simov (2014)	
eurobutt-checklist:taxon:8bb88f50dc528d0e8a1cdad6e360bb9a	ISO_3166:CY	Cyprus	CY	present		John and Skule (2016)	
eurobutt-checklist:taxon:8bb88f50dc528d0e8a1cdad6e360bb9a	ISO_3166:CZ	Czech Republic	CZ	absent	RE	Beneš and Konvička (2017) | Alois Pavlíčko and Zdeněk Faltýnek Fric (pers. comm.)	
eurobutt-checklist:taxon:8bb88f50dc528d0e8a1cdad6e360bb9a		European Union		present	LC	van Swaay et al. (2010)	
eurobutt-checklist:taxon:8bb88f50dc528d0e8a1cdad6e360bb9a		Europe		present	LC	van Swaay et al. (2010) | Wiemers et al. (2018)	
eurobutt-checklist:taxon:8bb88f50dc528d0e8a1cdad6e360bb9a	ISO_3166:GR	Greece	GR	present	LC	Legakis and Maragou (2009) | Pamperis (2009) | Coutsis and Bozano (2017)	
eurobutt-checklist:taxon:8bb88f50dc528d0e8a1cdad6e360bb9a	ISO_3166:HR	Croatia	HR	present	DD	Šašić et al. (2015) | Šašić and Mihoci (2011)	
eurobutt-checklist:taxon:8bb88f50dc528d0e8a1cdad6e360bb9a	ISO_3166:HU	Hungary	HU	present	LC	Ádám Kőrösi & Ádám Gór (pers. comm.) | Gergely et al. (2017) | Sáfián et al. (2012) | Varga (2012)	
eurobutt-checklist:taxon:8bb88f50dc528d0e8a1cdad6e360bb9a	ISO_3166:IT	Italy	IT	present	LC	Bonelli et al. (2018) | Balletto et al. (2014)	
eurobutt-checklist:taxon:8bb88f50dc528d0e8a1cdad6e360bb9a	ISO_3166:MD	Moldova	MD	present		Korb and Bolshakov (2016) | Mølgaard (2017)	
eurobutt-checklist:taxon:8bb88f50dc528d0e8a1cdad6e360bb9a	ISO_3166:ME	Montenegro	ME	present		Franeta (2018) | Švara et al. (2015)	
eurobutt-checklist:taxon:8bb88f50dc528d0e8a1cdad6e360bb9a	ISO_3166:MK	North Macedonia	MK	present	unknown	Krpač and Darcemont (2011) | Micevski and Micevski (2017)	
eurobutt-checklist:taxon:8bb88f50dc528d0e8a1cdad6e360bb9a	ISO_3166:RO	Romania	RO	present	VU	Rákosy (2013) | Vlad Dincă (pers. comm.) | Korb and Bolshakov (2016) | Székely (2008) | Wiemers et al. (2018)	
eurobutt-checklist:taxon:8bb88f50dc528d0e8a1cdad6e360bb9a	ISO_3166:RS	Serbia	RS	present	LC	Jakšić (2003) | Popović et al. (2017) | Popović and Verovnik (2018)	
eurobutt-checklist:taxon:8bb88f50dc528d0e8a1cdad6e360bb9a	ISO_3166:RU	Russia	RU	present		Danilov-Danilian (2001) | Iliashenko and Iliashenko (2000) | Rudi Verovnik (pers. comm.) | Tatarinov and Gorbunov (2014) | Tshikolovets (2011) | Tuzov (1997) | Tuzov (2000)	
eurobutt-checklist:taxon:8bb88f50dc528d0e8a1cdad6e360bb9a	ISO_3166:SK	Slovakia	SK	present	EN	Hernik Kalivoda (pers. comm.) | Pastorális et al. (2013)	
eurobutt-checklist:taxon:8bb88f50dc528d0e8a1cdad6e360bb9a	ISO_3166:UA	Ukraine	UA	present	LC	Serhiy Popov and Yurii Geryak (pers. comm.) | Korb and Bolshakov (2016) | Nekrutenko and Tshikolovets (2005)	
eurobutt-checklist:taxon:10662b3a93b6811636c9835db4e617f4		European Union		present	NA	van Swaay et al. (2010)	
eurobutt-checklist:taxon:10662b3a93b6811636c9835db4e617f4		Europe		present	NA	van Swaay et al. (2010) | Wiemers et al. (2018)	
eurobutt-checklist:taxon:10662b3a93b6811636c9835db4e617f4	ISO_3166:GR	Greece	GR	present	NT	Legakis and Maragou (2009) | Pamperis (2009) | Coutsis and Bozano (2017)	
eurobutt-checklist:taxon:10662b3a93b6811636c9835db4e617f4	ISO_3166:MK	North Macedonia	MK	absent	unknown	Krpač and Darcemont (2011) | Micevski and Micevski (2017)	
eurobutt-checklist:taxon:f557231bfab98e0abba8063caecbb744	ISO_3166:AD	Andorra	AD	present	LC	Dantart and Jubany (2012)	
eurobutt-checklist:taxon:f557231bfab98e0abba8063caecbb744	ISO_3166:AL	Albania	AL	present	unknown	Anonymous (2013) | Cuvelier et al. (2018) | Micevski et al. (2015) | Šašić et al. (2015) | Verovnik and Popović (2013)	
eurobutt-checklist:taxon:f557231bfab98e0abba8063caecbb744	ISO_3166:AT	Austria	AT	present	LC	Höttinger and Pennerstorfer (2005) | Zulka et al. (2003) | Huemer (2013) | Huemer and Wiesmair (2017)	
eurobutt-checklist:taxon:f557231bfab98e0abba8063caecbb744	ISO_3166:BA	Bosnia and Herzegovina	BA	present	LC	Đug (2013) | Koren and Kulijer (2016) | Lelo (2016)	
eurobutt-checklist:taxon:f557231bfab98e0abba8063caecbb744	ISO_3166:BE	Belgium	BE	present	LC	Fichefet et al. (2008) | Maes et al. (2012)	
eurobutt-checklist:taxon:f557231bfab98e0abba8063caecbb744	ISO_3166:BG	Bulgaria	BG	present	LC	Hristova and Beshkov (2017) | Kolev (2017) | Kolev and Shtinkov (2016) | Kolev and Tsvetanov (2018) | Langourov and Simov (2014)	
eurobutt-checklist:taxon:f557231bfab98e0abba8063caecbb744	ISO_3166:BY	Belarus	BY	present	unknown	Kulak and Yakovlev (2018) | Korb and Bolshakov (2016)	
eurobutt-checklist:taxon:f557231bfab98e0abba8063caecbb744	ISO_3166:CH	Switzerland	CH	present	LC	Wermeille et al. (2014) | Sonderegger (2005) | SwissLepTeam (2010)	
eurobutt-checklist:taxon:f557231bfab98e0abba8063caecbb744	ISO_3166:CZ	Czech Republic	CZ	present	NE	Beneš and Konvička (2017) | Alois Pavlíčko and Zdeněk Faltýnek Fric (pers. comm.)	
eurobutt-checklist:taxon:f557231bfab98e0abba8063caecbb744	ISO_3166:DE	Germany	DE	present	LC	Reinhardt and Bolz (2011)	
eurobutt-checklist:taxon:f557231bfab98e0abba8063caecbb744	ISO_3166:DK	Denmark	DK	present	VU	Wind and Pihl (2004) | Aarvik et al. (2017)	
eurobutt-checklist:taxon:f557231bfab98e0abba8063caecbb744	ISO_3166:EE	Estonia	EE	present	LC	Anu Tiitsaar (pers.comm.) | Aarvik et al. (2017) | Õunap and Tartes (2014)	
eurobutt-checklist:taxon:f557231bfab98e0abba8063caecbb744	ISO_3166:ES	Spain	ES	present	NE	Verdú and Galante (2009) | Verdú et al. (2011) | García-Barros et al. (2013) | Monasterio León et al. (2017)	
eurobutt-checklist:taxon:f557231bfab98e0abba8063caecbb744		European Union		present	LC	van Swaay et al. (2010)	
eurobutt-checklist:taxon:f557231bfab98e0abba8063caecbb744		Europe		present	LC	van Swaay et al. (2010) | Wiemers et al. (2018)	
eurobutt-checklist:taxon:f557231bfab98e0abba8063caecbb744	ISO_3166:FI	Finland	FI	irregular	NA	Kaitila et al. (2010) | Aarvik et al. (2017) | Saarinen and Jantunen (2013)	
eurobutt-checklist:taxon:f557231bfab98e0abba8063caecbb744	ISO_3166:FR	France	FR	present	LC	UICN France et al. (2012) | Lafranchis et al. (2015)	
eurobutt-checklist:taxon:f557231bfab98e0abba8063caecbb744	ISO_3166:GR	Greece	GR	present	LC	Legakis and Maragou (2009) | Pamperis (2009) | Coutsis and Bozano (2017)	
eurobutt-checklist:taxon:f557231bfab98e0abba8063caecbb744	ISO_3166:HR	Croatia	HR	present	LC	Šašić et al. (2015) | Šašić and Mihoci (2011)	
eurobutt-checklist:taxon:f557231bfab98e0abba8063caecbb744	ISO_3166:HU	Hungary	HU	present	LC	Ádám Kőrösi & Ádám Gór (pers. comm.) | Gergely et al. (2017) | Sáfián et al. (2012) | Varga (2012)	
eurobutt-checklist:taxon:f557231bfab98e0abba8063caecbb744	ISO_3166:IT	Italy	IT	present	LC	Bonelli et al. (2018) | Balletto et al. (2014)	In source as 'Lycaena subalpina'
eurobutt-checklist:taxon:f557231bfab98e0abba8063caecbb744	ISO_3166:IT	Italy	IT	present	LC	Bonelli et al. (2018) | Balletto et al. (2014)	
eurobutt-checklist:taxon:f557231bfab98e0abba8063caecbb744	ISO_3166:LI	Liechtenstein	LI	present		Aistleitner and Aistleitner (1996) | Ulrich Hiermann (pers. comm.)	
eurobutt-checklist:taxon:f557231bfab98e0abba8063caecbb744	ISO_3166:LT	Lithuania	LT	present	LC	Rašomavičius (2007) | Aarvik et al. (2017)	
eurobutt-checklist:taxon:f557231bfab98e0abba8063caecbb744	ISO_3166:LU	Luxembourg	LU	present	LC	Mestdagh et al. (in press)	
eurobutt-checklist:taxon:f557231bfab98e0abba8063caecbb744	ISO_3166:LV	Latvia	LV	present		Aarvik et al. (2017)	
eurobutt-checklist:taxon:f557231bfab98e0abba8063caecbb744	ISO_3166:MD	Moldova	MD	present		Korb and Bolshakov (2016) | Mølgaard (2017)	
eurobutt-checklist:taxon:f557231bfab98e0abba8063caecbb744	ISO_3166:ME	Montenegro	ME	present		Franeta (2018) | Švara et al. (2015)	
eurobutt-checklist:taxon:f557231bfab98e0abba8063caecbb744	ISO_3166:MK	North Macedonia	MK	present	unknown	Krpač and Darcemont (2011) | Micevski and Micevski (2017)	
eurobutt-checklist:taxon:f557231bfab98e0abba8063caecbb744	ISO_3166:NL	Netherlands	NL	present	VU	Bos et al. (2006) | Kuchlein and de Vos (1999) | van Swaay (2018)	
eurobutt-checklist:taxon:f557231bfab98e0abba8063caecbb744	ISO_3166:PL	Poland	PL	present	LC	Buszko and Nowacki (2002) | Buszko and Sielezniew (pers. comm.) | Buszko and Masłowski (2015)	
eurobutt-checklist:taxon:f557231bfab98e0abba8063caecbb744	ISO_3166:PT	Portugal	PT	present		Garcia-Pereira et al. (2003) | Marabuto and Maravalhas (2008)	
eurobutt-checklist:taxon:f557231bfab98e0abba8063caecbb744	ISO_3166:RO	Romania	RO	present	NT	Rákosy (2013) | Vlad Dincă (pers. comm.) | Korb and Bolshakov (2016) | Székely (2008) | Wiemers et al. (2018)	
eurobutt-checklist:taxon:f557231bfab98e0abba8063caecbb744	ISO_3166:RS	Serbia	RS	present	LC	Jakšić (2003) | Popović et al. (2017) | Popović and Verovnik (2018)	
eurobutt-checklist:taxon:f557231bfab98e0abba8063caecbb744	ISO_3166:RU	Russia	RU	present		Danilov-Danilian (2001) | Iliashenko and Iliashenko (2000) | Rudi Verovnik (pers. comm.) | Tatarinov and Gorbunov (2014) | Tshikolovets (2011) | Tuzov (1997) | Tuzov (2000)	
eurobutt-checklist:taxon:f557231bfab98e0abba8063caecbb744	ISO_3166:SI	Slovenia	SI	present	LC	Anonymous (2002) | Verovnik et al. (2012)	
eurobutt-checklist:taxon:f557231bfab98e0abba8063caecbb744	ISO_3166:SK	Slovakia	SK	present	LC	Hernik Kalivoda (pers. comm.) | Pastorális et al. (2013)	
eurobutt-checklist:taxon:f557231bfab98e0abba8063caecbb744	ISO_3166:UA	Ukraine	UA	present	LC	Serhiy Popov and Yurii Geryak (pers. comm.) | Korb and Bolshakov (2016) | Nekrutenko and Tshikolovets (2005)	
eurobutt-checklist:taxon:fc6f09f84ca63fc3641a7294fba16936	ISO_3166:AD	Andorra	AD	present	LC	Dantart and Jubany (2012)	
eurobutt-checklist:taxon:fc6f09f84ca63fc3641a7294fba16936	ISO_3166:AL	Albania	AL	present	unknown	Anonymous (2013) | Cuvelier et al. (2018) | Micevski et al. (2015) | Šašić et al. (2015) | Verovnik and Popović (2013)	
eurobutt-checklist:taxon:fc6f09f84ca63fc3641a7294fba16936	ISO_3166:AT	Austria	AT	present	NT	Höttinger and Pennerstorfer (2005) | Zulka et al. (2003) | Huemer (2013) | Huemer and Wiesmair (2017)	
eurobutt-checklist:taxon:fc6f09f84ca63fc3641a7294fba16936	ISO_3166:BA	Bosnia and Herzegovina	BA	present	LC	Đug (2013) | Koren and Kulijer (2016) | Lelo (2016)	
eurobutt-checklist:taxon:fc6f09f84ca63fc3641a7294fba16936	ISO_3166:BE	Belgium	BE	present	CR	Fichefet et al. (2008) | Maes et al. (2012)	
eurobutt-checklist:taxon:fc6f09f84ca63fc3641a7294fba16936	ISO_3166:BG	Bulgaria	BG	present	LC	Hristova and Beshkov (2017) | Kolev (2017) | Kolev and Shtinkov (2016) | Kolev and Tsvetanov (2018) | Langourov and Simov (2014)	
eurobutt-checklist:taxon:fc6f09f84ca63fc3641a7294fba16936	ISO_3166:BY	Belarus	BY	present	unknown	Kulak and Yakovlev (2018) | Korb and Bolshakov (2016)	
