Site,Year,Plot ID,Animal,Plant,Date,
Horbylunde,2005,1HL115,Apis mellifera,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL115,Chrysotoxum bicinctum,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL115,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL115,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL115,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL115,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL115,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL115,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL115,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL115,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL115,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL115,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL115,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL115,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL115,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL115,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL115,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL115,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL115,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL115,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL115,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL115,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL115,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL115,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL115,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL115,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL115,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL115,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL115,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL115,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL115,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL115,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL115,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL115,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL115,Eristalis lineata,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL115,Eupeodes corollae,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL115,Eupeodes corollae,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL115,Eupeodes corollae,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL115,Eupeodes corollae,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL115,Melanostoma mellinum,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL115,Melanostoma mellinum,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL115,Pollenia amentaria,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL115,Syritta pipiens,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL116,Apis mellifera,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL116,Apis mellifera,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL116,Apis mellifera,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL116,Apis mellifera,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL116,Apis mellifera,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL116,Apis mellifera,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL116,Apis mellifera,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL116,Apis mellifera,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL116,Apis mellifera,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL116,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL116,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL116,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL116,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL116,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL116,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL116,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL116,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL116,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL116,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL116,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL116,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL116,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL116,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL116,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL116,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL116,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL116,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL116,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL116,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL116,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL116,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL116,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL116,Eristalis tenax,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL116,Eupeodes corollae,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL116,Eupeodes corollae,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL116,Helophilus pendulus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL116,Syrphus vitripennis,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL116,Volucella pelluscens,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL117,Anarta myrtilli,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL117,Apis mellifera,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL117,Apis mellifera,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL117,Apis mellifera,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL117,Bombus terrestris/lucorum type,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL117,Bombus terrestris/lucorum type,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL117,Cynomya mortuorum,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL117,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL117,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL117,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL117,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL117,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL117,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL117,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL117,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL117,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL117,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL117,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL117,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL117,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL117,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL117,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL117,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL117,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL117,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL117,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL117,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL117,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL117,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL117,Episyrphus balteatus,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL117,Inachis io,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL117,Melanostoma mellinum,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL117,Melanostoma mellinum,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL117,Melanostoma mellinum,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL117,Melanostoma mellinum,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL117,Melanostoma mellinum,Calluna vulgaris,10/8/05,
Horbylunde,2005,1HL118,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL118,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL118,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL118,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL118,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL118,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL118,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL118,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL118,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL118,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL118,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL118,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL118,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL118,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL118,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL118,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL118,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL118,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL118,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL118,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL118,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL118,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL118,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL118,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL118,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL118,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL118,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL118,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL118,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL118,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL118,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL118,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL118,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL118,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL118,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL118,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL118,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL118,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL118,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL118,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL118,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL118,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL118,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL118,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL118,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL118,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL118,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL118,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL118,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL118,Eristalis lineata,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL118,Eupeodes corollae,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL118,Melanostoma mellinum,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Didea fasciata,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Dilophus febrilis,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Eristalis intricaria,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Eristalis intricaria,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Eristalis lineata,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Eristalis lineata,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Eristalis lineata,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Eristalis lineata,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Eristalis lineata,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Eristalis lineata,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Eupeodes corollae,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Eupeodes corollae,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Hydrotaea irritans,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Hydrotaea irritans,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Hydrotaea irritans,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL119,Sericomyia silentis,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL12,Bombus lapidarius type,Vaccinium myrtillus,15/5/05,
Horbylunde,2005,1HL12,Bombus terrestris/lucorum type,Vaccinium myrtillus,15/5/05,
Horbylunde,2005,1HL12,Eristalis pertinax,Vaccinium myrtillus,15/5/05,
Horbylunde,2005,1HL120,Andrena fuscipes,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL120,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL120,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL120,Bellardia viarum,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL120,Bellardia viarum,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL120,Dilophus febrilis,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL120,Dilophus febrilis,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL120,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL120,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL120,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL120,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL120,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL120,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL120,Eupeodes corollae,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL120,Helophilus pendulus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL120,Helophilus pendulus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL120,Helophilus pendulus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL120,Helophilus pendulus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL120,Hydrotaea irritans,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL120,Melanostoma mellinum,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL120,Melanostoma mellinum,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL120,Scaeva pyrastri,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL120,Syritta pipiens,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL120,Syritta pipiens,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL120,Syrphus vitripennis,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL120,Syrphus vitripennis,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL121,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL121,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL121,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL121,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL121,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL121,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL121,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL121,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL121,Chrysotoxum bicinctum,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL121,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL121,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL121,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL121,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL121,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL121,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL121,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL121,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL121,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL121,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL121,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL121,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL121,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL121,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL121,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL121,Eristalis intricaria,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL121,Eristalis lineata,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL121,Eristalis lineata,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL121,Eristalis lineata,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL121,Eristalis lineata,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL121,Eristalis lineata,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL121,Eupeodes corollae,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL121,Melanostoma mellinum,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL121,Melanostoma mellinum,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL121,Pollenia amentaria,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL121,Sericomyia silentis,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL121,Syritta pipiens,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL121,Syritta pipiens,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL121,Syritta pipiens,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL121,Syritta pipiens,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL121,Syrphus vitripennis,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL121,Syrphus vitripennis,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL122,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL122,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL122,Apis mellifera,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL122,Bombus terrestris/lucorum type,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL122,Chrysotoxum bicinctum,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL122,Dilophus febrilis,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL122,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL122,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL122,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL122,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL122,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL122,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL122,Episyrphus balteatus,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL122,Eupeodes corollae,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL122,Sericomyia silentis,Calluna vulgaris,16/8/05,
Horbylunde,2005,1HL123,Apis mellifera,Calluna vulgaris,18/8/05,
Horbylunde,2005,1HL123,Apis mellifera,Calluna vulgaris,18/8/05,
Horbylunde,2005,1HL123,Apis mellifera,Calluna vulgaris,18/8/05,
Horbylunde,2005,1HL123,Apis mellifera,Calluna vulgaris,18/8/05,
Horbylunde,2005,1HL123,Apis mellifera,Calluna vulgaris,18/8/05,
Horbylunde,2005,1HL123,Dilophus febrilis,Calluna vulgaris,18/8/05,
Horbylunde,2005,1HL123,Episyrphus balteatus,Calluna vulgaris,18/8/05,
Horbylunde,2005,1HL123,Episyrphus balteatus,Calluna vulgaris,18/8/05,
Horbylunde,2005,1HL123,Episyrphus balteatus,Calluna vulgaris,18/8/05,
Horbylunde,2005,1HL123,Episyrphus balteatus,Calluna vulgaris,18/8/05,
Horbylunde,2005,1HL123,Episyrphus balteatus,Calluna vulgaris,18/8/05,
Horbylunde,2005,1HL123,Episyrphus balteatus,Calluna vulgaris,18/8/05,
Horbylunde,2005,1HL123,Eristalis pertinax,Calluna vulgaris,18/8/05,
Horbylunde,2005,1HL123,Helophilus pendulus,Calluna vulgaris,18/8/05,
Horbylunde,2005,1HL123,Melanostoma mellinum,Calluna vulgaris,18/8/05,
Horbylunde,2005,1HL123,Melanostoma mellinum,Calluna vulgaris,18/8/05,
Horbylunde,2005,1HL123,Melanostoma mellinum,Calluna vulgaris,18/8/05,
Horbylunde,2005,1HL123,Melanostoma mellinum,Calluna vulgaris,18/8/05,
Horbylunde,2005,1HL123,Melanostoma mellinum,Calluna vulgaris,18/8/05,
Horbylunde,2005,1HL123,Melanostoma mellinum,Calluna vulgaris,18/8/05,
Horbylunde,2005,1HL123,Melanostoma mellinum,Calluna vulgaris,18/8/05,
