network_ID,network_subsample,interaction_ID,animal-order,animal-family,animal-group,plant-family,animal,plant,animal_sex,real_pollinator,number of records,animal_identification,plant_identification
49,1,888,Hymenoptera,Apidae,,Asteraceae,Apis_mellifera,Hieracium_sabaudeum,,1,1,Jiří Hadrava,Jiří Hadrava
49,1,889,Hymenoptera,Braconidae,,Apiaceae,Coeloides_sp1,Daucus_carota,,1,1,Kamil Holý,Jiří Hadrava
49,1,890,Diptera,Syrphidae,Eristalis,Asteraceae,Eristalis_tenax,Centaurea_jacea,f,1,1,Jiří Hadrava,Jiří Hadrava
49,2,891,Diptera,Syrphidae,Eristalis,Asteraceae,Eristalis_tenax,Hieracium_sabaudeum,m,1,1,Jiří Hadrava,Jiří Hadrava
49,2,892,Diptera,Syrphidae,Eristalis,Dipsacaceae,Eristalis_tenax,Scabiosa_ochroleuca,m,1,1,Jiří Hadrava,Martin Hanzl
49,2,893,Diptera,Syrphidae,Eristalis,Dipsacaceae,Eristalis_tenax,Scabiosa_ochroleuca,m,1,1,Jiří Hadrava,Martin Hanzl
49,2,894,Diptera,Chloropidae,,Asteraceae,Chloropidae_sp1,Crepis_setosa,,1,1,Petr Heřman,Martin Hanzl
49,2,895,Diptera,Syrphidae,Eristalis,Asteraceae,Eristalis_tenax,Hieracium_sabaudeum,f,1,1,Jiří Hadrava,Jiří Hadrava
49,2,896,Diptera,Syrphidae,Xylotini,Asteraceae,Syritta_pipiens,Hieracium_sabaudeum,,1,1,Jiří Hadrava,Jiří Hadrava
49,2,897,Diptera,Chloropidae,,Asteraceae,Chloropidae_sp1,Crepis_setosa,,1,3,Petr Heřman,Martin Hanzl
49,2,898,Diptera,Chloropidae,,Asteraceae,Chloropidae_sp1,Hieracium_sabaudeum,,1,4,Petr Heřman,Jiří Hadrava
49,2,899,Diptera,Chloropidae,,Asteraceae,Chloropidae_sp1,Hieracium_sabaudeum,,1,1,Petr Heřman,Jiří Hadrava
49,2,900,Hymenoptera,Braconidae,,Apiaceae,Coeloides_sp1,Daucus_carota,,1,1,Kamil Holý,Jiří Hadrava
49,2,901,Coleoptera,,,Asteraceae,Coleoptera_sp2,Erigeron_annuus,,1,1,Jiří Hadrava,Jiří Hadrava
49,2,902,Hymenoptera,Andrenidae,,Asteraceae,Andrena_sp1,Hieracium_sabaudeum,,1,1,Daniel Benda,Jiří Hadrava
49,2,903,Hymenoptera,Apidae,,Asteraceae,Apis_mellifera,Hieracium_sabaudeum,,1,1,Jiří Hadrava,Jiří Hadrava
49,2,904,Lepidoptera,Pieridae,,Asteraceae,Pieris_sp1,Hieracium_sabaudeum,,1,1,Jiří Hadrava,Jiří Hadrava
