Site_name,PlatsID,Visit,Transect_Grassland,plantsp_abund,Flw_abund
Langholmsbryggan_Engso,11,4,C,Polygala_vulgaris,2
Langholmsbryggan_Engso,11,4,D,Polygala_vulgaris,2
Langholmsbryggan_Engso,11,3,D,Polygala_vulgaris,4
Langholmsbryggan_Engso,11,4,D,Polygala_vulgaris,16
Blankhemshagen_Kungsor,12,2,B,Polygala_vulgaris,2
Blankhemshagen_Kungsor,12,3,B,Polygala_vulgaris,1
Blankhemshagen_Kungsor,12,4,B,Polygala_vulgaris,170
S_Lunger,16,4,B,Polygala_vulgaris,5
S_Lunger,16,4,C,Polygala_vulgaris,5
S_Lunger,16,4,C,Polygala_vulgaris,6
S_Lunger,16,4,D,Polygala_vulgaris,3
Kramnas,17,2,C,Polygala_vulgaris,3
Kramnas,17,2,C,Polygala_vulgaris,100
Sparreholm,18,1,D,Polygala_vulgaris,4
Sparreholm,18,2,D,Polygala_vulgaris,27
Sparreholm,18,3,D,Polygala_vulgaris,4
Eke_Vidbo,24,5,A,Polygala_vulgaris,8
Eke_Vidbo,24,3,A,Polygala_vulgaris,92
Forsbacka_Rimbo,27,5,C,Polygala_vulgaris,8
Forsbacka_Rimbo,27,5,C,Polygala_vulgaris,14
Ekeby_Norrtalje,28,1,A,Polygala_vulgaris,7
Rocksta_Norrtalje,29,3,A,Polygala_vulgaris,1
Rocksta_Norrtalje,29,3,D,Polygala_vulgaris,1
Malmberga_Havero,30,2,A,Polygala_vulgaris,22
Malmberga_Havero,30,3,A,Polygala_vulgaris,21
Malmberga_Havero,30,5,A,Polygala_vulgaris,4
Malmberga_Havero,30,2,C,Polygala_vulgaris,5
Malmberga_Havero,30,3,C,Polygala_vulgaris,13
Malmberga_Havero,30,5,C,Polygala_vulgaris,24
Bullerum_Og,32,5,B,Polygala_vulgaris,1
Laby,1,3,D,Potentilla_argentea,2
Forkarby,2,5,C,Potentilla_argentea,2
Forkarby,2,5,C,Potentilla_argentea,5
Tjarns_Hage,9,4,B,Potentilla_argentea,15
Tjarns_Hage,9,3,B,Potentilla_argentea,30
Langholmsbryggan_Engso,11,4,A,Potentilla_argentea,15
Langholmsbryggan_Engso,11,3,A,Potentilla_argentea,39
Langholmsbryggan_Engso,11,4,A,Potentilla_argentea,43
Langholmsbryggan_Engso,11,5,A,Potentilla_argentea,19
Langholmsbryggan_Engso,11,5,D,Potentilla_argentea,1
Reutersberg,14,5,D,Potentilla_argentea,2
Eke_Vidbo,24,5,A,Potentilla_argentea,1
Norrby_Vidbo,25,5,A,Potentilla_argentea,12
Andeberga_Balsta,26,3,A,Potentilla_argentea,4
Andeberga_Balsta,26,3,B,Potentilla_argentea,2
Langalma_Oregrund,31,4,C,Potentilla_argentea,6
Langalma_Oregrund,31,4,D,Potentilla_argentea,6
Focksta_2,39,5,D,Potentilla_argentea,1
Focksta_2,39,5,D,Potentilla_argentea,1
Focksta_2,39,5,D,Potentilla_argentea,1
Laby,1,3,B,Potentilla_erecta,4
Laby,1,4,B,Potentilla_erecta,9
Laby,1,4,D,Potentilla_erecta,1
Forkarby,2,5,B,Potentilla_erecta,7
Forkarby,2,5,B,Potentilla_erecta,1
Forkarby,2,3,D,Potentilla_erecta,2
Paris_Vange,4,4,D,Potentilla_erecta,1
Paris_Vange,4,5,D,Potentilla_erecta,2
Tjalinge_Skogstibble,5,4,D,Potentilla_erecta,1
Kungs_Husby,8,2,D,Potentilla_erecta,2
Tjarns_Hage,9,2,B,Potentilla_erecta,1
Sjoangen_Engso,10,4,B,Potentilla_erecta,1
Sjoangen_Engso,10,5,B,Potentilla_erecta,2
Sjoangen_Engso,10,3,C,Potentilla_erecta,11
Sjoangen_Engso,10,3,D,Potentilla_erecta,3
Sjoangen_Engso,10,5,D,Potentilla_erecta,1
Sjoangen_Engso,10,4,D,Potentilla_erecta,4
Sjoangen_Engso,10,5,D,Potentilla_erecta,1
Langholmsbryggan_Engso,11,4,B,Potentilla_erecta,4
Langholmsbryggan_Engso,11,3,B,Potentilla_erecta,4
Langholmsbryggan_Engso,11,5,C,Potentilla_erecta,1
Langholmsbryggan_Engso,11,4,D,Potentilla_erecta,9
Langholmsbryggan_Engso,11,5,D,Potentilla_erecta,12
Langholmsbryggan_Engso,11,3,D,Potentilla_erecta,4
Langholmsbryggan_Engso,11,5,D,Potentilla_erecta,21
Langholmsbryggan_Engso,11,3,D,Potentilla_erecta,2
Blankhemshagen_Kungsor,12,2,A,Potentilla_erecta,7
Blankhemshagen_Kungsor,12,3,A,Potentilla_erecta,17
Blankhemshagen_Kungsor,12,3,B,Potentilla_erecta,2
Blankhemshagen_Kungsor,12,3,B,Potentilla_erecta,3
Blankhemshagen_Kungsor,12,4,B,Potentilla_erecta,17
Blankhemshagen_Kungsor,12,2,D,Potentilla_erecta,7
Blankhemshagen_Kungsor,12,3,D,Potentilla_erecta,9
Blankhemshagen_Kungsor,12,2,D,Potentilla_erecta,1
Blankhemshagen_Kungsor,12,4,D,Potentilla_erecta,4
Jordmarken_Kungsor,13,5,B,Potentilla_erecta,2
Jordmarken_Kungsor,13,3,C,Potentilla_erecta,3
Jordmarken_Kungsor,13,5,C,Potentilla_erecta,1
Tyringe,15,3,B,Potentilla_erecta,9
Tyringe,15,4,B,Potentilla_erecta,3
Tyringe,15,2,C,Potentilla_erecta,3
Tyringe,15,4,C,Potentilla_erecta,3
Tyringe,15,2,C,Potentilla_erecta,2
S_Lunger,16,4,A,Potentilla_erecta,1
S_Lunger,16,3,A,Potentilla_erecta,8
S_Lunger,16,4,A,Potentilla_erecta,2
S_Lunger,16,5,A,Potentilla_erecta,14
S_Lunger,16,5,D,Potentilla_erecta,1
Kramnas,17,2,C,Potentilla_erecta,13
Kramnas,17,3,C,Potentilla_erecta,1
Kramnas,17,5,C,Potentilla_erecta,1
Kramnas,17,5,C,Potentilla_erecta,1
Sparreholm,18,1,A,Potentilla_erecta,1
Sparreholm,18,2,A,Potentilla_erecta,3
Sparreholm,18,1,C,Potentilla_erecta,2
Sparreholm,18,2,C,Potentilla_erecta,3
Sparreholm,18,3,C,Potentilla_erecta,4
Sparreholm,18,4,C,Potentilla_erecta,5
Sparreholm,18,5,C,Potentilla_erecta,4
Sparreholm,18,2,C,Potentilla_erecta,19
Sparreholm,18,3,C,Potentilla_erecta,11
Sparreholm,18,4,C,Potentilla_erecta,5
Sparreholm,18,5,C,Potentilla_erecta,5
Sparreholm,18,2,D,Potentilla_erecta,3
Gran_rasbo,19,2,B,Potentilla_erecta,14
Gran_rasbo,19,3,B,Potentilla_erecta,12
Gran_rasbo,19,4,B,Potentilla_erecta,17
Gran_rasbo,19,5,B,Potentilla_erecta,60
Gran_rasbo,19,2,C,Potentilla_erecta,1
Gran_rasbo,19,3,C,Potentilla_erecta,7
Gran_rasbo,19,3,C,Potentilla_erecta,4
Gran_rasbo,19,4,C,Potentilla_erecta,5
Ahlezons_hage,20,4,A,Potentilla_erecta,8
Ahlezons_hage,20,4,B,Potentilla_erecta,6
Ahlezons_hage,20,4,B,Potentilla_erecta,1
Ahlezons_hage,20,5,C,Potentilla_erecta,6
Ahlezons_hage,20,5,D,Potentilla_erecta,18
Eke_Vidbo,24,5,A,Potentilla_erecta,1
Eke_Vidbo,24,2,A,Potentilla_erecta,3
Eke_Vidbo,24,3,A,Potentilla_erecta,3
Eke_Vidbo,24,4,A,Potentilla_erecta,30
Eke_Vidbo,24,5,A,Potentilla_erecta,5
Eke_Vidbo,24,2,A,Potentilla_erecta,2
Eke_Vidbo,24,3,A,Potentilla_erecta,1
Eke_Vidbo,24,4,A,Potentilla_erecta,1
Eke_Vidbo,24,2,B,Potentilla_erecta,24
Eke_Vidbo,24,3,B,Potentilla_erecta,20
Eke_Vidbo,24,4,B,Potentilla_erecta,3
Eke_Vidbo,24,5,B,Potentilla_erecta,1
Eke_Vidbo,24,2,B,Potentilla_erecta,1
Eke_Vidbo,24,3,B,Potentilla_erecta,19
Forsbacka_Rimbo,27,3,A,Potentilla_erecta,3
Forsbacka_Rimbo,27,4,A,Potentilla_erecta,20
Forsbacka_Rimbo,27,5,A,Potentilla_erecta,27
Forsbacka_Rimbo,27,3,A,Potentilla_erecta,1
Forsbacka_Rimbo,27,5,A,Potentilla_erecta,4
Forsbacka_Rimbo,27,3,B,Potentilla_erecta,4
Forsbacka_Rimbo,27,4,C,Potentilla_erecta,2
Forsbacka_Rimbo,27,5,C,Potentilla_erecta,4
Forsbacka_Rimbo,27,3,C,Potentilla_erecta,16
Forsbacka_Rimbo,27,4,C,Potentilla_erecta,32
Forsbacka_Rimbo,27,5,C,Potentilla_erecta,35
Forsbacka_Rimbo,27,5,D,Potentilla_erecta,4
Forsbacka_Rimbo,27,4,D,Potentilla_erecta,8
Forsbacka_Rimbo,27,5,D,Potentilla_erecta,8
Rocksta_Norrtalje,29,4,A,Potentilla_erecta,8
Rocksta_Norrtalje,29,3,A,Potentilla_erecta,1
Rocksta_Norrtalje,29,3,D,Potentilla_erecta,1
Rocksta_Norrtalje,29,4,D,Potentilla_erecta,17
Malmberga_Havero,30,3,A,Potentilla_erecta,6
Malmberga_Havero,30,3,A,Potentilla_erecta,2
Malmberga_Havero,30,4,A,Potentilla_erecta,10
Malmberga_Havero,30,2,A,Potentilla_erecta,2
Malmberga_Havero,30,4,D,Potentilla_erecta,6
Langalma_Oregrund,31,5,B,Potentilla_erecta,38
Langalma_Oregrund,31,4,B,Potentilla_erecta,3
Langalma_Oregrund,31,5,C,Potentilla_erecta,6
Langalma_Oregrund,31,3,D,Potentilla_erecta,1
Langalma_Oregrund,31,4,D,Potentilla_erecta,5
Langalma_Oregrund,31,5,D,Potentilla_erecta,5
Bullerum_Og,32,5,C,Potentilla_erecta,7
Stubbetorp_Og,33,5,A,Potentilla_erecta,2
Stubbetorp_Og,33,2,B,Potentilla_erecta,3
Stubbetorp_Og,33,5,B,Potentilla_erecta,16
Norrang_Ryckelsby_Og,34,3,A,Potentilla_erecta,13
Norrang_Ryckelsby_Og,34,4,A,Potentilla_erecta,19
Norrang_Ryckelsby_Og,34,5,A,Potentilla_erecta,7
Norrang_Ryckelsby_Og,34,2,A,Potentilla_erecta,4
Norrang_Ryckelsby_Og,34,3,A,Potentilla_erecta,12
Norrang_Ryckelsby_Og,34,4,A,Potentilla_erecta,3
Norrang_Ryckelsby_Og,34,5,A,Potentilla_erecta,38
Norrang_Ryckelsby_Og,34,2,B,Potentilla_erecta,21
Norrang_Ryckelsby_Og,34,3,B,Potentilla_erecta,13
Norrang_Ryckelsby_Og,34,4,B,Potentilla_erecta,23
Norrang_Ryckelsby_Og,34,5,B,Potentilla_erecta,32
Norrang_Ryckelsby_Og,34,3,B,Potentilla_erecta,4
Norrang_Ryckelsby_Og,34,5,B,Potentilla_erecta,2
Norrang_Ryckelsby_Og,34,3,B,Potentilla_erecta,4
Norrang_Ryckelsby_Og,34,5,B,Potentilla_erecta,5
Norrang_Ryckelsby_Og,34,4,C,Potentilla_erecta,5
Norrang_Ryckelsby_Og,34,4,C,Potentilla_erecta,17
Norrang_Ryckelsby_Og,34,2,D,Potentilla_erecta,9
Norrang_Ryckelsby_Og,34,3,D,Potentilla_erecta,31
Norrang_Ryckelsby_Og,34,4,D,Potentilla_erecta,52
Norrang_Ryckelsby_Og,34,5,D,Potentilla_erecta,10
Norrang_Ryckelsby_Og,34,2,D,Potentilla_erecta,8
Norrang_Ryckelsby_Og,34,4,D,Potentilla_erecta,18
Johns_Hage_Valla,35,5,C,Potentilla_erecta,3
Johns_Hage_Valla,35,3,C,Potentilla_erecta,19
Johns_Hage_Valla,35,5,C,Potentilla_erecta,4
Johns_Hage_Valla,35,3,D,Potentilla_erecta,4
Sattra_Og,36,3,C,Potentilla_erecta,4
Sattra_Og,36,5,C,Potentilla_erecta,8
Bonderyd_Odeshog_Og,37,4,B,Potentilla_erecta,3
Bonderyd_Odeshog_Og,37,4,B,Potentilla_erecta,3
Bonderyd_Odeshog_Og,37,3,B,Potentilla_erecta,3
Bonderyd_Odeshog_Og,37,4,B,Potentilla_erecta,6
Bonderyd_Odeshog_Og,37,3,C,Potentilla_erecta,5
Bonderyd_Odeshog_Og,37,4,C,Potentilla_erecta,4
Bonderyd_Odeshog_Og,37,5,C,Potentilla_erecta,1
Bonderyd_Odeshog_Og,37,4,D,Potentilla_erecta,4
Bonderyd_Odeshog_Og,37,3,D,Potentilla_erecta,3
Bonderyd_Odeshog_Og,37,4,D,Potentilla_erecta,3
Bonderyd_Odeshog_Og,37,3,D,Potentilla_erecta,1
Bonderyd_Odeshog_Og,37,4,D,Potentilla_erecta,4
Bonderyd_Odeshog_Og,37,5,D,Potentilla_erecta,1
Bonderyd_Odeshog_Og,37,2,D,Potentilla_erecta,16
Focksta_2,39,3,A,Potentilla_erecta,7
Focksta_2,39,2,A,Potentilla_erecta,1
Focksta_2,39,3,B,Potentilla_erecta,3
Focksta_2,39,3,C,Potentilla_erecta,2
Focksta_2,39,3,D,Potentilla_erecta,1
Langholmsbryggan_Engso,11,4,C,Potentilla_reptans,7
Forkarby,2,1,C,Primula_veris,35
Forkarby,2,1,C,Primula_veris,14
Forkarby,2,1,D,Primula_veris,5
Forkarby,2,2,D,Primula_veris,5
Tjarns_Hage,9,1,A,Primula_veris,9
Tjarns_Hage,9,1,A,Primula_veris,6
Sjoangen_Engso,10,1,A,Primula_veris,8
Sjoangen_Engso,10,2,B,Primula_veris,70
Sjoangen_Engso,10,1,B,Primula_veris,8
Sjoangen_Engso,10,1,B,Primula_veris,17
Langholmsbryggan_Engso,11,2,D,Primula_veris,3
Kramnas,17,1,A,Primula_veris,3
Kramnas,17,1,C,Primula_veris,1
Kramnas,17,1,D,Primula_veris,12
Kramnas,17,1,D,Primula_veris,3
Ahlezons_hage,20,1,C,Primula_veris,6
Ahlezons_hage,20,1,D,Primula_veris,9
Ahlezons_hage,20,1,D,Primula_veris,2
Eke_Vidbo,24,2,A,Primula_veris,2
Eke_Vidbo,24,2,B,Primula_veris,2
Ekeby_Norrtalje,28,1,A,Primula_veris,5
Bullerum_Og,32,1,D,Primula_veris,35
Bullerum_Og,32,1,D,Primula_veris,32
Johns_Hage_Valla,35,1,D,Primula_veris,4
Focksta_2,39,1,A,Primula_veris,61
Focksta_2,39,1,A,Primula_veris,8
Focksta_2,39,1,A,Primula_veris,66
Focksta_2,39,1,B,Primula_veris,9
Focksta_2,39,2,B,Primula_veris,4
Langholmsbryggan_Engso,11,4,B,Prunella_vulgaris,11
Langholmsbryggan_Engso,11,4,C,Prunella_vulgaris,2
Langholmsbryggan_Engso,11,4,D,Prunella_vulgaris,2
Langholmsbryggan_Engso,11,4,D,Prunella_vulgaris,4
Blankhemshagen_Kungsor,12,4,B,Prunella_vulgaris,9
S_Lunger,16,4,A,Prunella_vulgaris,42
S_Lunger,16,5,C,Prunella_vulgaris,1
Kramnas,17,4,A,Prunella_vulgaris,7
Kramnas,17,4,A,Prunella_vulgaris,1
Kramnas,17,5,B,Prunella_vulgaris,7
Kramnas,17,4,C,Prunella_vulgaris,2
Kramnas,17,4,C,Prunella_vulgaris,1
Kramnas,17,4,C,Prunella_vulgaris,1
Kramnas,17,5,C,Prunella_vulgaris,4
Kramnas,17,4,D,Prunella_vulgaris,11
Kramnas,17,4,D,Prunella_vulgaris,3
Sparreholm,18,4,B,Prunella_vulgaris,3
Sparreholm,18,4,B,Prunella_vulgaris,2
Rocksta_Norrtalje,29,4,C,Prunella_vulgaris,2
Bullerum_Og,32,5,B,Prunella_vulgaris,2
Johns_Hage_Valla,35,5,C,Prunella_vulgaris,1
Sattra_Og,36,5,A,Prunella_vulgaris,3
Sattra_Og,36,5,C,Prunella_vulgaris,8
Sattra_Og,36,5,C,Prunella_vulgaris,20
Focksta_2,39,5,B,Prunella_vulgaris,10
Focksta_2,39,5,B,Prunella_vulgaris,12
Graneberg_Litslena,7,1,B,Prunus_spinosa,40
Laby,1,4,B,Ranunculus_acris,2
Laby,1,3,B,Ranunculus_acris,1
Laby,1,3,B,Ranunculus_acris,10
Laby,1,4,B,Ranunculus_acris,3
Storsatra_Vange,3,2,A,Ranunculus_acris,7
Storsatra_Vange,3,2,A,Ranunculus_acris,11
Storsatra_Vange,3,2,B,Ranunculus_acris,4
Storsatra_Vange,3,3,B,Ranunculus_acris,2
Storsatra_Vange,3,2,D,Ranunculus_acris,3
Storsatra_Vange,3,3,D,Ranunculus_acris,1
Paris_Vange,4,3,A,Ranunculus_acris,5
Paris_Vange,4,4,A,Ranunculus_acris,1
Paris_Vange,4,3,C,Ranunculus_acris,10
Paris_Vange,4,2,C,Ranunculus_acris,3
Paris_Vange,4,3,C,Ranunculus_acris,3
Tjalinge_Skogstibble,5,3,A,Ranunculus_acris,1
Tjalinge_Skogstibble,5,4,A,Ranunculus_acris,3
Tjalinge_Skogstibble,5,3,D,Ranunculus_acris,8
Graneberg_Litslena,7,3,A,Ranunculus_acris,1
Graneberg_Litslena,7,4,A,Ranunculus_acris,1
Graneberg_Litslena,7,1,A,Ranunculus_acris,3
Graneberg_Litslena,7,2,A,Ranunculus_acris,1
Graneberg_Litslena,7,1,B,Ranunculus_acris,5
Graneberg_Litslena,7,1,B,Ranunculus_acris,24
Graneberg_Litslena,7,3,B,Ranunculus_acris,24
Graneberg_Litslena,7,1,C,Ranunculus_acris,3
Graneberg_Litslena,7,2,C,Ranunculus_acris,29
Graneberg_Litslena,7,3,C,Ranunculus_acris,9
Graneberg_Litslena,7,4,C,Ranunculus_acris,2
Graneberg_Litslena,7,1,C,Ranunculus_acris,21
Graneberg_Litslena,7,1,D,Ranunculus_acris,6
Graneberg_Litslena,7,3,D,Ranunculus_acris,21
Graneberg_Litslena,7,4,D,Ranunculus_acris,2
Graneberg_Litslena,7,2,D,Ranunculus_acris,1
Graneberg_Litslena,7,3,D,Ranunculus_acris,5
Kungs_Husby,8,3,B,Ranunculus_acris,1
Kungs_Husby,8,2,D,Ranunculus_acris,2
Tjarns_Hage,9,3,C,Ranunculus_acris,10
Tjarns_Hage,9,4,C,Ranunculus_acris,3
Tjarns_Hage,9,5,C,Ranunculus_acris,1
Tjarns_Hage,9,3,D,Ranunculus_acris,10
Sjoangen_Engso,10,3,A,Ranunculus_acris,11
Sjoangen_Engso,10,4,A,Ranunculus_acris,11
Sjoangen_Engso,10,5,A,Ranunculus_acris,4
Sjoangen_Engso,10,3,B,Ranunculus_acris,4
Sjoangen_Engso,10,3,B,Ranunculus_acris,3
Sjoangen_Engso,10,4,B,Ranunculus_acris,2
Sjoangen_Engso,10,3,B,Ranunculus_acris,2
Sjoangen_Engso,10,1,C,Ranunculus_acris,6
Sjoangen_Engso,10,3,C,Ranunculus_acris,23
Sjoangen_Engso,10,1,C,Ranunculus_acris,6
Sjoangen_Engso,10,1,C,Ranunculus_acris,4
Sjoangen_Engso,10,1,D,Ranunculus_acris,1
Langholmsbryggan_Engso,11,2,A,Ranunculus_acris,1
Langholmsbryggan_Engso,11,5,B,Ranunculus_acris,1
Langholmsbryggan_Engso,11,3,B,Ranunculus_acris,80
Langholmsbryggan_Engso,11,5,B,Ranunculus_acris,1
Langholmsbryggan_Engso,11,2,C,Ranunculus_acris,2
Langholmsbryggan_Engso,11,3,C,Ranunculus_acris,26
Langholmsbryggan_Engso,11,4,C,Ranunculus_acris,14
Langholmsbryggan_Engso,11,3,C,Ranunculus_acris,11
Langholmsbryggan_Engso,11,5,C,Ranunculus_acris,1
Langholmsbryggan_Engso,11,2,C,Ranunculus_acris,3
Langholmsbryggan_Engso,11,3,C,Ranunculus_acris,8
Langholmsbryggan_Engso,11,4,C,Ranunculus_acris,2
Langholmsbryggan_Engso,11,2,D,Ranunculus_acris,6
Langholmsbryggan_Engso,11,3,D,Ranunculus_acris,17
Langholmsbryggan_Engso,11,3,D,Ranunculus_acris,48
Blankhemshagen_Kungsor,12,3,B,Ranunculus_acris,2
Blankhemshagen_Kungsor,12,2,B,Ranunculus_acris,10
Blankhemshagen_Kungsor,12,3,B,Ranunculus_acris,3
Blankhemshagen_Kungsor,12,4,C,Ranunculus_acris,1
Blankhemshagen_Kungsor,12,3,C,Ranunculus_acris,6
Blankhemshagen_Kungsor,12,4,C,Ranunculus_acris,2
Blankhemshagen_Kungsor,12,2,C,Ranunculus_acris,1
Blankhemshagen_Kungsor,12,3,C,Ranunculus_acris,4
Blankhemshagen_Kungsor,12,4,C,Ranunculus_acris,1
Blankhemshagen_Kungsor,12,4,D,Ranunculus_acris,2
Jordmarken_Kungsor,13,3,A,Ranunculus_acris,4
Jordmarken_Kungsor,13,2,A,Ranunculus_acris,3
Jordmarken_Kungsor,13,3,A,Ranunculus_acris,3
Jordmarken_Kungsor,13,4,B,Ranunculus_acris,1
Jordmarken_Kungsor,13,2,C,Ranunculus_acris,2
Jordmarken_Kungsor,13,3,C,Ranunculus_acris,18
Jordmarken_Kungsor,13,2,C,Ranunculus_acris,1
Jordmarken_Kungsor,13,2,D,Ranunculus_acris,3
Jordmarken_Kungsor,13,3,D,Ranunculus_acris,4
Jordmarken_Kungsor,13,3,D,Ranunculus_acris,2
Jordmarken_Kungsor,13,3,D,Ranunculus_acris,3
Reutersberg,14,2,A,Ranunculus_acris,4
Reutersberg,14,3,B,Ranunculus_acris,1
Reutersberg,14,2,B,Ranunculus_acris,3
Reutersberg,14,1,D,Ranunculus_acris,2
Reutersberg,14,2,D,Ranunculus_acris,3
Reutersberg,14,4,D,Ranunculus_acris,2
Reutersberg,14,2,D,Ranunculus_acris,5
Tyringe,15,2,A,Ranunculus_acris,4
Tyringe,15,3,A,Ranunculus_acris,3
S_Lunger,16,3,A,Ranunculus_acris,8
S_Lunger,16,4,A,Ranunculus_acris,1
S_Lunger,16,2,A,Ranunculus_acris,1
S_Lunger,16,2,B,Ranunculus_acris,2
S_Lunger,16,3,B,Ranunculus_acris,1
S_Lunger,16,4,B,Ranunculus_acris,1
S_Lunger,16,2,B,Ranunculus_acris,125
S_Lunger,16,3,B,Ranunculus_acris,13
S_Lunger,16,4,B,Ranunculus_acris,2
S_Lunger,16,2,B,Ranunculus_acris,2
S_Lunger,16,3,B,Ranunculus_acris,5
S_Lunger,16,4,B,Ranunculus_acris,8
S_Lunger,16,5,B,Ranunculus_acris,4
S_Lunger,16,2,C,Ranunculus_acris,3
S_Lunger,16,1,C,Ranunculus_acris,5
S_Lunger,16,2,C,Ranunculus_acris,55
S_Lunger,16,3,C,Ranunculus_acris,46
S_Lunger,16,5,C,Ranunculus_acris,1
S_Lunger,16,2,C,Ranunculus_acris,3
S_Lunger,16,3,C,Ranunculus_acris,19
S_Lunger,16,4,C,Ranunculus_acris,8
S_Lunger,16,5,C,Ranunculus_acris,1
S_Lunger,16,2,D,Ranunculus_acris,17
S_Lunger,16,3,D,Ranunculus_acris,28
S_Lunger,16,4,D,Ranunculus_acris,1
S_Lunger,16,2,D,Ranunculus_acris,1
S_Lunger,16,3,D,Ranunculus_acris,2
Kramnas,17,2,A,Ranunculus_acris,8
Kramnas,17,3,A,Ranunculus_acris,1
Kramnas,17,2,A,Ranunculus_acris,9
Kramnas,17,3,A,Ranunculus_acris,2
Kramnas,17,4,A,Ranunculus_acris,2
Kramnas,17,2,B,Ranunculus_acris,4
Kramnas,17,3,B,Ranunculus_acris,3
Kramnas,17,2,C,Ranunculus_acris,2
Kramnas,17,2,C,Ranunculus_acris,17
Kramnas,17,2,C,Ranunculus_acris,7
Kramnas,17,2,D,Ranunculus_acris,8
Kramnas,17,3,D,Ranunculus_acris,2
Kramnas,17,4,D,Ranunculus_acris,2
Kramnas,17,2,D,Ranunculus_acris,19
Kramnas,17,3,D,Ranunculus_acris,3
Kramnas,17,2,D,Ranunculus_acris,1
Sparreholm,18,1,B,Ranunculus_acris,15
Sparreholm,18,2,B,Ranunculus_acris,2
Sparreholm,18,3,B,Ranunculus_acris,2
Sparreholm,18,1,C,Ranunculus_acris,1
Sparreholm,18,1,D,Ranunculus_acris,1
Sparreholm,18,2,D,Ranunculus_acris,1
Gran_rasbo,19,1,A,Ranunculus_acris,2
Ahlezons_hage,20,5,C,Ranunculus_acris,3
Ahlezons_hage,20,5,D,Ranunculus_acris,1
Borgardalsbadet,21,3,D,Ranunculus_acris,3
Borgardalsbadet,21,5,D,Ranunculus_acris,6
Borgardalsbadet,21,3,D,Ranunculus_acris,29
St_Tadinge,22,2,A,Ranunculus_acris,2
St_Tadinge,22,4,A,Ranunculus_acris,2
St_Tadinge,22,1,C,Ranunculus_acris,1
Haknas_vassunda,23,2,A,Ranunculus_acris,4
Haknas_vassunda,23,3,A,Ranunculus_acris,2
Haknas_vassunda,23,2,D,Ranunculus_acris,10
Haknas_vassunda,23,3,D,Ranunculus_acris,6
Eke_Vidbo,24,3,A,Ranunculus_acris,4
Eke_Vidbo,24,3,A,Ranunculus_acris,8
Eke_Vidbo,24,3,C,Ranunculus_acris,4
Eke_Vidbo,24,3,D,Ranunculus_acris,5
Eke_Vidbo,24,3,D,Ranunculus_acris,21
Norrby_Vidbo,25,3,A,Ranunculus_acris,1
Norrby_Vidbo,25,3,A,Ranunculus_acris,1
Andeberga_Balsta,26,3,A,Ranunculus_acris,1
Andeberga_Balsta,26,3,B,Ranunculus_acris,2
Andeberga_Balsta,26,3,B,Ranunculus_acris,2
Andeberga_Balsta,26,4,B,Ranunculus_acris,2
Andeberga_Balsta,26,3,C,Ranunculus_acris,3
Andeberga_Balsta,26,3,C,Ranunculus_acris,2
Andeberga_Balsta,26,4,C,Ranunculus_acris,1
Andeberga_Balsta,26,3,D,Ranunculus_acris,2
Andeberga_Balsta,26,4,D,Ranunculus_acris,3
Andeberga_Balsta,26,3,D,Ranunculus_acris,5
Forsbacka_Rimbo,27,5,A,Ranunculus_acris,2
Forsbacka_Rimbo,27,2,B,Ranunculus_acris,1
Forsbacka_Rimbo,27,3,B,Ranunculus_acris,15
Forsbacka_Rimbo,27,4,D,Ranunculus_acris,1
Ekeby_Norrtalje,28,1,B,Ranunculus_acris,27
Ekeby_Norrtalje,28,5,B,Ranunculus_acris,1
Ekeby_Norrtalje,28,1,B,Ranunculus_acris,4
Ekeby_Norrtalje,28,2,B,Ranunculus_acris,1
Ekeby_Norrtalje,28,2,C,Ranunculus_acris,2
Ekeby_Norrtalje,28,2,D,Ranunculus_acris,4
Malmberga_Havero,30,2,A,Ranunculus_acris,4
Malmberga_Havero,30,2,A,Ranunculus_acris,9
Malmberga_Havero,30,4,A,Ranunculus_acris,1
Malmberga_Havero,30,2,B,Ranunculus_acris,3
Malmberga_Havero,30,2,B,Ranunculus_acris,9
Malmberga_Havero,30,3,B,Ranunculus_acris,15
Malmberga_Havero,30,4,B,Ranunculus_acris,2
Malmberga_Havero,30,3,D,Ranunculus_acris,17
Malmberga_Havero,30,2,D,Ranunculus_acris,2
Malmberga_Havero,30,2,D,Ranunculus_acris,3
Malmberga_Havero,30,2,D,Ranunculus_acris,4
Langalma_Oregrund,31,3,B,Ranunculus_acris,9
Langalma_Oregrund,31,2,B,Ranunculus_acris,5
Langalma_Oregrund,31,3,B,Ranunculus_acris,3
Langalma_Oregrund,31,4,B,Ranunculus_acris,1
Langalma_Oregrund,31,2,C,Ranunculus_acris,5
Langalma_Oregrund,31,2,C,Ranunculus_acris,12
Langalma_Oregrund,31,2,C,Ranunculus_acris,75
Langalma_Oregrund,31,2,D,Ranunculus_acris,2
Bullerum_Og,32,3,A,Ranunculus_acris,3
Bullerum_Og,32,2,B,Ranunculus_acris,27
Bullerum_Og,32,3,B,Ranunculus_acris,18
Bullerum_Og,32,2,B,Ranunculus_acris,10
Bullerum_Og,32,3,B,Ranunculus_acris,5
Bullerum_Og,32,2,B,Ranunculus_acris,53
Bullerum_Og,32,3,C,Ranunculus_acris,4
Bullerum_Og,32,2,C,Ranunculus_acris,14
