Pollinator_accepted_name,Interaction_percent,Cumulative_percentage
Bombus terrestris,3.805519764320273,13.554748247695002
Bombus pascuorum,2.4801325298312165,22.38864588711133
Bombus lapidarius,1.79178482220426,28.77074181175509
Episyrphus balteatus,1.1591914115262896,32.899625309207
Sphaerophoria scripta,1.1418515584081836,36.96674658803333
Bombus lucorum,1.0955230277695525,40.86885188786515
Eristalis tenax,1.0242962464997951,44.51725699734264
Halictus scabiosae,0.6985737748504549,47.005482584637996
Bombus soroeensis,0.6875474067138133,49.454433735474
Bombus pratorum,0.635972458977909,51.71968187706468
Bombus hortorum,0.6237011783097112,53.94122137162802
Bombus wurflenii,0.49654225544360236,55.70983792960374
Anthophora plumipes,0.45439307401805307,57.32832478692035
Lasioglossum pauxillum,0.3280344520650876,58.496739271585895
Bombus ruderarius,0.32456648144146644,59.65280131252633
Bombus sylvarum,0.30073529869453136,60.723979894022364
Lasioglossum malachurum,0.29717840574722765,61.782489302467006
Lasioglossum villosulum,0.2683675728740673,62.738378409195285
Lasioglossum glabriusculum,0.23457708987468176,63.57391037193525
Halictus simplex,0.2303088183379173,64.39423932701352
Syritta pipiens,0.22675192539061353,65.2018991090404
Melanostoma mellinum,0.20985668389092077,65.94938031907313
Thricops beckeri,0.20069768455161363,66.66423840849848
Bombus hypnorum,0.1885153262070983,67.33570458022278
Eupeodes corollae,0.187270413675542,68.00273654137911
Andrena flavipes,0.16237216304441582,68.5810842911756
Lasioglossum morio,0.1517014842025046,69.1214245218179
Eristalis arbustorum,0.15027872702358308,69.65669708323964
Oxythyrea cinctella,0.1444098536605319,70.17106550912655
Lasioglossum leucopus,0.1376517570606548,70.66136250621581
Lasioglossum calceatum,0.12413556386090059,71.10351664570975
Syrphus vitripennis,0.11915591373467535,71.52793394293171
Lasioglossum subhirtum,0.11631039937683235,71.94221590171256
Maniola jurtina,0.1143541082558153,72.34952981531512
Syrphus ribesii,0.11097505995587675,72.74480801451887
Helophilus pendulus,0.10261636152971296,73.11031365705182
Eristalis pertinax,0.09763671140348772,73.4580824573128
Andrena ovatula,0.08918909065364132,73.77576197157671
Thricops nigritellus,0.08589896467738536,74.08172250076807
Scaeva pyrastri,0.08518758608792461,74.38514919534914
Flavipanurgus venustus,0.08474297446951165,74.6869922432988
Xylocopa violacea,0.08234207173008162,74.98028359943875
Bombus bohemicus,0.08216422708271644,75.27294149692614
Platycheirus albimanus,0.08091931455116012,75.56116518384553
Bombus monticola,0.07433906259864821,75.82595090061984
Halictus maculatus,0.07238277147763114,76.08376857221587
Anthaxia mundula,0.07007079106188371,76.33335128132849
Lasioglossum leucozonium,0.06927049014874037,76.58008342650454
Bombus jonellus,0.06793665529350147,76.82206463178632
Bombus subterraneus,0.06473545164092809,77.05264358132183
Issoria lathonia,0.0633126944620066,77.27815486163679
Andrena minutula,0.06242347122518067,77.50049884868889
Andrena haemorrhoa,0.06153424798835473,77.71967554247816
Psilothrix viridicoerulea,0.06153424798835473,77.93885223626741
Vanessa cardui,0.06117855869362435,78.15676201275151
Seladonia tumulorum,0.06082286939889398,78.37340487193049
Panurgus calcaratus,0.05726597645159024,78.57737855805807
Bombus humilis,0.056376753214764305,78.77818495092279
Bombus rupestris,0.05522076300689059,78.9748738625458
Rhingia campestris,0.05477615138847762,79.1699791275374
Oedemera flavipes,0.054598306741112435,79.36445093387641
Syrphus torvus,0.0537090835042865,79.55575544695259
Lasioglossum albipes,0.05353123885692132,79.74642650137619
Sphaerophoria interrupta,0.05353123885692132,79.93709755579978
Myathropa florea,0.052997704914825756,80.12586823426568
Lasioglossum politum,0.052108481677999814,80.31147161946872
Thricops longipes,0.04935188964383942,80.48725639555691
Melanargia galathea,0.048018054788600516,80.65829023175084
Seladonia subaurata,0.047929132464917916,80.82900733861848
Lasioglossum interruptum,0.047306676199139766,80.99750734020213
Andrena nigroaenea,0.04703990922809199,81.16505715380693
Bombus veteranus,0.046506375285996424,81.330706591454
Heriades truncorum,0.0453503850781227,81.49223854785939
Bombus schrencki,0.04472792881234455,81.65155339898077
Hylaeus communis,0.042682715367644904,81.80358347559759
Aphantopus hyperantus,0.039837201009801905,81.94547821377328
Oxythyrea funesta,0.03965935636243672,82.08673949329642
Osmia bicolor,0.03894797777297598,82.22546693820928
Anthidium oblongatum,0.03770306524141966,82.35976017255413
Ceratina cucurbitina,0.037169531299324106,82.49215303094128
Pieris rapae,0.037169531299324106,82.62454588932843
Eucera longicornis,0.036724919680911135,82.75535510108416
Bombus campestris,0.03654707503354595,82.88553085418732
Lasioglossum lineare,0.036280308062498164,83.01475641931162
Anthidium florentinum,0.03610246341513298,83.14334852578335
Osmia caerulescens,0.03610246341513298,83.27194063225508
Hylaeus punctatus,0.03592461876776779,83.39989928007424
Drymeia alpicola,0.03548000714935482,83.52627428126198
Colletes similis,0.03432401694148111,83.64853180120801
Lasioglossum laticeps,0.03432401694148111,83.77078932115403
Brassicogethes aeneus,0.03405724997043333,83.8920966531212
Autographa gamma,0.03387940532306814,84.01277052643582
Heliotaurus ruficollis,0.03343479370465517,84.13186075311899
Bombus vestalis,0.032367725820464044,84.24715022788675
Andrena minutuloides,0.031478502583638115,84.35927240939165
Colletes daviesanus,0.031478502583638115,84.47139459089657
Lasioglossum fulvicorne,0.03094496864154255,84.58161639644376
Eristalis nemorum,0.0303225123757644,84.68962109670696
Ceratina cyanea,0.02987790075735143,84.79604215033874
Bombus muscorum,0.029700056109986245,84.90182974531794
Parasyrphus annulatus,0.029700056109986245,85.00761734029716
Aglais urticae,0.029255444491573277,85.11182128864493
Melanostoma scalare,0.028988677520525495,85.21507504901386
Vespula vulgaris,0.028988677520525495,85.31832880938279
Eupeodes luniger,0.028455143578429935,85.419682193794
Bombus cryptarum,0.02827729893106475,85.52040211955264
Botanophila fugax,0.02827729893106475,85.6211220453113
Polyommatus icarus,0.02738807569423881,85.71867467780709
Sphaerophoria taeniata,0.02685454175214325,85.81432693434517
Osmia aurulenta,0.025520706896904343,85.90522825098898
Bombus barbutellus,0.025253939925856568,85.99517937965393
Pieris brassicae,0.024898250631126193,86.08386359101375
Lasioglossum nitidulum,0.02463148366007841,86.17159761439471
Eucera nigrescens,0.024364716689030633,86.25838144979681
Bombus argillaceus,0.024186872041665444,86.34453182654634
Pipizella viduata,0.024186872041665444,86.43068220329589
Meliscaeva cinctella,0.023297648804839508,86.51366528678257
Linepithema humile,0.023208726481156915,86.59633164094296
Thricops nigrifrons,0.02303088183379173,86.67836453645079
Bombus sylvestris,0.022764114862743948,86.75944724397976
Lasioglossum marginatum,0.022764114862743948,86.84052995150874
Bombylius posticus,0.022408425568013573,86.92034574173258
Andrena dorsata,0.021963813949600605,86.99857788532498
Andrena subopaca,0.021697046978552823,87.07585984093853
Lasioglossum fratellum,0.021519202331187638,87.1525083378995
Volucella bombylans,0.021341357683822452,87.22852337620792
Damora pandora,0.02125243536013986,87.30422168519006
Halictus rubicundus,0.020629979094361702,87.37770288888818
Cheilosia albitarsis,0.02054105677067911,87.45086736326003
Megachile centuncularis,0.02009644515226614,87.52244819100045
Bombus distinguendus,0.019918600504900952,87.5933955600883
Osmia bicornis,0.01982967818121836,87.66402619984987
Dasypoda hirtipes,0.019740755857535767,87.73434011028515
Xylocopa cantabrita,0.019385066562805392,87.80338710341529
Tropinota hirta,0.019207221915440206,87.87180063789286
Cheilosia morio,0.019029377268075017,87.93958071371786
Lasioglossum zonulum,0.019029377268075017,88.00736078954286
Helophilus trivittatus,0.018940454944392424,88.07482413604158
Volucella pellucens,0.01885153262070983,88.14197075321401
Thricops cunctans,0.01876261029702724,88.20880064106015
Polistes dominula,0.018584765649662053,88.27499707025373
Halictus compressus,0.018495843325979457,88.34087677012101
Lasioglossum puncticolle,0.018495843325979457,88.40675646998831
Bombus confusus,0.01831799867861427,88.47200271120303
Andrena limata,0.018229076354931675,88.53693222309147
Hylaeus signatus,0.018140154031249082,88.60154500565362
Bombus pyrenaeus,0.017873387060201303,88.66520760023691
Hylaeus gibbus,0.017873387060201303,88.7288701948202
Halictus sexcinctus,0.01778446473651871,88.79221606007722
Megachile argentata,0.01760662008915352,88.85492846668166
Paragus tibialis,0.01751769776547093,88.91732414395982
Seladonia confusa,0.017428775441788336,88.97940309191168
Andrena cineraria,0.01707308614705796,89.04021512255841
Lasioglossum nigripes,0.01707308614705796,89.10102715320514
Cheilosia himantopus,0.016984163823375368,89.16152245452558
Pegoplata aestiva,0.016984163823375368,89.222017755846025
Panurgus dargius,0.016895241499692775,89.28219632784018
Plebejus argus,0.016806319176010182,89.34205817050807
Melitta leporina,0.016717396852327586,89.40160328384965
Sphaerophoria rueppelli,0.0165395522049624,89.46051493853867
Andrena wilkella,0.01636170755759721,89.51879313457512
Tapinoma nigerrimum,0.016183862910232022,89.576437871959
Osmia spinulosa,0.01600601826286684,89.63344915069031
Phaonia angelicae,0.015650328968136465,89.68919351211647
Eristalis abusiva,0.015294639673406088,89.74367095623751
Scaeva selenitica,0.015294639673406088,89.79814840035853
Melitaea athalia,0.015116795026040903,89.85199238582699
Pieris napi,0.015116795026040903,89.90583637129545
Macroglossum stellatarum,0.01502787270235831,89.95936362743763
Melitta haemorrhoidalis,0.01476110573131053,90.01194069560094
Eucera clypeata,0.014405416436580155,90.06325084645913
Heriades crenulata,0.014405416436580155,90.1145609973173
Colias croceus,0.01431649411289756,90.1655544188492
Hylaeus confusus,0.01404972714184978,90.21559765240224
Oedemera natolica,0.013782960170801998,90.26469069797642
Platycheirus manicatus,0.013694037847119405,90.31346701422432
Andrena humilis,0.01351619319975422,90.36160987181964
Merodon albifrons,0.01351619319975422,90.40975272941496
Andrena fulva,0.013338348552389032,90.45726212835773
Trachusa byssina,0.013338348552389032,90.50477152730048
Hoplitis adunca,0.012893736933976063,90.55069727961181
Megachile ericetorum,0.012893736933976063,90.59662303192314
Sphecodes gibbus,0.01280481461029347,90.64223205490819
Eristalinus aeneus,0.012715892286610877,90.68752434856695
Anthidium manicatum,0.012626969962928284,90.73249991289943
Sphecodes monilicornis,0.012626969962928284,90.7774754772319
Bombus mucidus,0.01253804763924569,90.8221343122381
Saltella sphondylii,0.01253804763924569,90.8667931472443
Eriothrix rufomaculatus,0.012449125315563097,90.9111352529242
Hoplitis leucomelana,0.012449125315563097,90.95547735860411
Stenopterus rufus,0.012360202991880504,90.99950273495773
Hylaeus hyalinatus,0.012271280668197907,91.04321138198506
Lasioglossum discus,0.012271280668197907,91.0869200290124
Erebia euryale,0.012093436020832722,91.12999521738718
Eucera collaris,0.012093436020832722,91.17307040576193
Eupeodes latifasciatus,0.012093436020832722,91.2161455941367
Halictus quadricinctus,0.011915591373467534,91.2585873238589
Rhodanthidium sticticum,0.011915591373467534,91.3010290535811
Thymelicus lineola,0.011915591373467534,91.34347078330329
Andrena pilipes,0.011826669049784942,91.3855957836992
Bellardia viarum,0.011826669049784942,91.42772078409511
Nomada flavoguttata,0.011559902078737161,91.46889559651217
Oedemera lurida,0.011559902078737161,91.51007040892922
Hylaeus imparilis,0.011470979755054567,91.55092849202
Ochlodes venata,0.011470979755054567,91.59178657511077
Lasioglossum medinai,0.011382057431371974,91.63232792887526
Megachile willughbiella,0.011382057431371974,91.67286928263975
Oedemera barbara,0.011382057431371974,91.71341063640423
Ancistrocerus gazella,0.01129313510768938,91.75363526084243
Sericomyia silentis,0.011204212784006786,91.79354315595435
Andrena gravida,0.011115290460324194,91.83313432173998
Chrysotoxum bicinctum,0.011026368136641599,91.87240875819933
Rhagonycha fulva,0.010937445812959006,91.91136646533239
Lasioglossum albocinctum,0.010848523489276412,91.95000744313917
Lasioglossum lativentre,0.010848523489276412,91.98864842094594
Lasioglossum immunitum,0.010759601165593819,92.02697266942643
Lasioglossum laevigatum,0.010759601165593819,92.06529691790692
Mylabris quadripunctata,0.010759601165593819,92.10362116638741
Platycheirus clypeatus,0.010670678841911226,92.14162868554162
Bombus semenoviellus,0.010581756518228631,92.17931947536954
Xylocopa iris,0.010581756518228631,92.21701026519746
Andrena alfkenella,0.010492834194546038,92.25438432569909
Rhodanthidium septemdentatum,0.010403911870863444,92.29144165687445
Bombus ruderatus,0.010314989547180851,92.32818225872352
Anthidiellum strigatum,0.010137144899815664,92.36428940192
Coenonympha pamphilus,0.010137144899815664,92.40039654511651
Zygaena lonicerae,0.010137144899815664,92.436503688313
Lycaena virgaureae,0.009959300252450476,92.47197737285693
Megachile sicula,0.009959300252450476,92.50745105740086
Nomioides minutissimus,0.009959300252450476,92.54292474194477
Parasyrphus lineola,0.009959300252450476,92.5783984264887
Andrena tenuistriata,0.009870377928767883,92.61355538170635
Chelostoma florisomne,0.009870377928767883,92.64871233692398
Helophilus hybridus,0.00978145560508529,92.68355256281534
Lasioglossum punctatissimum,0.00978145560508529,92.7183927887067
Pararge aegeria,0.00978145560508529,92.75323301459805
Anthophora bimaculata,0.009692533281402696,92.78775651116312
Vespa velutina,0.009692533281402696,92.8222800077282
Mylabris variabilis,0.009603610957720103,92.85648677496698
Mordellistena pumila,0.009514688634037509,92.89037681287948
Zygaena filipendulae,0.009514688634037509,92.92426685079198
Andrena hattorfiana,0.009425766310354916,92.9578401593782
Bombus mendax,0.009425766310354916,92.9914134679644
Paragus haemorrhous,0.009425766310354916,93.02498677655062
Phaonia serva,0.009425766310354916,93.05856008513685
Andrena nitida,0.009247921662989728,93.09149993507049
Eristalis rupium,0.009247921662989728,93.12443978500413
Megachile versicolor,0.009070077015624541,93.15674617628521
Osmia scutellaris,0.009070077015624541,93.18905256756628
Chelostoma rapunculi,0.008981154691941948,93.22104222952107
Oedemera graeca,0.008981154691941948,93.25303189147586
Anthidium punctatum,0.008892232368259355,93.28470482410437
Eristalinus sepulchralis,0.008892232368259355,93.31637775673288
Speyeria aglaja,0.00880331004457676,93.34773396003509
Platycheirus tarsalis,0.008714387720894168,93.37877343401102
Thricops semicinereus,0.008625465397211573,93.40949617866067
Dilophus febrilis,0.00853654307352898,93.43990219398404
Platycheirus scutatus,0.00853654307352898,93.4703082093074
Andrena bicolor,0.008358698426163793,93.5000807659782
Cryptocephalus rugicollis,0.008358698426163793,93.52985332264899
Osmia niveocincta,0.008358698426163793,93.5596258793198
Scathophaga stercoraria,0.008358698426163793,93.58939843599059
Stilbum cyanurum,0.008358698426163793,93.61917099266138
Chelostoma campanularum,0.008180853778798606,93.6483100906796
Hylaeus annularis,0.008180853778798606,93.67744918869782
Osmia latreillei,0.008180853778798606,93.70658828671606
Sphecodes ephippius,0.008180853778798606,93.73572738473428
Formica fusca,0.008091931455116011,93.76454975342622
Lasioglossum minutissimum,0.00800300913143342,93.79305539279187
Dolichovespula saxonica,0.007825164484068232,93.82092757350496
Nomiapis diversipes,0.007825164484068232,93.84879975421804
Seladonia gemmea,0.007825164484068232,93.87667193493112
Coenosia means,0.007736242160385638,93.90422738631793
Conophorus virescens,0.007736242160385638,93.93178283770472
Meliscaeva auricollis,0.007736242160385638,93.95933828909152
Andrena falsifica,0.007647319836703044,93.98657701115204
Andrena morio,0.007647319836703044,94.01381573321255
Drymeia hamata,0.007647319836703044,94.04105445527307
Lasioglossum nitidiusculum,0.007647319836703044,94.06829317733357
Lucilia silvarum,0.007647319836703044,94.09553189939409
Megachile rotundata,0.007647319836703044,94.1227706214546
Gonia picea,0.007558397513020451,94.14969261418884
Osmia brevicornis,0.007469475189337858,94.17629787759678
Parasyrphus relictus,0.007469475189337858,94.20290314100473
Megachile parietina,0.007380552865655265,94.22919167508638
Cheilosia vicina,0.00729163054197267,94.25516347984176
Pyrophaena granditarsa,0.00729163054197267,94.28113528459713
Thymelicus sylvestris,0.00729163054197267,94.30710708935251
Colletes hederae,0.007202708218290077,94.3327621647816
Andrena rhyssonota,0.007113785894607484,94.3581005108844
Anthophora dalmatica,0.007113785894607484,94.3834388569872
Hylaeus brevicornis,0.007113785894607484,94.40877720309001
Hylaeus nigritus,0.007113785894607484,94.43411554919281
Sicus ferrugineus,0.007113785894607484,94.45945389529561
Vanessa atalanta,0.007113785894607484,94.48479224139842
Osmia rufohirta,0.00702486357092489,94.50981385817494
Andrena fulvago,0.006935941247242297,94.53451874562518
Cerceris arenaria,0.006935941247242297,94.5592236330754
Neoascia podagrica,0.006935941247242297,94.58392852052565
Pollenia amentaria,0.006935941247242297,94.60863340797587
Andrena labialis,0.0068470189235597025,94.63302156609983
Hylaeus taeniolatus,0.0068470189235597025,94.65740972422377
Andrena scotica,0.00675809659987711,94.68148115302144
Panurgus banksianus,0.00675809659987711,94.7055525818191
Halictus tetrazonianellus,0.006580251952511922,94.72899055196419
Coccinella septempunctata,0.006491329628829329,94.752111792783
Musca autumnalis,0.006491329628829329,94.77523303360181
Hercostomus nigripennis,0.006402407305146735,94.79803754509433
Hylaeus gredleri,0.006402407305146735,94.82084205658686
Polistes nimpha,0.006402407305146735,94.84364656807938
Andrena chrysosceles,0.006313484981464142,94.86613435024562
Platynochaetus setosus,0.006313484981464142,94.88862213241185
Vespa crabro,0.006224562657781548,94.91079318525182
Halictus fulvipes,0.006135640334098954,94.93264750876548
Lasioglossum lucidulum,0.006135640334098954,94.95450183227915
Andrena helvola,0.006046718010416361,94.97603942646653
Anthophora canescens,0.006046718010416361,94.99757702065392
Anthophora dispar,0.006046718010416361,95.0191146148413
Bombus gerstaeckeri,0.006046718010416361,95.04065220902868
Eucera elongatula,0.006046718010416361,95.06218980321607
Bombylius cinerascens,0.005957795686733767,95.08341066807716
Eumerus strigatus,0.0058688733630511735,95.10431480361198
Systoechus gradatus,0.0058688733630511735,95.12521893914679
Thricops aculeipes,0.0058688733630511735,95.14612307468161
Zygaena minos,0.005779951039368581,95.16671048089013
Andrena angustior,0.005691028715685987,95.18698115777238
Lycaena phlaeas,0.005691028715685987,95.20725183465461
Lasioglossum subfasciatum,0.005602106392003393,95.22720578221058
Colletes cunicularius,0.0055131840683207995,95.24684300044025
Drymeia brumalis,0.0055131840683207995,95.26648021866993
Erebia meolans,0.0055131840683207995,95.2861174368996
Cheilosia antiqua,0.005424261744638206,95.30543792580299
Cheilosia paganus,0.005424261744638206,95.32475841470637
Exoprosopa pandora,0.005424261744638206,95.34407890360976
Polyommatus celina,0.005424261744638206,95.36339939251314
Andrena lapponica,0.005335339420955613,95.38240315209025
Cheilosia melanura,0.005335339420955613,95.40140691166735
Merodon aureus,0.005335339420955613,95.42041067124445
Empis planetica,0.005246417097273019,95.43909770149527
Lasioglossum pygmaeum,0.005246417097273019,95.45778473174609
Celastrina argiolus,0.0051574947735904255,95.47615503267063
Cupido minimus,0.0051574947735904255,95.49452533359516
Argynnis paphia,0.004979650126225238,95.51226217586712
Dasypoda cingulata,0.004979650126225238,95.52999901813908
Osmia andrenoides,0.004890727802542645,95.54741913108477
Pygopleurus vulpes,0.004890727802542645,95.56483924403044
Aglais io,0.004801805478860052,95.58194262764984
Botanophila varicolor,0.004801805478860052,95.59904601126922
Cheilosia lenis,0.004801805478860052,95.61614939488862
Cheilosia vernalis,0.004801805478860052,95.63325277850801
Lejogaster metallina,0.004801805478860052,95.65035616212741
Melanargia larissa,0.004801805478860052,95.6674595457468
Empis nuntia,0.004712883155177458,95.68424620003991
Lapposyrphus lapponicus,0.004712883155177458,95.70103285433301
Lasioglossum xanthopus,0.004712883155177458,95.71781950862612
Sepsis fulgens,0.004712883155177458,95.73460616291923
Delia platura,0.004623960831494864,95.75107608788605
Empis tessellata,0.004623960831494864,95.76754601285288
Eristalis intricaria,0.004623960831494864,95.78401593781969
Hoplitis mitis,0.004623960831494864,95.80048586278652
Nomada fabriciana,0.004623960831494864,95.81695578775334
Sphaerophoria batava,0.004623960831494864,95.83342571272016
Megasyrphus erraticus,0.0045350385078122704,95.8495789083607
Mellinus arvensis,0.0045350385078122704,95.86573210400124
Leucozona lucorum,0.004446116184129678,95.8815685703155
Pipiza quadrimaculata,0.004357193860447084,95.89708830730346
Andrena villipes,0.00426827153676449,95.91229131496515
Cheilosia impressa,0.00426827153676449,95.92749432262683
Cheilosia ruffipes,0.00426827153676449,95.94269733028851
Lasioglossum bimaculatum,0.00426827153676449,95.95790033795019
Merodon equestris,0.00426827153676449,95.97310334561188
Andrena aeneiventris,0.0041793492130818965,95.98798962394727
Bellardia pandia,0.0041793492130818965,96.00287590228267
Ammophila pubescens,0.004090426889399303,96.01744545129178
Cerceris sabulosa,0.004090426889399303,96.03201500030089
Seladonia pollinosa,0.004090426889399303,96.04658454931
Xylota jakutorum,0.004090426889399303,96.06115409831911
Cephus pygmeus,0.00400150456571671,96.07540691800195
Eucera notata,0.00400150456571671,96.08965973768477
Tenthredo arcuata,0.00400150456571671,96.1039125573676
Xanthandrus comtus,0.00400150456571671,96.11816537705042
Empis simulium,0.003912582242034116,96.13210146740697
Erebia manto,0.003912582242034116,96.1460375577635
Lasioglossum quadrinotatum,0.003912582242034116,96.15997364812004
Megachile circumcincta,0.003912582242034116,96.1739097384766
Anarta myrtilli,0.003823659918351522,96.18752909950685
Eurimyia lineata,0.003823659918351522,96.20114846053711
Hemipenthes hamifera,0.003823659918351522,96.21476782156736
Sphaerophoria philanthus,0.003823659918351522,96.22838718259761
Seladonia smaragdula,0.003734737594668929,96.2416898143016
Blitopertha lineolata,0.003645815270986335,96.25467571667927
Andrena labiata,0.003556892947303742,96.26734488973068
Epistrophe grossulariae,0.003556892947303742,96.28001406278209
Hylaeus trifidus,0.003556892947303742,96.29268323583348
Lasioglossum sexnotatum,0.003556892947303742,96.30535240888489
Sarcophaga variegata,0.003556892947303742,96.31802158193629
Bombus sporadicus,0.0034679706236211486,96.33037402566141
Fannia postica,0.0034679706236211486,96.34272646938652
Formica sanguinea,0.0034679706236211486,96.35507891311164
Stomorhina lunata,0.0034679706236211486,96.36743135683676
Andrena cinerea,0.003379048299938555,96.3794670712356
Anthophora aestivalis,0.003379048299938555,96.39150278563442
Dasysyrphus albostriatus,0.003379048299938555,96.40353850003325
Halictus langobardicus,0.003379048299938555,96.41557421443208
Nomada fucata,0.003379048299938555,96.42760992883092
Andrena florea,0.003290125976255961,96.43932891390347
Andrena nitidiuscula,0.003290125976255961,96.45104789897601
Erebia alberganus,0.003290125976255961,96.46276688404856
Gonepteryx cleopatra,0.003290125976255961,96.47448586912111
Macropis europaea,0.003290125976255961,96.48620485419364
Bellardia vulgaris,0.0032012036525733674,96.4976071099399
Cleopomiarus graminis,0.0032012036525733674,96.50900936568617
Ectophasia crassipennis,0.0032012036525733674,96.52041162143243
Lasioglossum costulatum,0.0032012036525733674,96.53181387717869
Merodon rufus,0.0032012036525733674,96.54321613292495
Nomada goodeniana,0.0032012036525733674,96.55461838867122
Sphecodes schenckii,0.0032012036525733674,96.56602064441748
Villa hottentotta,0.0032012036525733674,96.57742290016374
Anthophora retusa,0.003112281328890774,96.58850842658373
Boloria pales,0.003112281328890774,96.5995939530037
Formica picea,0.003112281328890774,96.61067947942368
Lasioglossum anellum,0.003112281328890774,96.62176500584366
Seladonia submediterranea,0.003112281328890774,96.63285053226363
Andrena hesperia,0.0030233590052081804,96.64361932935732
Andrena lathyri,0.0030233590052081804,96.65438812645101
Andrena nana,0.0030233590052081804,96.6651569235447
Ceylalictus variegatus,0.0030233590052081804,96.6759257206384
Chersotis cuprea,0.0030233590052081804,96.686694517732093
Hylaeus lineolatus,0.0030233590052081804,96.69746331482578
Hylaeus meridionalis,0.0030233590052081804,96.70823211191947
Hylaeus sinuatus,0.0030233590052081804,96.71900090901316
Lasioglossum mediterraneum,0.0030233590052081804,96.72976970610685
Lasioglossum parvulum,0.0030233590052081804,96.74053850320054
Sphecodes scabricollis,0.0030233590052081804,96.75130730029424
Trichodes punctatus,0.0030233590052081804,96.76207609738793
Eucera tricincta,0.0029344366815255867,96.77252816515534
Rhinophora lepida,0.0029344366815255867,96.78298023292274
Sphecodes pellucidus,0.0029344366815255867,96.79343230069016
Anthocharis cardamines,0.0028455143578429935,96.80356763913127
Brenthis ino,0.0028455143578429935,96.81370297757239
Cheilosia latifrons,0.0028455143578429935,96.82383831601352
Dasypoda crassicornis,0.0028455143578429935,96.83397365445464
Megachile lefebvrei,0.0028455143578429935,96.84410899289576
Stomoxys calcitrans,0.0028455143578429935,96.85424433133689
Andrena colletiformis,0.0027565920341603998,96.86406294045172
Coenosia obscuricula,0.0027565920341603998,96.87388154956655
Epeolus variegatus,0.0027565920341603998,96.88370015868139
Hylaeus dilatatus,0.0027565920341603998,96.89351876779622
Miarus campanulae,0.0027565920341603998,96.90333737691107
Osmia signata,0.0027565920341603998,96.9131559860259
Andrena semilaevis,0.0026676697104778065,96.92265786581446
Cheilosia nigripes,0.0026676697104778065,96.932159745603
Empis maerens,0.0026676697104778065,96.94166162539156
Lytta vesicatoria,0.0026676697104778065,96.9511635051801
Merodon eques,0.0026676697104778065,96.96066538496865
Polistes gallicus,0.0026676697104778065,96.97016726475721
Sepsis cynipsea,0.0026676697104778065,96.97966914454575
Stenurella melanura,0.0026676697104778065,96.98917102433431
Andrena fuscipes,0.0025787473867952128,96.99835617479658
Bibio lanigerus,0.0025787473867952128,97.00754132525884
Fannia serena,0.0025787473867952128,97.01672647572111
Platypalpus pseudorapidus,0.0025787473867952128,97.02591162618337
Podarcis lilfordi,0.0025787473867952128,97.03509677664564
Anthrenus verbasci,0.002489825063112619,97.04396519778163
Bombus mesomelas,0.002489825063112619,97.0528336189176
Ceratina chalybea,0.002489825063112619,97.06170204005359
Dasyscolia ciliata,0.002489825063112619,97.07057046118958
Dasytes nigroaeneus,0.002489825063112619,97.07943888232555
Pollenia rudis,0.002489825063112619,97.08830730346153
Sphecodes ferruginatus,0.002489825063112619,97.09717572459752
Stictoleptura cordigera,0.002489825063112619,97.10604414573349
Amegilla albigena,0.002400902739430026,97.11459583754319
Halictus holomelaenus,0.002400902739430026,97.12314752935289
Halictus resurgens,0.002400902739430026,97.13169922116258
Horistus orientalis,0.002400902739430026,97.14025091297228
Macrophya montana,0.002400902739430026,97.14880260478198
Melinda cognata,0.002400902739430026,97.15735429659168
Merodon avidus,0.002400902739430026,97.16590598840136
Panurginus montanus,0.002400902739430026,97.17445768021106
Psilothrix melanostoma,0.002400902739430026,97.18300937202076
Sepsis violacea,0.002400902739430026,97.19156106383046
Zygaena punctum,0.002400902739430026,97.20011275564015
Zygaena transalpina,0.002400902739430026,97.20866444744985
Amegilla quadrifasciata,0.002311980415747432,97.21689940993326
Andrena viridescens,0.002311980415747432,97.22513437241668
Callophrys rubi,0.002311980415747432,97.23336933490009
Cheilosia illustrata,0.002311980415747432,97.24160429738349
Eucera nigrilabris,0.002311980415747432,97.2498392598669
Gymnosoma rotundatum,0.002311980415747432,97.25807422235032
Mediimorda bipunctata,0.002311980415747432,97.26630918483373
Melitta nigricans,0.002311980415747432,97.27454414731714
Metriotes lutarea,0.002311980415747432,97.28277910980056
Olibrus affinis,0.002311980415747432,97.29101407228396
Paragus pecchiolii,0.002311980415747432,97.29924903476737
Tytthaspis sedecimpunctata,0.002311980415747432,97.30748399725078
Vespula germanica,0.002311980415747432,97.3157189597342
Cheilosia mutabilis,0.002223058092064839,97.32363719289133
Erebia aethiops,0.002223058092064839,97.33155542604845
Pipizella zeneggenensis,0.002223058092064839,97.33947365920558
Vespula rufa,0.002223058092064839,97.34739189236271
Hesperia comma,0.002134135768382245,97.35499339619355
Lasioglossum pauperatum,0.002134135768382245,97.36259490002439
Osmia nuda,0.002134135768382245,97.37019640385523
Sphecodes hyalinatus,0.002134135768382245,97.37779790768607
Anthophora hispanica,0.0020452134446996514,97.38508268219063
Anthophora quadrimaculata,0.0020452134446996514,97.39236745669518
Coelioxys afer,0.0020452134446996514,97.39965223119974
Exoprosopa italica,0.0020452134446996514,97.4069370057043
Melanogaster nuda,0.0020452134446996514,97.41422178020885
Pieris bryoniae,0.0020452134446996514,97.4215065547134
